year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,38,1,1,The Lion King2011 3D Release,Walt Disney Studios Motion Pictures,"$21,929,332",-27.3%,2330,-,"$9,411","$61,475,402",2
2011,38,2,-,Moneyball,Sony Pictures Releasing,"$19,501,302",-,2993,-,"$6,515","$19,501,302",1
2011,38,3,-,Dolphin Tale,Warner Bros.,"$19,152,401",-,3507,-,"$5,461","$19,152,401",1
2011,38,4,-,Abduction,Lionsgate,"$10,925,253",-,3118,-,"$3,503","$10,925,253",1
2011,38,5,-,Killer Elite,Open Road Films (II),"$9,352,008",-,2986,-,"$3,131","$9,352,008",1
2011,38,6,2,Contagion,Warner Bros.,"$8,451,226",-41.9%,3136,-86,"$2,694","$57,007,898",3
2011,38,7,3,Drive,FilmDistrict,"$5,763,998",-49.2%,2904,+18,"$1,984","$21,417,373",2
2011,38,8,4,The Help,Walt Disney Studios Motion Pictures,"$4,370,051",-32.9%,2695,-319,"$1,621","$154,414,153",7
2011,38,9,5,Straw Dogs,Screen Gems,"$2,051,333",-60%,2408,-,$851,"$8,835,187",2
2011,38,10,6,I Don't Know How She Does It,The Weinstein Company,"$2,002,040",-54.5%,2490,+14,$804,"$7,968,465",2
2011,38,11,7,The Debt,Focus Features,"$1,260,611",-57.2%,1067,-764,"$1,181","$28,967,074",4
2011,38,12,9,Rise of the Planet of the Apes,Fox,"$1,162,288",-56.3%,1178,-1162,$986,"$173,600,811",8
2011,38,13,16,Kevin Hart: Laugh at My Pain,Codeblack Entertainment,"$1,135,157",-4.7%,287,+57,"$3,955","$5,165,631",3
2011,38,14,8,Warrior,Lionsgate,"$1,119,835",-60.8%,1411,-472,$793,"$12,210,126",3
2011,38,15,10,Colombiana,Concorde Film,"$934,728",-59.9%,847,-1086,"$1,103","$35,120,171",5
2011,38,16,13,"Crazy, Stupid, Love.",Warner Bros.,"$783,376",-50%,675,-470,"$1,160","$82,068,926",9
2011,38,17,12,Spy Kids 4-D: All the Time in the World,-,"$718,442",-54.8%,1207,-443,$595,"$37,026,880",6
2011,38,18,15,The Smurfs,Sony Pictures Releasing,"$541,836",-56.4%,669,-750,$809,"$138,353,892",9
2011,38,19,11,Shark Night 3D,Relativity Media,"$466,801",-74.1%,637,-1445,$732,"$18,223,238",4
2011,38,20,-,Mausam,Eros International,"$459,024",-,96,-,"$4,781","$459,024",1
2011,38,21,23,Transformers: Dark of the Moon,DreamWorks,"$401,086",-14.5%,251,-55,"$1,597","$351,902,625",13
2011,38,22,19,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,"$387,448",-44.7%,320,-281,"$1,210","$378,824,316",11
2011,38,23,17,Don't Be Afraid of the Dark,FilmDistrict,"$353,762",-68.5%,424,-910,$834,"$23,477,283",5
2011,38,24,26,Zookeeper,Sony Pictures Releasing,"$310,790",-16.9%,294,-54,"$1,057","$79,630,112",12
2011,38,25,20,Captain America: The First Avenger,Paramount Pictures,"$302,029",-46.4%,334,-206,$904,"$174,792,962",10
2011,38,26,22,Cowboys & Aliens,Universal Pictures,"$277,750",-47.7%,345,-269,$805,"$99,276,266",9
2011,38,27,24,Horrible Bosses,Warner Bros.,"$266,884",-40.1%,313,-127,$852,"$116,943,655",12
2011,38,28,14,Our Idiot Brother,The Weinstein Company,"$252,998",-80.5%,411,-1336,$615,"$24,438,384",5
2011,38,29,28,The Guard,Sony Pictures Classics,"$249,325",-26.6%,167,-35,"$1,492","$4,165,154",9
2011,38,30,21,Seven Days in Utopia,Visio Entertainment,"$236,004",-57.6%,272,-165,$867,"$4,019,819",4
2011,38,31,27,Midnight in Paris,Sony Pictures Classics,"$222,430",-34.7%,165,-136,"$1,348","$54,432,211",19
2011,38,32,18,Apollo 18,-,"$187,526",-82.9%,339,-1456,$553,"$17,384,906",4
2011,38,33,33,Final Destination 5,Warner Bros.,"$169,647",-19.7%,254,-48,$667,"$42,380,557",7
2011,38,34,29,Bad Teacher,Sony Pictures Releasing,"$160,977",-50.7%,232,-242,$693,"$99,685,143",14
2011,38,35,30,Sarah's Key,The Weinstein Company,"$132,564",-50.3%,151,-115,$877,"$6,592,747",10
2011,38,36,38,Born to Be Wild,Warner Bros.,"$115,783",+9.9%,49,-,"$2,362","$13,006,064",25
2011,38,37,34,Mr. Popper's Penguins,Fox,"$109,085",-32.6%,153,-60,$712,"$68,038,540",15
2011,38,38,31,The Change-Up,Universal Pictures,"$105,610",-53.8%,169,-138,$624,"$37,035,845",8
2011,38,39,-,Pearl Jam Twenty,Abramorama,"$102,448",-,7,-,"$14,635","$382,791",1
2011,38,40,39,Kung Fu Panda 2,DreamWorks,"$78,563",-19.4%,113,-29,$695,"$165,230,261",18
2011,38,41,36,Bridesmaids,Universal Pictures,"$78,255",-38.2%,111,-59,$705,"$169,076,745",20
2011,38,42,49,Detective Dee: Mystery of the Phantom Flame,-,"$77,967",+40.5%,48,+29,"$1,624","$263,468",4
2011,38,43,-,My Afternoons with Margueritte,Cohen Media Group,"$77,700",-,29,+27,"$2,679","$109,400",2
2011,38,44,40,Super 8,Paramount Pictures,"$73,350",-20.6%,117,-42,$626,"$126,975,169",16
2011,38,45,32,30 Minutes or Less,Sony Pictures Releasing,"$72,977",-67.2%,95,-196,$768,"$37,053,924",7
2011,38,46,37,Higher Ground2011 Re-release,Sony Pictures Classics,"$70,134",-36.6%,64,-17,"$1,095","$577,221",5
2011,38,47,52,Hubble 3D,Warner Bros.,"$62,979",+26.4%,26,-2,"$2,422","$28,613,585",80
2011,38,48,-,Thunder Soul,Roadside Attractions,"$51,260",-,35,-,"$1,464","$51,260",1
2011,38,49,55,Love Crime,IFC Films,"$48,498",+11.9%,20,+3,"$2,424","$227,360",4
2011,38,50,51,The Hedgehog2009 Re-release,NeoClassics Films,"$45,626",-12.2%,22,+2,"$2,073","$424,488",6
2011,38,51,-,Machine Gun Preacher,Relativity Media,"$45,130",-,4,-,"$11,282","$45,130",1
2011,38,52,45,Senna,-,"$42,228",-34.7%,31,-6,"$1,362","$1,190,668",7
2011,38,53,56,Mozart's Sister,Music Box Films,"$36,730",-6.1%,22,+5,"$1,669","$235,003",6
2011,38,54,48,Monte Carlo,Fox,"$34,988",-40.8%,34,-12,"$1,029","$23,179,303",13
2011,38,55,47,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,"$33,973",-45.5%,38,-60,$894,"$241,063,875",19
2011,38,56,54,Circumstance,Roadside Attractions,"$32,802",-32.8%,29,-2,"$1,131","$310,251",5
2011,38,57,74,The Black Power Mixtape 1967-1975,IFC Films,"$32,336",+178.4%,6,+4,"$5,389","$76,443",3
2011,38,58,57,The Tree of Life,Fox Searchlight Pictures,"$31,743",-10.1%,39,-2,$813,"$13,205,306",18
2011,38,59,42,Saving Private Perez,Lionsgate,"$31,195",-64.3%,44,-72,$708,"$1,391,770",4
2011,38,60,53,The Whistleblower,The Samuel Goldwyn Company,"$29,506",-40.1%,50,-8,$590,"$1,015,925",8
2011,38,61,-,Puncture,Millennium Entertainment,"$29,175",-,4,-,"$7,293","$29,175",1
2011,38,62,-,Weekend,IFC Films,"$27,245",-,1,-,"$27,245","$27,245",1
2011,38,63,50,Green Lantern,Warner Bros.,"$24,830",-54.7%,49,-54,$506,"$116,593,191",15
2011,38,64,-,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,"$24,121",-,12,-,"$2,010","$4,238,943",70
2011,38,65,76,The Mill and the Cross,-,"$21,877",+92.7%,5,+4,"$4,375","$44,035",2
2011,38,66,41,Conan the Barbarian,Lionsgate,"$20,491",-76.7%,56,-98,$365,"$21,211,016",6
2011,38,67,58,Point Blank,Magnolia Pictures,"$20,008",-43%,26,-11,$769,"$617,060",9
2011,38,68,44,Fright Night,Walt Disney Studios Motion Pictures,"$19,346",-70.4%,44,-104,$439,"$18,060,095",6
2011,38,69,66,Under the Sea 3D,Warner Bros.,"$16,707",+2.7%,8,-1,"$2,088","$28,447,664",137
2011,38,70,67,Restless,Sony Pictures Classics,"$15,528",+0.4%,17,+12,$913,"$39,509",2
2011,38,71,-,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",First Run,"$15,411",-,1,-,"$15,411","$15,411",1
2011,38,72,43,Bodyguard,Reliance Big Pictures,"$15,308",-79.2%,17,-48,$900,"$1,834,384",4
2011,38,73,70,Brighton Rock,IFC Films,"$14,840",+1.5%,18,+2,$824,"$164,501",5
2011,38,74,78,Sholem Aleichem: Laughing in the Darkness,International Film Circuit,"$14,121",+37.1%,10,-1,"$1,412","$562,511",12
2011,38,75,73,Gainsbourg: A Heroic Life,Music Box Films,"$10,201",-22.1%,7,-1,"$1,457","$116,730",4
2011,38,76,64,The Future,Roadside Attractions,"$9,310",-43.2%,27,-2,$344,"$521,089",9
2011,38,77,-,Limelight,Magnolia Pictures,"$9,259",-,1,-,"$9,259","$9,529",1
2011,38,78,79,3,Strand Releasing,"$8,662",-11.8%,6,+2,"$1,443","$24,326",2
