year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,21,1,-,Tomorrowland,Walt Disney Studios Motion Pictures,"$42,679,200",-,3972,-,"$10,745","$42,679,200",1
2015,21,2,-,Pitch Perfect 2,Universal Pictures,"$38,852,200",-,3560,-,"$10,913","$125,738,795",1
2015,21,3,-,Mad Max: Fury Road,Warner Bros.,"$31,287,441",-,3722,-,"$8,406","$94,727,720",1
2015,21,4,-,Avengers: Age of Ultron,Walt Disney Studios Motion Pictures,"$28,198,906",-,3727,-,"$7,566","$411,369,385",-
2015,21,5,-,Poltergeist,Fox,"$26,341,432",-,3240,-,"$8,130","$26,341,432",1
2015,21,6,-,Hot Pursuit,Warner Bros.,"$4,585,038",-,2577,-,"$1,779","$30,030,278",-
2015,21,7,-,Far from the Madding Crowd,Fox Searchlight Pictures,"$2,992,810",-,865,-,"$3,459","$6,155,415",-
2015,21,8,-,Furious 7,Universal Pictures,"$2,834,135",-,1653,-,"$1,714","$347,723,320",-
2015,21,9,-,Paul Blart: Mall Cop 2,Sony Pictures Releasing,"$2,639,058",-,1878,-,"$1,405","$66,456,767",-
2015,21,10,-,Home,Fox,"$2,477,568",-,1444,-,"$1,715","$168,792,497",-
2015,21,11,-,The Age of Adaline,Lionsgate,"$1,966,497",-,1643,-,"$1,196","$40,355,712",-
2015,21,12,-,Ex Machina,A24,"$1,841,000",-,896,-,-,"$22,379,637",-
2015,21,13,-,Tanu Weds Manu Returns,Eros International,"$1,271,751",-,136,-,"$9,351","$1,271,751",1
2015,21,14,-,Woman in Gold,The Weinstein Company,"$1,195,930",-,662,-,"$1,806","$30,700,900",-
2015,21,15,-,Cinderella,Walt Disney Studios Motion Pictures,"$556,356",-,356,-,"$1,562","$197,998,802",-
2015,21,16,-,I'll See You in My Dreams,Bleecker Street Media,"$378,909",-,26,-,"$14,573","$453,627",1
2015,21,17,-,Get Hard,Warner Bros.,"$344,367",-,255,-,"$1,350","$89,362,050",-
2015,21,18,-,Where Hope Grows,Roadside Attractions,"$342,876",-,221,-,"$1,551","$971,395",1
2015,21,19,-,The Longest Ride,Fox,"$342,722",-,329,-,"$1,041","$36,856,747",-
2015,21,20,-,Insurgent,Lionsgate,"$317,368",-,266,-,"$1,193","$128,734,479",-
2015,21,21,-,Kingsman: The Secret Service,Fox,"$232,883",-,86,-,"$2,707","$127,859,747",-
2015,21,22,-,"McFarland, USA",Walt Disney Studios Motion Pictures,"$231,887",-,171,-,"$1,356","$44,076,263",-
2015,21,23,-,American Sniper,Warner Bros.,"$227,546",-,251,-,$906,"$349,936,617",-
2015,21,24,-,The SpongeBob Movie: Sponge Out of Water,Paramount Pictures,"$201,484",-,187,-,"$1,077","$162,950,647",-
2015,21,25,-,Iris,Magnolia Pictures,"$195,347",-,73,-,"$2,675","$682,941",-
2015,21,26,-,Little Boy,Open Road Films (II),"$187,538",-,181,-,"$1,036","$6,234,646",-
2015,21,27,-,Unfriended,Universal Pictures,"$185,340",-,239,-,$775,"$32,439,070",-
2015,21,28,-,The Water Diviner,Warner Bros.,"$159,475",-,125,-,"$1,275","$3,984,819",-
2015,21,29,-,5 Flights Up,Focus World,"$142,787",-,80,-,"$1,784","$752,391",-
2015,21,30,-,While We're Young,A24,"$142,095",-,114,-,"$1,246","$7,375,215",-
2015,21,31,-,Good Kill,IFC Films,"$134,000",-,143,-,$937,"$230,204",1
2015,21,32,-,Chocolate City,Freestyle Releasing,"$114,240",-,15,-,"$7,616","$114,240",1
2015,21,33,-,Saint Laurent,Sony Pictures Classics,"$103,793",-,59,-,"$1,759","$210,891",-
2015,21,34,-,In the Name of My Daughter,Cohen Media Group,"$88,002",-,34,-,"$2,588","$110,662",1
2015,21,35,-,Clouds of Sils Maria,IFC Films,"$84,500",-,65,-,"$1,300","$1,630,204",-
2015,21,36,-,Monkey Kingdom,Walt Disney Studios Motion Pictures,"$74,799",-,290,-,$257,"$15,867,156",-
2015,21,37,-,Wild Tales,Sony Pictures Classics,"$70,661",-,32,-,"$2,208","$2,895,355",-
2015,21,38,-,Paddington,-,"$69,659",-,145,-,$480,"$76,054,990",-
2015,21,39,-,It Follows,RADiUS-TWC,"$65,924",-,106,-,$621,"$14,601,645",-
2015,21,40,-,Welcome to Me,Alchemy,"$61,683",-,29,-,"$2,127","$522,736",-
2015,21,41,-,Danny Collins,Bleecker Street Media,"$60,292",-,79,-,$763,"$5,585,971",-
2015,21,42,-,The Salt of the Earth,Sony Pictures Classics,"$59,309",-,46,-,"$1,289","$1,071,997",-
2015,21,43,-,The Second Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$52,195",-,72,-,$724,"$32,945,272",-
2015,21,44,-,Do You Believe?,Pure Flix Entertainment,"$40,542",-,58,-,$699,"$12,944,177",-
2015,21,45,-,Island of Lemurs: Madagascar,Warner Bros.,"$37,759",-,35,-,"$1,078","$9,666,912",-
2015,21,46,-,When Marnie Was There,GKIDS,"$37,062",-,2,-,"$18,531","$37,062",1
2015,21,47,-,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Music Box Films,"$36,174",-,56,-,$645,"$278,143",-
2015,21,48,-,The Connection,Drafthouse Films,"$23,483",-,5,-,"$4,696","$38,653",1
2015,21,49,-,True Story,Fox Searchlight Pictures,"$19,437",-,28,-,$694,"$4,701,596",-
2015,21,50,-,The Lazarus Effect,Relativity Media,"$18,630",-,32,-,$582,"$25,781,198",-
2015,21,51,-,Big Hero 6,Walt Disney Studios Motion Pictures,"$10,914",-,33,-,$330,"$222,520,426",-
2015,21,52,-,Sunshine Superman,Magnolia Pictures,"$10,847",-,3,-,"$3,615","$10,847",1
2015,21,53,-,Dark Star: H.R. Giger's World,Icarus Films,"$8,852",-,10,-,$885,"$22,690",1
2015,21,54,-,The Wrecking Crew!,Magnolia Pictures,"$7,204",-,7,-,"$1,029","$752,642",-
2015,21,55,-,Black Souls,Alchemy,"$7,020",-,8,-,$877,"$95,704",-
2015,21,56,-,"Kumiko, the Treasure Hunter",Amplify,"$6,533",-,9,-,$725,"$617,778",-
2015,21,57,-,Desert Dancer,Relativity Media,"$6,365",-,7,-,$909,"$153,492",-
2015,21,58,-,Noble2014 Re-release,-,"$5,642",-,7,-,$806,"$341,577",-
2015,21,59,-,Night at the Museum: Secret of the Tomb,Fox,"$5,540",-,43,-,$128,"$113,663,514",-
2015,21,60,-,Freetown,Purdie Distribution,"$4,965",-,7,-,$709,"$382,737",-
2015,21,61,-,The Seven Five,IFC Films,"$4,297",-,4,-,"$1,074","$39,568",-
2015,21,62,-,Brotherly Love,Freestyle Releasing,"$4,026",-,6,-,$671,"$477,539",-
2015,21,63,-,Timbuktu,Cohen Media Group,"$3,922",-,4,-,$980,"$1,074,509",-
2015,21,64,-,Roar,Drafthouse Films,"$3,853",-,9,-,$428,"$90,337",-
2015,21,65,-,Don't Think I've Forgotten: Cambodia's Lost Rock & Roll,Argot Pictures,"$3,580",-,3,-,"$1,193","$84,594",-
2015,21,66,-,Song of the Sea,GKIDS,"$3,084",-,4,-,$771,"$857,483",-
2015,21,67,-,Aloft,Sony Pictures Classics,"$2,774",-,2,-,"$1,387","$2,774",1
2015,21,68,-,Beyond the Mask,GathrFilms,"$2,430",-,2,-,"$1,215","$723,756",-
2015,21,69,-,White God,Magnolia Pictures,"$2,196",-,7,-,$313,"$264,890",-
2015,21,70,-,Adult Beginners,RADiUS-TWC,"$1,956",-,10,-,$195,"$103,267",-
2015,21,71,-,Kung Fu Jungle,Well Go USA Entertainment,"$1,686",-,3,-,$562,"$127,506",-
2015,21,72,-,Love at First Fight,Strand Releasing,"$1,593",-,2,-,$796,"$4,780",1
2015,21,73,-,Deli Man,Cohen Media Group,"$1,318",-,2,-,$659,"$502,294",-
2015,21,74,-,The Film Critic,Music Box Films,$842,-,2,-,$421,"$4,679",1
2015,21,75,-,An Honest Liar,Abramorama,$645,-,3,-,$215,"$177,846",-
2015,21,76,-,Gett: The Trial of Viviane Amsalem,Music Box Films,$602,-,4,-,$150,"$975,702",-
2015,21,77,-,The Tales of Hoffmann,Rialto Pictures,$366,-,1,-,$366,"$86,507",-
2015,21,78,-,She's Beautiful When She's Angry,International Film Circuit,$359,-,5,-,$71,"$368,233",-
2015,21,79,-,Animals2015 Re-release,Oscilloscope,$204,-,4,-,$51,"$20,349",1
2015,21,80,-,Our Man in Tehran,First Run,$45,-,1,-,$45,"$2,378",1
2015,21,81,-,Gerontophilia2015 Re-release,Strand Releasing,$13,-,1,-,$13,"$4,793",-
