year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,14,1,1,21,Sony Pictures Releasing,"$15,337,418",-36.4%,2653,+5,"$5,781","$46,770,173",2
2008,14,2,-,Nim's Island,Fox,"$13,210,579",-,3513,-,"$3,760","$13,210,579",1
2008,14,3,-,Leatherheads,Universal Pictures,"$12,682,595",-,2769,-,"$4,580","$12,682,595",1
2008,14,4,2,Horton Hears a Who!,Fox,"$9,115,987",-48.6%,3571,-255,"$2,552","$131,076,768",4
2008,14,5,-,The Ruins,DreamWorks,"$8,003,421",-,2812,-,"$2,846","$8,003,421",1
2008,14,6,3,Superhero Movie,-,"$5,417,920",-43%,2965,+5,"$1,827","$16,899,661",2
2008,14,7,4,Meet the Browns,Lionsgate,"$3,418,255",-54.3%,1554,-462,"$2,199","$37,662,502",3
2008,14,8,5,Drillbit Taylor,Paramount Pictures,"$3,405,937",-40.4%,2707,-354,"$1,258","$25,490,483",3
2008,14,9,6,Shutter,Fox,"$2,830,336",-45.8%,2125,-631,"$1,331","$23,138,277",3
2008,14,10,7,"10,000 BC",Warner Bros.,"$2,797,409",-43.5%,2335,-720,"$1,198","$89,349,915",5
2008,14,11,8,Stop-Loss,Paramount Pictures,"$2,271,595",-50.1%,1294,+3,"$1,755","$8,170,755",2
2008,14,12,14,Under the Same Moon,The Weinstein Company,"$1,730,661",-23.1%,439,+49,"$3,942","$8,959,462",3
2008,14,13,10,The Bank Job,Lionsgate,"$1,712,860",-38.4%,1189,-416,"$1,440","$26,804,821",5
2008,14,14,9,College Road Trip,Walt Disney Studios Motion Pictures,"$1,700,271",-50.8%,1705,-565,$997,"$40,918,686",5
2008,14,15,-,Shine a Light,Paramount Vantage,"$1,488,081",-,276,-,"$5,391","$1,488,081",1
2008,14,16,12,"Run, Fat Boy, Run",Picturehouse,"$1,368,124",-41.6%,1115,-18,"$1,227","$4,430,583",2
2008,14,17,11,Never Back Down,Summit Entertainment,"$1,118,654",-52.6%,1209,-660,$925,"$23,080,675",4
2008,14,18,13,Vantage Point,Sony Pictures Releasing,"$1,083,947",-52.9%,1128,-611,$960,"$71,037,105",7
