year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,13,1,-,Noah,Paramount Pictures,"$43,720,472",-,3567,-,"$12,256","$43,720,472",1
2014,13,2,1,Divergent,Lionsgate,"$25,619,578",-53.1%,3936,-,"$6,509","$94,379,586",2
2014,13,3,2,Muppets Most Wanted,Walt Disney Studios Motion Pictures,"$11,279,128",-33.7%,3194,-,"$3,531","$33,116,817",2
2014,13,4,3,Mr. Peabody & Sherman,Fox,"$9,070,635",-23.3%,3299,-308,"$2,749","$94,479,448",4
2014,13,5,4,God's Not Dead,Freestyle Releasing,"$8,797,666",-4.5%,1178,+398,"$7,468","$21,750,684",2
2014,13,6,7,The Grand Budapest Hotel,Fox Searchlight Pictures,"$8,539,795",+25.8%,977,+673,"$8,740","$24,171,610",4
2014,13,7,-,Sabotage,Open Road Films (II),"$5,272,444",-,2486,-,"$2,120","$5,272,444",1
2014,13,8,6,Need for Speed,Walt Disney Studios Motion Pictures,"$4,226,216",-46.8%,2705,-410,"$1,562","$37,644,237",3
2014,13,9,5,300: Rise of an Empire,Warner Bros.,"$4,209,290",-50.5%,2601,-484,"$1,618","$101,054,704",4
2014,13,10,8,Non-Stop,Universal Pictures,"$4,010,885",-37.7%,2515,-430,"$1,594","$85,091,060",5
2014,13,11,9,The Lego Movie,Warner Bros.,"$3,018,060",-27.3%,2001,-500,"$1,508","$248,216,780",8
2014,13,12,-,Cesar Chavez2014 Re-release,Lionsgate,"$2,861,528",-,664,-,"$4,309","$2,861,528",1
2014,13,13,16,Bad Words,Focus Features,"$2,560,186",+406.9%,842,+755,"$3,040","$3,478,876",3
2014,13,14,10,The Single Moms Club,Lionsgate,"$1,121,830",-63.8%,1139,-757,$984,"$14,999,935",3
2014,13,15,11,Son of God,Fox,"$1,064,201",-60.9%,1277,-862,$833,"$57,854,943",5
2014,13,16,12,The Monuments Men,Sony Pictures Releasing,"$428,787",-54.9%,501,-437,$855,"$76,588,248",8
2014,13,17,13,Frozen,Walt Disney Studios Motion Pictures,"$337,736",-54.1%,387,-682,$872,"$398,391,611",19
2014,13,18,14,Ride Along,Universal Pictures,"$318,390",-49.2%,360,-290,$884,"$133,659,265",11
2014,13,19,19,The Nut Job,Open Road Films (II),"$312,530",-7.1%,294,-41,"$1,063","$63,106,258",11
2014,13,20,28,The Lunchbox2013 Re-release,Sony Pictures Classics,"$287,430",+56.2%,73,+37,"$3,937","$885,451",5
2014,13,21,33,Le Week-End,Music Box Films,"$215,387",+58.4%,50,+25,"$4,307","$472,901",3
2014,13,22,15,3 Days to Kill,Relativity Media,"$211,705",-64%,340,-412,$622,"$30,233,978",6
2014,13,23,-,The Raid 2,Sony Pictures Classics,"$165,292",-,7,-,"$23,613","$165,292",1
2014,13,24,17,Veronica Mars,Warner Bros.,"$158,425",-66.2%,210,-137,$754,"$3,182,576",3
2014,13,25,18,12 Years a Slave,Fox Searchlight Pictures,"$134,083",-69.5%,228,-294,$588,"$56,378,410",24
2014,13,26,36,Journey to the South Pacific,IMAX,"$133,698",+8.9%,17,-,"$7,864","$1,669,871",18
2014,13,27,26,Enemy,A24,"$124,578",-37%,120,+24,"$1,038","$769,889",3
2014,13,28,29,Nymphomaniac: Vol. I,Magnolia Pictures,"$124,442",-21.4%,38,+13,"$3,274","$367,219",2
2014,13,29,22,Gravity,Warner Bros.,"$121,981",-45.8%,135,-67,$903,"$273,312,639",26
2014,13,30,24,The Wind Rises2013 Re-release,Walt Disney Studios Motion Pictures,"$121,923",-40.3%,78,-72,"$1,563","$4,922,675",6
2014,13,31,20,American Hustle,Sony Pictures Releasing,"$107,603",-53.7%,188,-93,$572,"$150,017,421",16
2014,13,32,23,Philomena,The Weinstein Company,"$106,001",-49%,202,-95,$524,"$37,325,124",19
2014,13,33,34,The Hobbit: The Desolation of Smaug,Warner Bros.,"$103,597",-23.5%,185,-39,$559,"$258,206,253",16
2014,13,34,21,RoboCop,Sony Pictures Releasing,"$97,144",-57.5%,168,-160,$578,"$57,279,423",7
2014,13,35,35,Pompeii,Concorde Film,"$92,852",-26.2%,162,-39,$573,"$22,970,543",6
2014,13,36,30,Tim's Vermeer,Sony Pictures Classics,"$90,463",-42.2%,94,-35,$962,"$1,424,001",9
2014,13,37,32,Lone Survivor,Universal Pictures,"$89,925",-36.4%,165,-46,$545,"$124,964,476",14
2014,13,38,-,Mistaken for Strangers,Abramorama,"$87,743",-,9,-,"$9,749","$87,743",1
2014,13,39,27,The Wolf of Wall Street,Paramount Pictures,"$86,772",-54.9%,134,-81,$647,"$116,866,727",14
2014,13,40,39,Jack Ryan: Shadow Recruit,Paramount Pictures,"$75,482",-14.2%,107,-21,$705,"$50,549,107",11
2014,13,41,25,About Last Night,Screen Gems,"$74,145",-63.2%,91,-123,$814,"$48,419,430",7
2014,13,42,45,Hubble 3D,Warner Bros.,"$71,301",+27.7%,17,-,"$4,194","$42,911,506",211
2014,13,43,40,Particle Fever,Abramorama,"$68,796",-12.9%,27,+6,"$2,548","$442,595",4
2014,13,44,38,Jerusalem,National Geographic Entertainment,"$67,915",-33.1%,32,+5,"$2,122","$3,344,600",29
2014,13,45,-,Finding Vivian Maier,IFC Films,"$63,600",-,3,-,"$21,200","$63,600",1
2014,13,46,37,The Hunger Games: Catching Fire,Lionsgate,"$63,523",-44.7%,158,-53,$402,"$424,645,577",19
2014,13,47,46,On My Way,Cohen Media Group,"$59,236",+11.8%,31,+11,"$1,910","$149,613",3
2014,13,48,31,Dallas Buyers Club,Focus Features,"$56,477",-62%,99,-79,$570,"$27,191,666",22
2014,13,49,43,Her,Warner Bros.,"$48,944",-30.6%,110,+37,$444,"$25,459,687",15
2014,13,50,-,Veil of Tears,-,"$44,358",-,8,-,"$5,544","$44,358",1
2014,13,51,42,That Awkward Moment,Focus Features,"$42,143",-40.9%,68,-25,$619,"$26,049,082",9
2014,13,52,41,50 to 1,Ten Furlongs,"$39,638",-49.5%,18,-1,"$2,202","$146,737",2
2014,13,53,53,Jodorowsky's Dune,Sony Pictures Classics,"$36,034",-,7,+4,"$5,147","$90,688",2
2014,13,54,44,August: Osage County,The Weinstein Company,"$32,791",-47.3%,81,-60,$404,"$37,672,098",14
2014,13,55,47,Saving Mr. Banks,Walt Disney Studios Motion Pictures,"$31,610",-36.5%,55,-21,$574,"$83,262,224",16
2014,13,56,70,Ernest & Celestine,GKIDS,"$30,813",+183.5%,12,+5,"$2,567","$128,869",5
2014,13,57,54,Space Station 3D,IMAX,"$29,679",+8.4%,4,-,"$7,419","$90,223,595",624
2014,13,58,50,The Great Beauty,Janus Films,"$24,520",-41.1%,20,-25,"$1,226","$2,784,687",20
2014,13,59,55,The Secret Life of Walter Mitty,Fox,"$22,821",-15.5%,43,-20,$530,"$58,201,174",14
2014,13,60,65,Rob the Mob,Millennium Entertainment,"$22,364",+61.7%,5,+4,"$4,472","$40,326",2
2014,13,61,64,The Book Thief,Fox,"$20,729",+25.9%,31,-,$668,"$21,464,665",21
2014,13,62,51,Gloria,Roadside Attractions,"$20,655",-49.7%,36,-14,$573,"$2,025,386",10
2014,13,63,49,Anita,The Samuel Goldwyn Company,"$19,990",-54.7%,7,-,"$2,855","$80,281",2
2014,13,64,61,Walking with Dinosaurs 3D,Fox,"$18,544",-13.7%,42,-17,$441,"$36,051,820",15
2014,13,65,69,Just a Sigh,Distrib Films,"$17,404",+51.3%,5,+3,"$3,480","$33,577",2
2014,13,66,59,Thor: The Dark World,Walt Disney Studios Motion Pictures,"$16,833",-31.2%,41,-18,$410,"$206,314,559",21
2014,13,67,-,Breathe In,Cohen Media Group,"$15,324",-,18,-,$851,"$15,324",1
2014,13,68,67,To the Arctic 3D,Warner Bros.,"$14,363",+14%,6,-6,"$2,393","$13,918,854",102
2014,13,69,52,Winter's Tale,Warner Bros.,"$12,737",-66.4%,85,-59,$149,"$12,591,660",7
2014,13,70,77,Stalingrad,Sony Pictures Releasing,"$11,244",+56.9%,66,+53,$170,"$1,004,142",5
2014,13,71,80,Born to Be Wild,Warner Bros.,"$10,843",+73.1%,12,-1,$903,"$23,487,944",156
2014,13,72,78,Under the Sea 3D,Warner Bros.,"$9,773",+45.7%,7,-1,"$1,396","$32,405,028",268
2014,13,73,73,Big Men,Abramorama,"$9,402",+6.6%,3,-,"$3,134","$35,406",3
2014,13,74,62,Cheap Thrills,Drafthouse Films,"$9,133",-51%,7,+5,"$1,304","$32,679",2
2014,13,75,-,Dishkiyaoon,Eros International,"$8,173",-,11,-,$743,"$8,173",1
2014,13,76,68,The Invisible Woman,Sony Pictures Classics,"$7,837",-36.3%,16,-,$489,"$1,206,953",14
2014,13,77,71,The Missing Picture,Strand Releasing,"$7,711",-24%,4,-1,"$1,927","$25,665",2
