year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,20,1,-,Godzilla,Warner Bros.,"$93,188,384",-,3952,-,"$23,580","$93,188,384",1
2014,20,2,1,Neighbors,Universal Pictures,"$25,065,895",-48.9%,3311,+32,"$7,570","$90,591,100",2
2014,20,3,2,The Amazing Spider-Man 2,Sony Pictures Releasing,"$16,803,227",-52.7%,3991,-333,"$4,210","$172,169,864",3
2014,20,4,-,Million Dollar Arm,Walt Disney Studios Motion Pictures,"$10,515,659",-,3019,-,"$3,483","$10,515,659",1
2014,20,5,3,The Other Woman,Fox,"$6,307,823",-34.3%,3054,-252,"$2,065","$71,672,016",4
2014,20,6,4,Heaven Is for Real,Concorde Film,"$4,380,052",-41.5%,2893,-155,"$1,514","$82,228,593",5
2014,20,7,6,Rio 2,Fox,"$3,739,890",-25.6%,2371,-602,"$1,577","$117,991,215",6
2014,20,8,5,Captain America: The Winter Soldier,Walt Disney Studios Motion Pictures,"$3,664,058",-36.3%,2271,-430,"$1,613","$250,532,304",7
2014,20,9,8,Legends of Oz: Dorothy's Return,Clarius Entertainment,"$1,957,456",-47.8%,2578,-80,$759,"$6,564,477",2
2014,20,10,7,Moms' Night Out,Concorde Film,"$1,773,470",-58.9%,1046,+2,"$1,695","$7,200,902",2
2014,20,11,9,Divergent,Lionsgate,"$1,164,742",-33.2%,991,-242,"$1,175","$146,789,742",9
2014,20,12,11,The Grand Budapest Hotel,Fox Searchlight Pictures,"$1,041,698",-32.6%,630,-140,"$1,653","$55,478,504",11
2014,20,13,19,Belle,Fox Searchlight Pictures,"$940,446",+93.1%,173,+128,"$5,436","$1,767,744",3
2014,20,14,12,God's Not Dead,Freestyle Releasing,"$737,811",-48.1%,780,-220,$945,"$58,924,163",9
2014,20,15,28,Chef,Open Road Films (II),"$708,690",+245.8%,72,+66,"$9,842","$991,564",2
2014,20,16,18,The Lego Movie,Warner Bros.,"$524,598",+7.4%,355,-46,"$1,477","$254,342,250",15
2014,20,17,10,Brick Mansions,Relativity Media,"$506,100",-69.2%,724,-1230,$699,"$19,609,946",4
