year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,40,1,-,Zombieland,Sony Pictures Releasing,"$24,733,155",-,3036,-,"$8,146","$24,733,155",1
2009,40,2,1,Cloudy with a Chance of Meatballs,Sony Pictures Releasing,"$15,809,039",-36.9%,2977,-142,"$5,310","$81,501,320",3
2009,40,3,-,Toy Story2009 Re-release,Walt Disney Studios Motion Pictures,"$12,491,789",-,1745,-,"$7,158","$12,491,789",1
2009,40,4,2,Surrogates,Walt Disney Studios Motion Pictures,"$7,241,054",-51.4%,2951,-,"$2,453","$26,284,134",2
2009,40,5,-,The Invention of Lying,Warner Bros.,"$7,027,472",-,1707,-,"$4,116","$7,027,472",1
2009,40,6,-,Whip It,Fox Searchlight Pictures,"$4,650,812",-,1721,-,"$2,702","$4,650,812",1
2009,40,7,3,Fame,Metro-Goldwyn-Mayer (MGM),"$4,626,952",-53.8%,3133,+37,"$1,476","$16,507,188",2
2009,40,8,32,Capitalism: A Love Story,Overture Films,"$4,447,378","+1,817.3%",962,+958,"$4,623","$4,849,067",2
2009,40,9,4,The Informant!,Warner Bros.,"$3,689,235",-44.3%,2425,-80,"$1,521","$26,469,331",3
2009,40,10,7,Love Happens,Universal Pictures,"$2,749,025",-36.2%,1922,+24,"$1,430","$18,882,080",3
2009,40,11,5,I Can Do Bad All by Myself,Lionsgate,"$2,599,720",-45.4%,1569,-551,"$1,656","$48,284,523",4
2009,40,12,6,Pandorum,Overture Films,"$1,979,061",-55.3%,2506,-,$789,"$7,874,841",2
2009,40,13,10,Inglourious Basterds,The Weinstein Company,"$1,419,256",-47.1%,1331,-629,"$1,066","$116,894,138",7
2009,40,14,9,9,Focus Features,"$1,398,401",-52.7%,1598,-427,$875,"$29,441,230",4
2009,40,15,8,Jennifer's Body,Fox,"$1,251,643",-65.8%,1642,-1096,$762,"$14,777,403",3
2009,40,16,11,All About Steve,Fox,"$1,145,890",-49.9%,1427,-538,$803,"$31,747,303",5
2009,40,17,17,Bright Star,Apparition,"$716,096",+6.6%,317,+187,"$2,258","$1,936,829",3
2009,40,18,13,Julie & Julia,Sony Pictures Releasing,"$687,252",-45.6%,782,-546,$878,"$91,845,115",9
2009,40,19,20,The Hangover,Warner Bros.,"$552,565",+30.6%,517,+162,"$1,068","$275,156,197",18
2009,40,20,48,Paranormal Activity,Paramount Pictures,"$532,242",+583.5%,33,+21,"$16,128","$776,763",2
2009,40,21,16,G.I. Joe: The Rise of Cobra,Paramount Pictures,"$486,940",-42.4%,588,-307,$828,"$148,137,305",9
2009,40,22,15,District 9,Concorde Film,"$480,524",-55.6%,493,-432,$974,"$114,402,938",8
2009,40,23,22,Coco Before Chanel,Sony Pictures Classics,"$445,738",+9.6%,67,+24,"$6,652","$1,075,244",2
2009,40,24,12,The Final Destination,Warner Bros.,"$433,380",-68.5%,535,-640,$810,"$65,469,829",6
2009,40,25,14,Sorority Row,Summit Entertainment,"$399,560",-63.1%,576,-947,$693,"$11,400,640",4
2009,40,26,-,Wake Up Sid,UTV Motion Pictures,"$355,532",-,79,-,"$4,500","$355,532",1
2009,40,27,26,I Hope They Serve Beer in Hell,Freestyle Releasing,"$305,465",-16.7%,210,+90,"$1,454","$846,103",2
2009,40,28,18,The Time Traveler's Wife,Warner Bros.,"$303,728",-46.4%,440,-370,$690,"$62,219,012",8
2009,40,29,23,The Proposal,Walt Disney Studios Motion Pictures,"$286,664",-28.8%,316,-85,$907,"$163,278,809",16
2009,40,30,-,A Serious Man,Focus Features,"$251,337",-,6,-,"$41,889","$251,337",1
2009,40,31,28,Ice Age: Dawn of the Dinosaurs,Fox,"$231,966",-18.9%,263,-22,$882,"$195,703,253",14
2009,40,32,25,The September Issue,Roadside Attractions,"$219,571",-42.3%,104,-39,"$2,111","$2,908,191",6
2009,40,33,31,Up,Walt Disney Studios Motion Pictures,"$212,283",-16.9%,254,-35,$835,"$292,438,123",19
2009,40,34,-,More Than a Game,Lionsgate,"$182,943",-,14,-,"$13,067","$182,943",1
2009,40,35,30,Harry Potter and the Half-Blood Prince,Warner Bros.,"$175,378",-35.5%,190,-111,$923,"$300,232,058",12
2009,40,36,27,Halloween II,-,"$157,552",-54.6%,227,-252,$694,"$32,321,412",6
2009,40,37,35,Transformers: Revenge of the Fallen,DreamWorks,"$150,079",-23.1%,224,-51,$669,"$401,954,762",15
2009,40,38,37,Aliens in the Attic,Fox,"$149,898",-12.4%,219,-33,$684,"$24,834,883",10
2009,40,39,24,500 Days of Summer,Fox Searchlight Pictures,"$144,132",-63%,218,-196,$661,"$31,969,002",12
2009,40,40,19,Gamer,Lionsgate,"$133,285",-75.8%,244,-536,$546,"$20,488,579",5
2009,40,41,-,Do Knot Disturb,Adlabs Films,"$124,691",-,57,-,"$2,187","$124,691",1
2009,40,42,33,The Ugly Truth,Sony Pictures Releasing,"$124,479",-38.1%,213,-55,$584,"$88,915,214",11
