year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,27,1,-,Hancock,Sony Pictures Releasing,"$62,603,879",-,3965,-,"$15,789","$103,877,446",1
2008,27,2,1,WALL·E,Walt Disney Studios Motion Pictures,"$32,509,203",-48.5%,3992,-,"$8,143","$127,196,028",2
2008,27,3,2,Wanted,Universal Pictures,"$20,050,070",-60.6%,3185,+10,"$6,295","$90,186,395",2
2008,27,4,3,Get Smart,Warner Bros.,"$11,109,408",-45%,3574,-341,"$3,108","$98,100,652",3
2008,27,5,4,Kung Fu Panda,DreamWorks,"$7,318,635",-37.4%,3347,-323,"$2,186","$193,221,867",5
2008,27,6,5,The Incredible Hulk,Universal Pictures,"$4,899,280",-48.8%,3043,-306,"$1,610","$124,841,395",4
2008,27,7,7,Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,"$3,774,807",-27.1%,2192,-364,"$1,722","$306,428,521",7
2008,27,8,23,Kit Kittredge: An American Girl,Picturehouse,"$3,296,929","+2,980.7%",1843,"+1,838","$1,788","$5,822,544",3
2008,27,9,9,Sex and the City,Warner Bros.,"$2,382,438",-37.4%,1275,-480,"$1,868","$144,891,325",6
2008,27,10,10,You Don't Mess with the Zohan,Sony Pictures Releasing,"$1,981,251",-37.6%,1731,-416,"$1,144","$94,773,156",5
2008,27,11,6,The Love Guru,Paramount Pictures,"$1,806,545",-66.2%,2648,-364,$682,"$29,427,850",3
2008,27,12,11,Iron Man,Paramount Pictures,"$1,459,613",-35.3%,1019,-360,"$1,432","$311,708,133",10
2008,27,13,8,The Happening,Fox,"$1,438,889",-63.2%,1795,-688,$801,"$62,053,729",4
2008,27,14,13,Mongol: The Rise of Genghis Khan,Picturehouse,"$765,120",-5.9%,253,+44,"$3,024","$3,472,331",5
2008,27,15,12,The Chronicles of Narnia: Prince Caspian,Walt Disney Studios Motion Pictures,"$551,513",-46.9%,403,-287,"$1,368","$138,762,746",8
2008,27,16,16,The Visitor,Overture Films,"$337,105",+14.1%,176,-15,"$1,915","$8,131,561",13
2008,27,17,14,The Strangers,Rogue Pictures,"$234,900",-62.8%,324,-278,$725,"$51,991,400",6
2008,27,18,15,What Happens in Vegas,Fox,"$225,705",-39.1%,303,-58,$744,"$78,755,577",9
2008,27,19,-,Jaane Tu... Ya Jaane Na,UTV Motion Pictures,"$205,203",-,33,-,"$6,218","$214,360",1
2008,27,20,32,Speed Racer,Warner Bros.,"$202,251",+149.6%,293,+181,$690,"$43,196,832",9
2008,27,21,25,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$201,315",+100%,45,-3,"$4,473","$15,231,238",40
2008,27,22,-,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Magnolia Pictures,"$191,942",-,26,-,"$7,382","$191,942",1
2008,27,23,-,Tell No One,Music Box Films,"$169,707",-,8,-,"$21,213","$220,679",1
2008,27,24,21,Nim's Island,Fox,"$154,568",+34.8%,191,-22,$809,"$47,454,625",14
2008,27,25,-,The Wackness,Sony Pictures Classics,"$138,401",-,6,-,"$23,066","$172,179",1
2008,27,26,17,Baby Mama,Universal Pictures,"$135,725",-34%,234,-44,$580,"$59,895,435",11
2008,27,27,29,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,"$132,322",+46.3%,15,-,"$8,821","$2,924,330",21
2008,27,28,47,The Last Mistress,IFC Films,"$116,658",+247.7%,19,+17,"$6,139","$171,361",2
2008,27,29,24,When Did You Last See Your Father?,Sony Pictures Classics,"$100,278",-4.1%,57,+13,"$1,759","$525,965",5
2008,27,30,33,Brick Lane,Sony Pictures Classics,"$92,939",+37.2%,33,+15,"$2,816","$256,692",3
2008,27,31,31,Roman de gare,The Samuel Goldwyn Company,"$85,266",+2.1%,37,-,"$2,304","$1,480,472",11
2008,27,32,20,Forgetting Sarah Marshall,Universal Pictures,"$81,795",-34.1%,133,-61,$615,"$62,877,175",12
2008,27,33,30,The Fall,Roadside Attractions,"$81,288",-6.9%,56,-3,"$1,451","$1,902,394",9
2008,27,34,19,Thoda Pyaar Thoda Magic,-,"$79,524",-56.2%,56,-12,"$1,420","$335,874",2
2008,27,35,26,Then She Found Me,THINKFilm,"$79,013",-17.2%,64,-21,"$1,234","$3,508,066",11
2008,27,36,37,Encounters at the End of the World,THINKFilm,"$74,100",+50.9%,19,+11,"$3,900","$243,275",4
2008,27,37,22,Horton Hears a Who!,Fox,"$72,182",-35.9%,181,-28,$398,"$154,044,595",17
2008,27,38,27,College Road Trip,Walt Disney Studios Motion Pictures,"$58,207",-38.9%,103,-26,$565,"$45,339,701",18
