year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,52,1,1,The Hobbit: The Desolation of Smaug,Warner Bros.,"$29,031,732",-7.9%,3928,-,"$7,390","$189,501,278",3
2013,52,2,3,Frozen,Walt Disney Studios Motion Pictures,"$28,596,319",+45.6%,3335,-205,"$8,574","$248,117,795",6
2013,52,3,2,Anchorman 2: The Legend Continues,Paramount Pictures,"$19,662,532",-25%,3507,-,"$5,606","$83,179,550",2
2013,52,4,4,American Hustle,Sony Pictures Releasing,"$18,718,811",-2%,2507,-,"$7,466","$59,169,164",3
2013,52,5,-,The Wolf of Wall Street,Paramount Pictures,"$18,361,578",-,2537,-,"$7,237","$34,153,137",1
2013,52,6,5,Saving Mr. Banks,Walt Disney Studios Motion Pictures,"$13,453,533",+44%,2110,-,"$6,376","$37,276,150",3
2013,52,7,-,The Secret Life of Walter Mitty,Fox,"$12,765,508",-,2909,-,"$4,388","$25,360,468",1
2013,52,8,6,The Hunger Games: Catching Fire,Lionsgate,"$10,061,479",+14.8%,2315,-634,"$4,346","$390,985,322",6
2013,52,9,-,47 Ronin,Universal Pictures,"$9,910,310",-,2689,-,"$3,685","$20,612,530",1
2013,52,10,8,Walking with Dinosaurs 3D,Fox,"$7,276,172",+2.6%,3243,+12,"$2,243","$20,944,478",2
2013,52,11,-,Grudge Match,Warner Bros.,"$7,021,993",-,2838,-,"$2,474","$13,140,215",1
2013,52,12,7,A Madea Christmas,Lionsgate,"$6,887,194",-17.9%,1788,-406,"$3,851","$43,206,270",3
2013,52,13,40,Mandela: Long Walk to Freedom,The Weinstein Company,"$2,240,745","+7,565.6%",975,+971,"$2,298","$4,550,213",5
2013,52,14,-,Justin Bieber's Believe,Open Road Films (II),"$2,007,567",-,1037,-,"$1,935","$4,270,567",1
2013,52,15,11,Philomena,The Weinstein Company,"$1,767,560",+46%,727,-11,"$2,431","$16,444,983",6
2013,52,16,12,Inside Llewyn Davis,CBS Films,"$1,248,958",+15.5%,161,+13,"$7,757","$4,619,673",4
2013,52,17,9,Dhoom 3,-,"$1,068,141",-68.8%,220,-19,"$4,855","$6,827,114",2
2013,52,18,14,Nebraska,Paramount Pictures,"$737,731",+30.5%,250,-60,"$2,950","$5,711,536",7
2013,52,19,23,Her,Warner Bros.,"$649,673",+149.5%,47,+41,"$13,822","$1,541,994",2
2013,52,20,10,Thor: The Dark World,Walt Disney Studios Motion Pictures,"$636,073",-52.6%,319,-797,"$1,993","$202,363,610",8
2013,52,21,13,The Book Thief,Fox,"$614,094",-18.5%,481,-199,"$1,276","$17,884,586",8
2013,52,22,22,Cloudy with a Chance of Meatballs 2,Sony Pictures Releasing,"$509,534",+71.9%,303,-10,"$1,681","$116,601,847",14
2013,52,23,17,Gravity,Warner Bros.,"$508,150",+17.8%,175,-127,"$2,903","$254,593,554",13
2013,52,24,20,12 Years a Slave,Fox Searchlight Pictures,"$372,979",+0.8%,154,-147,"$2,421","$37,798,963",11
2013,52,25,19,Dallas Buyers Club,Focus Features,"$278,692",-27.2%,124,-206,"$2,247","$15,730,488",9
2013,52,26,28,Ender's Game,Lionsgate,"$270,481",+155%,249,+62,"$1,086","$61,170,507",9
2013,52,27,24,Last Vegas,CBS Films,"$253,240",+0.9%,221,-112,"$1,145","$62,693,001",9
2013,52,28,25,Bad Grandpa,Paramount Pictures,"$233,960",+21.1%,257,-54,$910,"$101,263,071",10
2013,52,29,30,Free Birds,Relativity Media,"$226,884",+230.6%,243,+59,$933,"$54,434,906",9
2013,52,30,18,The Best Man Holiday,Universal Pictures,"$216,680",-44.9%,120,-231,"$1,805","$70,249,950",7
2013,52,31,-,August: Osage County,The Weinstein Company,"$179,302",-,5,-,"$35,860","$179,302",1
2013,52,32,34,Hubble 3D,Warner Bros.,"$172,788",+315.8%,10,-2,"$17,278","$41,538,963",198
2013,52,33,26,Captain Phillips,Sony Pictures Releasing,"$140,799",+0.3%,111,-61,"$1,268","$104,568,723",12
2013,52,34,29,Despicable Me 2,Universal Pictures,"$128,685",+30.6%,165,-32,$779,"$367,736,345",26
2013,52,35,16,Delivery Man,Walt Disney Studios Motion Pictures,"$119,803",-75.4%,136,-527,$880,"$29,647,398",6
2013,52,36,-,Lone Survivor,Universal Pictures,"$90,872",-,2,-,"$45,436","$153,839",1
2013,52,37,31,The Great Beauty,Janus Films,"$70,129",+2.5%,42,-,"$1,669","$786,860",7
2013,52,38,32,Escape Plan,Lionsgate,"$68,757",+7.4%,107,-31,$642,"$24,956,838",11
2013,52,39,33,All Is Lost,Roadside Attractions,"$64,611",+33.1%,67,-14,$964,"$5,947,561",11
2013,52,40,15,Homefront,Open Road Films (II),"$64,480",-87.8%,75,-600,$859,"$20,097,928",5
2013,52,41,27,Personal Tailor,China Lion Film Distribution,"$54,730",-51.2%,9,-,"$6,081","$257,452",2
2013,52,42,21,Out of the Furnace,Relativity Media,"$41,037",-87.5%,102,-626,$402,"$11,121,788",4
2013,52,43,39,The Past,Sony Pictures Classics,"$34,174",+16.8%,3,-,"$11,391","$88,178",2
2013,52,44,-,The Invisible Woman,Sony Pictures Classics,"$31,948",-,3,-,"$10,649","$53,064",1
2013,52,45,42,Percy Jackson: Sea of Monsters,Fox,"$26,103",-2.8%,53,-32,$492,"$68,470,830",21
2013,52,46,38,Blue Is the Warmest Color,IFC Films,"$25,705",-17.5%,24,-8,"$1,071","$2,013,868",10
2013,52,47,43,Enough Said,Fox Searchlight Pictures,"$24,039",-0.9%,27,-15,$890,"$17,454,746",15
2013,52,48,46,Lee Daniels' The Butler,The Weinstein Company,"$23,342",+51.5%,34,-9,$686,"$116,170,297",20
2013,52,49,45,Kill Your Darlings,Sony Pictures Classics,"$21,958",+11%,28,+8,$784,"$950,009",11
2013,52,50,44,Blue Jasmine,Sony Pictures Classics,"$21,305",-5%,24,-2,$887,"$33,010,931",23
2013,52,51,55,Journey to the South Pacific,IMAX,"$19,598",+296.3%,3,-,"$6,532","$54,883",5
2013,52,52,49,The Saratov Approach,Purdie Distribution,"$17,353",+55.7%,14,-6,"$1,239","$1,524,250",12
2013,52,53,41,Space Station 3D,IMAX,"$16,079",-44.7%,3,-3,"$5,359","$89,460,947",611
2013,52,54,56,To the Arctic 3D,Warner Bros.,"$12,419",+178.1%,9,+1,"$1,379","$13,715,877",89
2013,52,55,37,Black Nativity,Fox Searchlight Pictures,"$11,944",-65.8%,24,-39,$497,"$7,000,856",5
2013,52,56,36,The Christmas Candle,EchoLight Studios,"$10,916",-69.3%,16,-51,$682,"$2,247,771",7
2013,52,57,50,The Armstrong Lie,Sony Pictures Classics,"$7,970",-1.8%,14,-2,$569,"$331,794",8
2013,52,58,64,Deep Sea,Warner Bros.,"$7,542",+217.4%,1,-1,"$7,542","$46,039,641",409
2013,52,59,62,Under the Sea 3D,Warner Bros.,"$7,178",+160.9%,3,-2,"$2,392","$32,286,998",255
2013,52,60,57,Is the Man Who Is Tall Happy?,IFC Films,"$7,177",+81.5%,13,+4,$552,"$123,357",6
2013,52,61,51,Wadjda,Sony Pictures Classics,"$7,130",+13.4%,16,+1,$445,"$1,319,323",16
2013,52,62,48,Puella Magi Madoka Magica the Movie Part III: Rebellion,Eleven Arts,"$6,883",-41.7%,4,-,"$1,720","$372,305",4
2013,52,63,52,The Counsellor,Fox,"$6,106",-1.2%,24,-,$254,"$16,949,814",10
2013,52,64,-,Bettie Page Reveals All,Music Box Films,"$5,640",-,5,-,"$1,128","$73,372",6
2013,52,65,66,Oldboy,FilmDistrict,"$4,921",+122.9%,21,-,$234,"$2,189,182",5
2013,52,66,61,20 Feet from Stardom,RADiUS-TWC,"$4,869",+67%,8,-2,$608,"$4,814,543",29
2013,52,67,54,The Family,Relativity Media,"$4,444",-11.7%,29,-,$153,"$36,910,656",16
2013,52,68,47,Don Jon,Relativity Media,"$4,060",-66.4%,31,-1,$130,"$24,468,314",14
2013,52,69,80,Born to Be Wild,Warner Bros.,"$3,787","+3,164.7%",4,-,$946,"$23,357,183",143
2013,52,70,58,The Punk Singer,IFC Films,"$3,592",-7.1%,10,-8,$359,"$108,289",5
2013,52,71,-,I Am Divine,The Film Collaborative,"$2,796",-,4,-,$699,"$60,003",12
2013,52,72,65,Muscle Shoals,Magnolia Pictures,"$2,448",+6.2%,7,-2,$349,"$666,862",14
2013,52,73,73,Austenland,Sony Pictures Classics,"$2,351",+168.1%,5,-,$470,"$2,155,334",20
2013,52,74,68,Maidentrip,First Run,"$1,804",+11.2%,1,-,"$1,804","$4,216",2
2013,52,75,78,Inequality for All,RADiUS-TWC,"$1,349",+283.2%,14,+1,$96,"$1,192,341",14
2013,52,76,63,The Selfish Giant,IFC Films,"$1,288",-50.3%,3,-,$429,"$6,164",2
2013,52,77,72,The Act of Killing,Drafthouse Films,"$1,113",+5.2%,2,-,$556,"$459,061",24
2013,52,78,-,Harry Dean Stanton: Partly Fiction,Adopt Films,$776,-,1,-,$776,"$22,503",16
2013,52,79,76,Here Comes the Devil,Magnolia Pictures,$604,+36%,2,+1,$302,"$2,698",3
2013,52,80,79,The Last Days on Mars,Magnolia Pictures,$498,+64.9%,1,-,$498,"$22,314",4
2013,52,81,75,Big Sur,Ketchup Entertainment,$250,-45.1%,1,-,$250,"$37,263",9
