year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,6,1,-,Dear John,Screen Gems,"$30,468,614",-,2969,-,"$10,262","$30,468,614",1
2010,6,2,1,Avatar,Fox,"$22,850,881",-26.9%,3000,-74,"$7,616","$629,344,204",8
2010,6,3,-,From Paris with Love,Lionsgate,"$8,158,860",-,2722,-,"$2,997","$8,158,860",1
2010,6,4,2,Edge of Darkness,Warner Bros.,"$6,855,371",-60.2%,3066,-,"$2,235","$28,947,851",2
2010,6,5,4,Tooth Fairy,Fox,"$6,629,595",-33.7%,3218,-127,"$2,060","$34,462,568",3
2010,6,6,3,When in Rome,Walt Disney Studios Motion Pictures,"$5,549,129",-55.1%,2456,-,"$2,259","$20,944,734",2
2010,6,7,5,The Book of Eli,Warner Bros.,"$4,717,335",-47%,2820,-255,"$1,672","$82,045,140",4
2010,6,8,14,Crazy Heart,Fox Searchlight Pictures,"$3,567,671",+54.5%,819,+580,"$4,356","$11,105,401",8
2010,6,9,6,Legion,Screen Gems,"$3,453,651",-51.9%,2339,-137,"$1,476","$34,731,934",3
2010,6,10,8,Sherlock Holmes,Warner Bros.,"$2,535,174",-43.9%,1805,-445,"$1,404","$201,484,470",7
2010,6,11,11,The Blind Side,Warner Bros.,"$2,503,224",-17.1%,1740,-11,"$1,438","$241,529,593",12
2010,6,12,12,Up in the Air,Paramount Pictures,"$2,283,113",-18.5%,1547,+117,"$1,475","$76,614,306",10
2010,6,13,7,The Lovely Bones,DreamWorks,"$2,262,399",-52.1%,2330,-308,$970,"$41,485,830",9
2010,6,14,9,Alvin and the Chipmunks: The Squeakquel,Fox,"$2,125,922",-46.8%,1965,-561,"$1,081","$212,156,137",7
2010,6,15,10,It's Complicated,Universal Pictures,"$2,080,395",-45.3%,1671,-425,"$1,245","$107,534,385",7
2010,6,16,15,The Spy Next Door,Lionsgate,"$918,846",-55.7%,1007,-844,$912,"$22,857,992",4
2010,6,17,33,An Education,Sony Pictures Classics,"$763,234",+540.6%,761,+686,"$1,002","$9,622,621",18
2010,6,18,21,A Single Man,The Weinstein Company,"$627,124",+13.4%,353,+137,"$1,776","$6,178,651",9
2010,6,19,13,Extraordinary Measures,CBS Films,"$521,805",-80.1%,1153,-1396,$452,"$11,854,694",3
2010,6,20,29,Precious,Lionsgate,"$474,156",+120.4%,669,+447,$708,"$46,057,209",14
2010,6,21,17,The Princess and the Frog,Walt Disney Studios Motion Pictures,"$443,350",-44.6%,516,-212,$859,"$101,001,641",11
2010,6,22,20,The Young Victoria,Apparition,"$384,786",-34.2%,346,-44,"$1,112","$8,934,648",8
2010,6,23,37,The Last Station,Sony Pictures Classics,"$336,190",+296.7%,51,+42,"$6,591","$723,657",4
2010,6,24,16,Leap Year,Universal Pictures,"$305,640",-69.9%,489,-646,$625,"$25,375,605",5
2010,6,25,19,Daybreakers,Lionsgate,"$290,080",-58.5%,338,-387,$858,"$29,975,979",5
2010,6,26,22,The Twilight Saga: New Moon,Summit Entertainment,"$276,397",-36.5%,292,-60,$946,"$294,254,358",12
2010,6,27,18,To Save a Life,The Samuel Goldwyn Company,"$269,684",-63.2%,290,-150,$929,"$3,047,866",3
2010,6,28,26,Invictus,Warner Bros.,"$227,464",-16%,257,+32,$885,"$36,546,682",9
2010,6,29,24,Planet 51,Sony Pictures Releasing,"$224,681",-20.2%,268,-14,$838,"$41,258,445",12
2010,6,30,23,The Imaginarium of Doctor Parnassus,Sony Pictures Classics,"$221,185",-31.5%,138,-41,"$1,602","$6,760,353",7
2010,6,31,27,2012,Sony Pictures Releasing,"$162,110",-30.3%,245,-27,$661,"$165,790,127",13
2010,6,32,-,Frozen,Anchor Bay Films,"$131,395",-,106,-,"$1,239","$131,395",1
2010,6,33,34,The White Ribbon,Sony Pictures Classics,"$126,008",+7.8%,26,+4,"$4,846","$785,268",6
2010,6,34,28,Broken Embraces,Sony Pictures Classics,"$122,190",-46%,100,-60,"$1,221","$4,281,527",12
2010,6,35,32,Fantastic Mr. Fox,Fox,"$112,168",-18%,155,+3,$723,"$20,528,217",13
2010,6,36,30,Nine,The Weinstein Company,"$101,538",-51.3%,182,-38,$557,"$19,414,913",8
2010,6,37,25,Youth in Revolt,-,"$82,931",-70.5%,100,-146,$829,"$15,077,744",5
2010,6,38,38,Under the Sea 3D,Warner Bros.,"$76,413",-7.2%,26,-1,"$2,938","$20,047,805",52
2010,6,39,31,Preacher's Kid,8x Entertainment,"$61,054",-68%,71,-38,$859,"$302,725",2
2010,6,40,46,Space Station 3D,IMAX,"$54,007",+68.9%,7,-1,"$7,715","$80,933,630",408
2010,6,41,36,Old Dogs,Walt Disney Studios Motion Pictures,"$50,698",-44.6%,85,-26,$596,"$48,358,534",11
