year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,51,1,-,Yes Man,Warner Bros.,"$18,262,471",-,3434,-,"$5,318","$18,262,471",1
2008,51,2,-,Seven Pounds,Sony Pictures Releasing,"$14,851,136",-,2758,-,"$5,384","$14,851,136",1
2008,51,3,-,The Tale of Despereaux,Universal Pictures,"$10,103,675",-,3104,-,"$3,255","$10,103,675",1
2008,51,4,1,The Day the Earth Stood Still,Fox,"$9,890,105",-67.6%,3560,-,"$2,778","$48,366,989",2
2008,51,5,2,Four Christmases,Warner Bros.,"$7,701,375",-41.1%,3515,-25,"$2,191","$100,110,827",4
2008,51,6,3,Twilight,Summit Entertainment,"$5,189,319",-34.7%,2991,-658,"$1,734","$158,423,218",5
2008,51,7,4,Bolt,Walt Disney Studios Motion Pictures,"$4,146,856",-44.4%,2968,-165,"$1,397","$94,900,059",5
2008,51,8,11,Slumdog Millionaire,Fox Searchlight Pictures,"$3,053,760",+40.4%,589,+420,"$5,184","$12,037,510",6
2008,51,9,5,Australia,Fox,"$2,174,188",-47.9%,2212,-491,$982,"$41,796,525",4
2008,51,10,6,Quantum of Solace,Sony Pictures Releasing,"$2,051,882",-44.8%,1874,-761,"$1,094","$161,200,412",6
2008,51,11,9,Milk,Focus Features,"$1,729,156",-33.5%,356,+28,"$4,857","$10,410,039",4
2008,51,12,8,Madagascar: Escape 2 Africa,DreamWorks,"$1,569,610",-50.7%,2007,-761,$782,"$172,392,069",7
2008,51,13,7,Nothing Like the Holidays,Overture Films,"$1,305,439",-63%,1671,-,$781,"$5,924,513",2
2008,51,14,10,Transporter 3,Lionsgate,"$682,033",-71%,1007,-1534,$677,"$31,069,389",4
2008,51,15,19,Doubt,Miramax,"$680,948",+34.2%,39,+24,"$17,460","$1,399,548",2
2008,51,16,13,Role Models,Universal Pictures,"$645,395",-58.2%,792,-536,$814,"$65,593,985",7
2008,51,17,12,Cadillac Records,Sony Pictures Releasing,"$606,748",-61.7%,701,+13,$865,"$7,046,250",3
2008,51,18,20,Gran Torino,Warner Bros.,"$468,221",+72.3%,19,+13,"$24,643","$859,860",2
2008,51,19,17,Frost/Nixon,Universal Pictures,"$378,052",-39.6%,39,-,"$9,693","$1,491,262",3
2008,51,20,15,Rab Ne Bana Di Jodi,-,"$326,641",-64.5%,82,-1,"$3,983","$1,431,843",2
2008,51,21,16,The Boy in the Striped Pajamas,Miramax,"$274,481",-60%,403,-276,$681,"$8,379,440",7
2008,51,22,23,The Polar Express2008 IMAX Release,Warner Bros.,"$260,441",+22.4%,26,-,"$10,016","$1,132,245",5
2008,51,23,35,Beverly Hills Chihuahua,Walt Disney Studios Motion Pictures,"$225,706",+218%,315,+142,$716,"$92,595,594",12
2008,51,24,-,The Wrestler,Fox Searchlight Pictures,"$202,714",-,4,-,"$50,678","$288,220",1
2008,51,25,14,Punisher: War Zone,Lionsgate,"$193,995",-86%,385,-2123,$503,"$7,948,159",3
2008,51,26,22,Rachel Getting Married,Sony Pictures Classics,"$130,230",-41.2%,115,-36,"$1,132","$9,785,033",12
2008,51,27,24,Eagle Eye,DreamWorks,"$129,410",-34.7%,254,-66,$509,"$100,856,790",13
2008,51,28,21,Changeling,Universal Pictures,"$101,905",-60.3%,229,-164,$445,"$35,397,257",9
2008,51,29,25,The Reader,The Weinstein Company,"$92,790",-44.8%,8,-,"$11,598","$349,240",2
2008,51,30,30,I've Loved You So Long,Sony Pictures Classics,"$83,284",-18.8%,52,+6,"$1,601","$2,052,667",9
2008,51,31,42,Vicky Cristina Barcelona,-,"$72,723",+79.7%,162,+134,$448,"$22,658,945",19
2008,51,32,34,Let the Right One In,Magnolia Pictures,"$68,656",-10.3%,53,-,"$1,295","$1,245,880",9
2008,51,33,31,High School Musical 3: Senior Year,Walt Disney Studios Motion Pictures,"$56,436",-44.4%,161,-99,$350,"$89,404,747",9
2008,51,34,26,Fireproof,The Samuel Goldwyn Company,"$56,163",-61.9%,160,-186,$351,"$33,063,487",13
2008,51,35,66,Nights in Rodanthe,Warner Bros.,"$55,622",+628%,204,+181,$272,"$41,633,345",13
2008,51,36,29,"Synecdoche, New York",Sony Pictures Classics,"$53,622",-48.8%,56,-41,$957,"$2,547,673",9
2008,51,37,36,A Christmas Tale,IFC Films,"$52,393",-15.5%,48,+5,"$1,091","$795,910",6
2008,51,38,28,The Dark Knight,Warner Bros.,"$51,743",-53.9%,157,-48,$329,"$530,811,565",23
2008,51,39,27,The Secret Life of Bees,Fox Searchlight Pictures,"$49,479",-56.6%,141,-130,$350,"$37,320,137",10
2008,51,40,33,Happy-Go-Lucky,Miramax,"$44,621",-48.6%,84,-60,$531,"$3,101,671",11
2008,51,41,41,Santa vs. the Snowman 3D2008 Re-release,IMAX,"$40,944",-0.5%,18,-,"$2,274","$308,766",8
2008,51,42,32,Zack and Miri Make a Porno,The Weinstein Company,"$36,307",-64%,87,-76,$417,"$31,153,007",8
2008,51,43,43,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$31,138",-22.8%,21,-,"$1,482","$20,161,732",64
2008,51,44,39,Max Payne,Fox,"$24,590",-46.2%,69,-52,$356,"$40,632,110",10
2008,51,45,64,The Haunting of Molly Hartley,Freestyle Releasing,"$24,415",+137.1%,73,+57,$334,"$13,442,412",8
2008,51,46,50,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$22,834",+16.7%,4,-1,"$5,708","$26,744,089",170
2008,51,47,58,Space Station 3D,IMAX,"$21,658",+40%,5,-3,"$4,331","$77,216,088",349
2008,51,48,40,Igor,Metro-Goldwyn-Mayer (MGM),"$18,382",-59.8%,82,-36,$224,"$19,420,496",14
2008,51,49,51,Deep Sea,Warner Bros.,"$17,732",-6.8%,10,-,"$1,773","$37,117,207",147
2008,51,50,44,Burn After Reading,Focus Features,"$16,314",-49.8%,44,-13,$370,"$60,338,891",15
2008,51,51,54,Wendy and Lucy,Oscilloscope,"$16,004",-12.2%,6,+4,"$2,667","$50,650",2
2008,51,52,38,Soul Men,-,"$14,756",-70.5%,95,-,$155,"$11,998,223",7
2008,51,53,47,JCVD,-,"$13,290",-51.6%,15,-9,$886,"$413,523",7
2008,51,54,48,Body of Lies,Warner Bros.,"$11,391",-52.9%,24,-13,$474,"$39,043,452",11
2008,51,55,45,WALL·E,Walt Disney Studios Motion Pictures,"$11,074",-64.1%,62,-61,$178,"$223,773,410",26
2008,51,56,59,Fly Me to the Moon 3D,Summit Entertainment,"$10,095",-32.2%,13,+1,$776,"$12,423,424",19
2008,51,57,52,Appaloosa,Warner Bros.,"$9,902",-47.3%,33,-32,$300,"$20,051,965",14
2008,51,58,55,City of Ember,Fox,"$8,921",-46.8%,40,-23,$223,"$7,823,153",11
2008,51,59,72,Timecrimes,Magnolia Pictures,"$7,864",+80.7%,7,+5,"$1,123","$14,887",2
2008,51,60,-,A Secret,Strand Releasing,"$7,721",-,7,-,"$1,103","$557,566",16
