year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2018,24,1,-,Incredibles 2,Walt Disney Studios Motion Pictures,"$182,687,905",-,4410,-,"$41,425","$182,687,905",1
2018,24,2,1,Ocean's Eight,Warner Bros.,"$18,968,184",-54.4%,4145,-,"$4,576","$78,588,354",2
2018,24,3,-,Tag,Warner Bros.,"$14,947,396",-,3382,-,"$4,419","$14,947,396",1
2018,24,4,2,Solo: A Star Wars Story,Walt Disney Studios Motion Pictures,"$10,001,056",-36.5%,3182,-1153,"$3,143","$193,765,143",4
2018,24,5,3,Deadpool 2,Fox,"$8,681,501",-38.6%,3212,-611,"$2,702","$294,562,309",5
2018,24,6,-,SuperFly,Sony Pictures Releasing,"$6,870,740",-,2220,-,"$3,094","$9,012,057",1
2018,24,7,4,Hereditary,A24,"$6,855,063",-49.5%,2998,+34,"$2,286","$27,016,183",2
2018,24,8,5,Avengers: Infinity War,Walt Disney Studios Motion Pictures,"$5,442,261",-24.8%,2164,-718,"$2,514","$664,346,211",8
2018,24,9,6,Adrift,STX Entertainment,"$2,200,332",-58.3%,1929,-1086,"$1,140","$26,905,478",3
2018,24,10,7,Book Club,Paramount Pictures,"$1,827,492",-57.4%,1656,-1146,"$1,103","$61,977,585",5
2018,24,11,-,Gotti,Vertical Entertainment,"$1,719,902",-,503,-,"$3,419","$1,719,902",1
2018,24,12,-,Race 3,-,"$1,690,861",-,314,-,"$5,384","$1,690,861",1
2018,24,13,31,A Wrinkle in Time,Walt Disney Studios Motion Pictures,"$1,678,797","+1,551.4%",245,+88,"$6,852","$99,906,924",15
2018,24,14,8,Hotel Artemis,-,"$1,008,109",-68.8%,2299,-108,$438,"$5,821,628",2
2018,24,15,19,Won't You Be My Neighbor?,Focus Features,"$1,002,709",+110.9%,96,+67,"$10,444","$1,710,413",2
2018,24,16,9,Upgrade,BH Tilt,"$518,330",-78.3%,646,-812,$802,"$11,078,295",3
2018,24,17,16,RBG,Magnolia Pictures,"$498,234",-33.1%,290,-85,"$1,718","$10,116,762",7
2018,24,18,10,Life of the Party,Warner Bros.,"$448,369",-79.3%,608,-1234,$737,"$51,850,137",6
2018,24,19,12,Overboard,-,"$435,447",-62.5%,581,-475,$749,"$48,567,231",7
2018,24,20,11,Breaking In,Universal Pictures,"$431,195",-70.1%,504,-658,$855,"$45,170,800",6
2018,24,21,13,A Quiet Place,Paramount Pictures,"$360,213",-65.8%,397,-507,$907,"$186,459,020",11
2018,24,22,17,First Reformed,A24,"$344,748",-37.5%,273,-61,"$1,262","$2,420,597",5
2018,24,23,18,Rampage,Warner Bros.,"$268,165",-45%,288,-115,$931,"$96,433,029",10
2018,24,24,38,Hearts Beat Loud,Gunpowder & Sky,"$246,763",+231.1%,83,+79,"$2,973","$345,634",2
2018,24,25,20,American Animals,The Orchard,"$210,684",-8.3%,72,+30,"$2,926","$754,930",3
2018,24,26,15,Show Dogs,-,"$173,614",-77.5%,424,-724,$409,"$17,106,331",5
2018,24,27,26,Black Panther,Walt Disney Studios Motion Pictures,"$144,983",+4.5%,146,-40,$993,"$699,613,337",18
2018,24,28,32,The Seagull,Sony Pictures Classics,"$136,715",+36%,211,+122,$647,"$865,551",6
2018,24,29,21,Ready Player One,Warner Bros.,"$133,689",-37.3%,201,-47,$665,"$136,658,218",12
2018,24,30,-,Pom Poko2018 Re-release,Fathom Events,"$107,909",-,733,-,$147,"$107,909",1
2018,24,31,33,Pandas,Warner Bros.,"$86,803",-13.2%,35,-,"$2,480","$2,194,353",11
2018,24,32,35,2001: A Space Odyssey2017 Re-release,Warner Bros.,"$86,669",-8.6%,13,+8,"$6,666","$865,017",5
2018,24,33,28,The Rider,Sony Pictures Classics,"$72,230",-41.2%,94,-94,$768,"$2,117,915",10
2018,24,34,23,Believer,Well Go USA Entertainment,"$62,165",-57.6%,19,-13,"$3,271","$292,172",2
2018,24,35,36,Isle of Dogs,Fox Searchlight Pictures,"$56,846",-38.8%,85,-30,$668,"$31,696,581",13
2018,24,36,25,I Feel Pretty,STX Entertainment,"$54,405",-60.9%,110,-97,$494,"$48,753,442",9
2018,24,37,39,I Can Only Imagine,Roadside Attractions,"$50,220",-17.6%,86,-22,$583,"$83,343,604",14
2018,24,38,29,Super Troopers 2,Fox,"$42,898",-58.3%,54,-23,$794,"$30,551,330",9
2018,24,39,30,Disobedience,Bleecker Street Media,"$37,765",-63.2%,47,-54,$803,"$3,371,368",8
2018,24,40,-,Eating Animals,IFC Films,"$34,524",-,2,-,"$17,262","$34,524",1
2018,24,41,45,Mountain,Greenwich Entertainment,"$30,907",+8.7%,27,+8,"$1,144","$183,090",6
2018,24,42,27,On Chesil Beach,Bleecker Street Media,"$28,780",-77.2%,73,-130,$394,"$677,238",5
2018,24,43,42,Let the Sunshine In,IFC Films,"$28,321",-16.3%,27,-23,"$1,048","$809,639",8
2018,24,44,55,The Greatest Showman,Fox,"$28,040",+160.4%,20,-1,"$1,402","$174,073,082",26
2018,24,45,37,How Long Will I Love U,Well Go USA Entertainment,"$26,684",-65.1%,15,-10,"$1,778","$714,790",4
2018,24,46,44,Beast,Roadside Attractions,"$20,828",-30.2%,49,-34,$425,"$755,138",6
