year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,18,1,-,The Avengers,Walt Disney Studios Motion Pictures,"$207,438,708",-,4349,-,"$47,698","$207,438,708",1
2012,18,2,1,Think Like a Man,Screen Gems,"$8,106,166",-54%,2010,-5,"$4,032","$73,135,600",3
2012,18,3,3,The Hunger Games,Lionsgate,"$5,587,661",-48.3%,2794,-778,"$1,999","$380,614,659",7
2012,18,4,2,The Pirates! Band of Misfits,Sony Pictures Releasing,"$5,502,482",-50.6%,3358,-,"$1,638","$18,665,941",2
2012,18,5,4,The Lucky One,Warner Bros.,"$5,368,115",-50.3%,3005,-170,"$1,786","$47,775,060",3
2012,18,6,5,The Five-Year Engagement,Universal Pictures,"$5,029,110",-52.6%,2941,+5,"$1,710","$19,133,015",2
2012,18,7,6,Safe,Lionsgate,"$2,677,125",-66.1%,2271,+5,"$1,178","$13,080,883",2
2012,18,8,7,The Raven,Relativity Media,"$2,636,780",-63.8%,2209,+6,"$1,193","$12,176,125",2
2012,18,9,8,Chimpanzee,Walt Disney Studios Motion Pictures,"$2,484,456",-52.5%,1531,-36,"$1,622","$23,101,889",3
2012,18,10,9,The Three Stooges,Fox,"$1,832,333",-64.5%,2174,-931,$842,"$39,669,015",4
2012,18,11,10,The Cabin in the Woods2012 Re-release,Lionsgate,"$1,564,805",-66.1%,1669,-970,$937,"$38,018,748",4
2012,18,12,34,John Carter,Walt Disney Studios Motion Pictures,"$1,494,367","+1,223.8%",349,+169,"$4,281","$70,760,807",9
2012,18,13,11,21 Jump Street,Sony Pictures Releasing,"$1,081,100",-64%,1040,-780,"$1,039","$134,015,783",8
2012,18,14,12,American Reunion,Universal Pictures,"$817,470",-71.9%,856,-1298,$954,"$55,301,080",5
2012,18,15,13,Mirror Mirror,Relativity Media,"$746,247",-66.6%,922,-1095,$809,"$60,174,498",6
2012,18,16,-,The Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$737,051",-,27,-,"$27,298","$737,051",1
2012,18,17,14,Wrath of the Titans,Warner Bros.,"$460,190",-76.8%,715,-857,$643,"$81,619,832",6
2012,18,18,17,The Lorax,Universal Pictures,"$427,220",-49.6%,521,-362,$820,"$209,034,865",10
2012,18,19,15,Titanic2012 3D Release,Paramount Pictures,"$365,334",-80.9%,333,-1076,"$1,097","$57,290,508",5
2012,18,20,18,Journey 2: The Mysterious Island,Warner Bros.,"$287,017",-44%,303,-98,$947,"$102,273,112",13
2012,18,21,19,Salmon Fishing in the Yemen,CBS Films,"$266,207",-37.7%,247,-88,"$1,077","$8,225,200",9
2012,18,22,21,Monsieur Lazhar,Music Box Films,"$222,460",-9.2%,81,+13,"$2,746","$914,200",4
2012,18,23,16,Lockout,FilmDistrict,"$219,454",-76.8%,311,-948,$705,"$13,894,374",4
2012,18,24,22,To the Arctic 3D,Warner Bros.,"$188,077",-19.3%,50,-,"$3,761","$1,025,016",3
2012,18,25,20,Bully2012 Re-release,The Weinstein Company,"$171,134",-47.7%,263,-,$650,"$2,258,809",4
2012,18,26,39,Damsels in Distress,Sony Pictures Classics,"$150,673",+81.8%,205,+148,$734,"$621,389",5
2012,18,27,38,Bernie,Millennium Entertainment,"$140,544",+63.8%,8,+5,"$17,568","$261,843",2
2012,18,28,23,Marley,Magnolia Pictures,"$119,400",-42.7%,73,+9,"$1,635","$771,925",3
2012,18,29,25,Safe House,Universal Pictures,"$106,750",-35.7%,175,-54,$610,"$126,020,900",13
