year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,46,1,-,The Twilight Saga: Breaking Dawn - Part 2,Lionsgate,"$141,067,634",-,4070,-,"$34,660","$141,067,634",1
2012,46,2,1,Skyfall,Sony Pictures Releasing,"$41,104,513",-53.5%,3505,-,"$11,727","$160,941,621",2
2012,46,3,15,Lincoln,Walt Disney Studios Motion Pictures,"$21,049,406","+2,129.1%",1775,"+1,764","$11,858","$22,468,242",2
2012,46,4,2,Wreck-It Ralph,Walt Disney Studios Motion Pictures,"$18,582,937",-43.7%,3622,-130,"$5,130","$121,750,227",3
2012,46,5,3,Flight,Paramount Pictures,"$8,802,881",-40.5%,2612,+565,"$3,370","$61,523,691",3
2012,46,6,4,Argo,Warner Bros.,"$4,046,366",-38.9%,2210,-553,"$1,830","$91,998,846",6
2012,46,7,5,Taken 2,Fox,"$2,126,620",-47%,2063,-424,"$1,030","$134,651,009",7
2012,46,8,-,Jab Tak Hai Jaan,-,"$1,283,585",-,161,-,"$7,972","$1,941,805",1
2012,46,9,8,Pitch Perfect,Universal Pictures,"$1,267,855",-50.7%,1122,-269,"$1,129","$61,084,213",8
2012,46,10,9,Here Comes the Boom,Sony Pictures Releasing,"$1,172,656",-53.5%,1350,-694,$868,"$40,991,671",6
2012,46,11,10,Hotel Transylvania,Sony Pictures Releasing,"$942,921",-60.7%,1248,-1318,$755,"$142,734,519",8
2012,46,12,6,Cloud Atlas,Warner Bros.,"$929,229",-65%,920,-1103,"$1,010","$24,923,132",4
2012,46,13,19,The Sessions,Fox Searchlight Pictures,"$910,504",+66.9%,516,+388,"$1,764","$2,813,938",5
2012,46,14,7,The Man with the Iron Fists,Universal Pictures,"$718,905",-72.3%,910,-962,$790,"$14,681,880",3
2012,46,15,14,The Perks of Being a Wallflower,Lionsgate,"$585,179",-48.3%,511,-96,"$1,145","$15,572,283",9
2012,46,16,12,Sinister,Lionsgate,"$456,027",-70.1%,789,-765,$577,"$47,451,277",6
2012,46,17,-,Silver Linings Playbook,The Weinstein Company,"$443,003",-,16,-,"$27,687","$443,003",1
2012,46,18,11,Paranormal Activity 4,Paramount Pictures,"$383,755",-80.6%,850,-1498,$451,"$53,504,598",5
2012,46,19,-,Son of Sardaar,Eros International,"$341,552",-,109,-,"$3,133","$463,167",1
2012,46,20,-,Anna Karenina,Focus Features,"$320,690",-,16,-,"$20,043","$320,690",1
2012,46,21,16,Alex Cross,Lionsgate,"$280,182",-69.3%,535,-555,$523,"$25,194,840",5
2012,46,22,22,Brave,Walt Disney Studios Motion Pictures,"$223,608",-26.2%,220,-19,"$1,016","$236,619,922",22
2012,46,23,13,Silent Hill: Revelation,Open Road Films (II),"$213,936",-83.5%,456,-1446,$469,"$17,127,776",4
2012,46,24,18,Looper,Concorde Film,"$206,383",-64.5%,214,-277,$964,"$65,117,044",8
2012,46,25,20,Chasing Mavericks,Fox,"$179,544",-60%,198,-261,$906,"$5,619,038",4
2012,46,26,26,A Late Quartet,Entertainment One,"$158,226",-11.4%,100,+38,"$1,582","$530,818",3
2012,46,27,21,Seven Psychopaths,CBS Films,"$157,527",-61.1%,171,-185,$921,"$14,457,631",6
2012,46,28,25,The Odd Life of Timothy Green,Walt Disney Studios Motion Pictures,"$152,328",-23.4%,209,-16,$728,"$51,245,876",14
2012,46,29,17,Fun Size,Paramount Pictures,"$136,778",-81.9%,388,-913,$352,"$9,153,598",4
