year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2018,21,1,-,Solo: A Star Wars Story,Walt Disney Studios Motion Pictures,"$103,016,812",-,4381,-,"$23,514","$103,016,812",1
2018,21,2,-,Deadpool 2,Fox,"$53,830,329",-,4349,-,"$12,377","$218,537,681",1
2018,21,3,-,Avengers: Infinity War,Walt Disney Studios Motion Pictures,"$22,454,542",-,3768,-,"$5,959","$627,649,180",-
2018,21,4,-,Book Club,Paramount Pictures,"$13,121,160",-,2810,-,"$4,669","$35,329,170",1
2018,21,5,-,Life of the Party,Warner Bros.,"$6,875,753",-,2937,-,"$2,341","$40,860,739",-
2018,21,6,-,Breaking In,Universal Pictures,"$5,500,695",-,1985,-,"$2,771","$37,089,350",-
2018,21,7,-,Show Dogs,-,"$4,330,350",-,3212,-,"$1,348","$11,925,075",1
2018,21,8,-,Overboard,-,"$4,138,397",-,1196,-,"$3,460","$42,632,810",-
2018,21,9,-,A Quiet Place,Paramount Pictures,"$3,132,531",-,1524,-,"$2,055","$180,830,910",-
2018,21,10,-,RBG,Magnolia Pictures,"$1,726,140",-,415,-,"$4,159","$6,242,778",-
2018,21,11,-,Rampage,Warner Bros.,"$1,097,390",-,688,-,"$1,595","$94,192,405",-
2018,21,12,-,Super Troopers 2,Fox,"$653,973",-,221,-,"$2,959","$29,954,048",-
2018,21,13,-,I Feel Pretty,STX Entertainment,"$651,320",-,551,-,"$1,182","$47,818,453",-
2018,21,14,-,Black Panther,Walt Disney Studios Motion Pictures,"$608,991",-,440,-,"$1,384","$698,745,233",-
2018,21,15,-,Disobedience,Bleecker Street Media,"$543,114",-,224,-,"$2,424","$2,697,188",-
2018,21,16,-,Pope Francis: A Man of His Word,Focus Features,"$444,310",-,385,-,"$1,154","$1,249,775",1
2018,21,17,-,First Reformed,A24,"$373,439",-,29,-,"$12,877","$516,401",1
2018,21,18,-,Sherlock Gnomes,Paramount Pictures,"$316,272",-,298,-,"$1,061","$42,648,498",-
2018,21,19,-,A Wrinkle in Time,Walt Disney Studios Motion Pictures,"$290,574",-,202,-,"$1,438","$97,735,770",-
2018,21,20,-,Ready Player One,Warner Bros.,"$285,205",-,241,-,"$1,183","$135,731,954",-
2018,21,21,-,Isle of Dogs,Fox Searchlight Pictures,"$281,216",-,162,-,"$1,735","$31,184,191",-
2018,21,22,-,Tully,Focus Features,"$274,535",-,191,-,"$1,437","$8,991,095",-
2018,21,23,-,How Long Will I Love U,Well Go USA Entertainment,"$251,401",-,23,-,"$10,930","$251,401",1
2018,21,24,-,The Rider,Sony Pictures Classics,"$244,812",-,107,-,"$2,287","$1,431,395",-
2018,21,25,-,Beast,Roadside Attractions,"$241,456",-,93,-,"$2,596","$473,531",-
2018,21,26,-,Blockers,Universal Pictures,"$241,300",-,197,-,"$1,224","$59,435,525",-
2018,21,27,-,Pandas,Warner Bros.,"$147,851",-,35,-,"$4,224","$1,633,664",-
2018,21,28,-,The Seagull,Sony Pictures Classics,"$146,827",-,29,-,"$5,063","$359,806",-
2018,21,29,-,Let the Sunshine In,IFC Films,"$142,404",-,67,-,"$2,125","$579,774",-
2018,21,30,-,I Can Only Imagine,Roadside Attractions,"$139,787",-,153,-,$913,"$83,044,196",-
2018,21,31,-,Truth or Dare,Universal Pictures,"$138,135",-,153,-,$902,"$40,531,430",-
2018,21,32,-,2001: A Space Odyssey2017 Re-release,Warner Bros.,"$130,414",-,4,-,"$32,603","$452,211",1
2018,21,33,-,On Chesil Beach,Bleecker Street Media,"$122,317",-,25,-,"$4,892","$177,266",1
2018,21,34,-,Chappaquiddick,Entertainment Studios Motion Pictures,"$69,139",-,74,-,$934,"$17,284,761",-
2018,21,35,-,Traffik,Lionsgate,"$66,045",-,75,-,$880,"$9,166,792",-
2018,21,36,-,The Gospel According to André,Magnolia Pictures,"$64,771",-,4,-,"$16,192","$64,771",1
2018,21,37,-,102 Not Out,Sony Pictures Releasing,"$59,557",-,43,-,"$1,385","$1,317,721",-
2018,21,38,-,Peter Rabbit,Sony Pictures Releasing,"$59,072",-,98,-,$602,"$115,135,416",-
2018,21,39,-,The Death of Stalin,IFC Films,"$58,156",-,35,-,"$1,661","$7,898,601",-
2018,21,40,-,The Miracle Season,-,"$49,837",-,53,-,$940,"$10,089,509",-
2018,21,41,-,Tomb Raider,Warner Bros.,"$49,672",-,75,-,$662,"$57,409,662",-
2018,21,42,-,Acrimony,Lionsgate,"$44,826",-,40,-,"$1,120","$43,462,256",-
