year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,39,1,-,Wall Street: Money Never Sleeps,Fox,"$19,011,188",-,3565,-,"$5,332","$19,011,188",1
2010,39,2,-,Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros.,"$16,112,211",-,3575,-,"$4,506","$16,112,211",1
2010,39,3,1,The Town,Warner Bros.,"$15,605,171",-34.5%,2885,+24,"$5,409","$48,692,072",2
2010,39,4,2,Easy A,Screen Gems,"$10,600,497",-40.2%,2856,-,"$3,711","$32,714,215",2
2010,39,5,-,You Again,Walt Disney Studios Motion Pictures,"$8,407,513",-,2548,-,"$3,299","$8,407,513",1
2010,39,6,3,Devil,Universal Pictures,"$6,605,960",-46.2%,2811,+2,"$2,350","$21,859,425",2
2010,39,7,4,Resident Evil: Afterlife,Screen Gems,"$4,954,791",-50.5%,2642,-567,"$1,875","$52,073,588",3
2010,39,8,5,Alpha and Omega,Lionsgate,"$4,735,271",-48%,2625,-,"$1,803","$15,164,944",2
2010,39,9,6,Takers,Screen Gems,"$1,622,302",-46.4%,1413,-726,"$1,148","$54,885,175",5
2010,39,10,9,Inception,Warner Bros.,"$1,247,006",-36.6%,907,-398,"$1,374","$287,053,292",11
2010,39,11,8,The Other Guys,Sony Pictures Releasing,"$992,812",-49.7%,1047,-780,$948,"$116,966,981",8
2010,39,12,7,The American,Focus Features,"$896,382",-66.5%,1315,-1142,$681,"$34,607,381",4
2010,39,13,11,Eat Pray Love,Sony Pictures Releasing,"$704,613",-56.4%,855,-813,$824,"$79,040,308",7
2010,39,14,10,Machete,Fox,"$642,832",-63.4%,682,-1022,$942,"$25,733,677",4
2010,39,15,17,Despicable Me,Universal Pictures,"$582,585",-36%,610,-334,$955,"$245,514,665",12
2010,39,16,12,The Expendables,Lionsgate,"$564,081",-58.9%,852,-1002,$662,"$102,070,047",7
2010,39,17,27,Catfish,Rogue Pictures,"$452,580",+75.9%,57,+45,"$7,940","$811,280",2
2010,39,18,15,Nanny McPhee Returns,Universal Pictures,"$394,275",-59.3%,765,-823,$515,"$28,226,225",6
2010,39,19,14,The Last Exorcism,Lionsgate,"$344,675",-71.5%,707,-1306,$487,"$40,773,301",5
2010,39,20,20,Get Low,Sony Pictures Classics,"$317,164",-42.5%,354,-113,$895,"$8,317,497",9
2010,39,21,21,Toy Story 3,Walt Disney Studios Motion Pictures,"$313,847",-33.2%,302,-173,"$1,039","$411,086,067",15
2010,39,22,18,Lottery Ticket,Warner Bros.,"$306,318",-51.1%,370,-307,$827,"$23,942,211",6
2010,39,23,-,The Virginity Hit,Sony Pictures Releasing,"$301,885",-,700,-,$431,"$332,463",1
2010,39,24,16,The Switch,Miramax,"$293,433",-68.4%,511,-647,$574,"$27,207,766",6
2010,39,25,30,Mao's Last Dancer,The Samuel Goldwyn Company,"$273,176",+14.8%,122,+24,"$2,239","$3,013,322",6
2010,39,26,31,Dinner for Schmucks,DreamWorks,"$260,226",+18.3%,323,+10,$805,"$72,539,200",9
2010,39,27,13,Going the Distance,Warner Bros.,"$248,174",-81.7%,475,-1532,$522,"$17,538,720",4
2010,39,28,42,Never Let Me Go,Fox Searchlight Pictures,"$241,943",+116.5%,26,+22,"$9,305","$438,535",2
2010,39,29,24,Grown Ups,Sony Pictures Releasing,"$234,667",-22.7%,265,-39,$885,"$161,417,726",14
2010,39,30,19,Vampires Suck,Fox,"$213,983",-62.3%,415,-549,$515,"$36,171,116",6
2010,39,31,26,Cats & Dogs: The Revenge of Kitty Galore,Warner Bros.,"$198,681",-27%,267,-93,$744,"$43,274,623",9
2010,39,32,28,The Sorcerer's Apprentice,Walt Disney Studios Motion Pictures,"$181,429",-24%,227,-48,$799,"$62,744,187",11
2010,39,33,-,You Will Meet a Tall Dark Stranger,Sony Pictures Classics,"$160,103",-,6,-,"$26,683","$211,445",1
2010,39,34,36,Hubble 3D,Warner Bros.,"$158,634",+3.2%,61,-2,"$2,600","$15,916,593",28
2010,39,35,22,Scott Pilgrim vs. the World,Universal Pictures,"$158,440",-55.4%,233,-151,$680,"$31,356,425",7
2010,39,36,23,Salt,Sony Pictures Releasing,"$143,697",-53.8%,186,-149,$772,"$117,223,003",10
2010,39,37,-,Waiting for 'Superman',Paramount Vantage,"$139,033",-,4,-,"$34,758","$139,033",1
2010,39,38,25,Dabangg,Eros International,"$134,024",-54.9%,68,-,"$1,970","$1,258,932",3
2010,39,39,32,The Twilight Saga: Eclipse,Summit Entertainment,"$124,409",-40.3%,224,-115,$555,"$300,298,740",13
2010,39,40,34,Ramona and Beezus,Fox,"$111,977",-32.4%,191,-69,$586,"$25,870,978",10
2010,39,41,-,Buried,Lionsgate,"$100,268",-,11,-,"$9,115","$100,268",1
2010,39,42,49,Heartbreaker2010 Re-release,IFC Films,"$92,902",+108.7%,41,+33,"$2,265","$229,018",3
