year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,38,1,-,Maze Runner: The Scorch Trials,Fox,"$30,316,510",-,3791,-,"$7,996","$30,316,510",1
2015,38,2,-,Black Mass,Warner Bros.,"$22,635,037",-,3188,-,"$7,100","$22,635,037",1
2015,38,3,2,The Visit,Universal Pictures,"$11,566,400",-54.5%,3148,+79,"$3,674","$42,564,720",2
2015,38,4,1,The Perfect Guy,Screen Gems,"$9,751,801",-62.3%,2230,+9,"$4,373","$41,462,273",2
2015,38,5,-,Everest,Universal Pictures,"$7,222,035",-,545,-,"$13,251","$7,222,035",1
2015,38,6,3,War Room,Concorde Film,"$6,215,991",-20%,1945,+298,"$3,195","$49,054,653",4
2015,38,7,4,A Walk in the Woods,Broad Green Pictures,"$2,808,717",-40.8%,2158,+19,"$1,301","$24,868,233",3
2015,38,8,5,Mission: Impossible - Rogue Nation,Paramount Pictures,"$2,213,360",-46%,2202,-447,"$1,005","$191,695,570",8
2015,38,9,6,Straight Outta Compton,Universal Pictures,"$1,907,980",-51.4%,1938,-874,$984,"$158,859,240",6
2015,38,10,22,Grandma,Sony Pictures Classics,"$1,501,101",+133.2%,1061,+931,"$1,414","$3,694,820",5
2015,38,11,-,Captive,Paramount Pictures,"$1,393,243",-,806,-,"$1,728","$1,395,378",1
2015,38,12,10,Huevos: Little Rooster's Egg-cellent Adventure,Lionsgate,"$1,071,849",-47%,606,-10,"$1,768","$8,276,205",3
2015,38,13,9,90 Minutes in Heaven,The Samuel Goldwyn Company,"$1,005,715",-50.6%,899,+21,"$1,118","$3,748,011",2
2015,38,14,7,No Escape,The Weinstein Company,"$1,001,735",-65.2%,2054,-968,$487,"$26,221,737",4
2015,38,15,14,Minions,Universal Pictures,"$986,960",-34.8%,1134,-451,$870,"$332,850,665",11
2015,38,16,13,Inside Out,Walt Disney Studios Motion Pictures,"$927,379",-39.4%,1200,-802,$772,"$352,846,548",14
2015,38,17,12,Ant-Man,Walt Disney Studios Motion Pictures,"$922,985",-44.3%,977,-377,$944,"$177,573,831",10
