year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,28,1,-,Dawn of the Planet of the Apes,Fox,"$72,611,427",-,3967,-,"$18,303","$72,611,427",1
2014,28,2,1,Transformers: Age of Extinction,Paramount Pictures,"$16,302,415",-56%,3913,-320,"$4,166","$208,833,713",3
2014,28,3,2,Tammy,Warner Bros.,"$12,555,151",-41.8%,3465,-,"$3,623","$56,998,752",2
2014,28,4,3,22 Jump Street,Sony Pictures Releasing,"$6,501,558",-33.7%,2811,-513,"$2,312","$171,762,697",5
2014,28,5,5,How to Train Your Dragon 2,Fox,"$6,073,372",-32.2%,2885,-412,"$2,105","$152,276,733",5
2014,28,6,6,Earth to Echo,Relativity Media,"$5,488,277",-34.4%,3230,-,"$1,699","$24,585,816",2
2014,28,7,4,Deliver Us from Evil,Screen Gems,"$4,750,289",-51.2%,3049,-,"$1,557","$25,052,099",2
2014,28,8,7,Maleficent,Walt Disney Studios Motion Pictures,"$4,180,586",-32.1%,2077,-312,"$2,012","$222,005,394",7
2014,28,9,15,Begin Again,The Weinstein Company,"$2,820,839",+124.5%,939,+764,"$3,004","$5,171,587",3
2014,28,10,8,Jersey Boys,Warner Bros.,"$2,517,430",-51.2%,1968,-662,"$1,279","$41,712,040",4
2014,28,11,9,Think Like a Man Too,Screen Gems,"$2,400,983",-50.7%,1231,-498,"$1,950","$61,807,245",4
2014,28,12,11,America: Imagine the World Without Her,Lionsgate,"$2,393,811",-12.8%,1105,-,"$2,166","$8,211,791",3
2014,28,13,10,Edge of Tomorrow,Warner Bros.,"$1,813,249",-50.5%,1103,-435,"$1,643","$94,498,341",6
2014,28,14,12,The Fault in Our Stars,Fox,"$1,506,215",-40.1%,1002,-863,"$1,503","$119,629,699",6
2014,28,15,14,Chef,Open Road Films (II),"$1,259,140",-25.7%,701,+15,"$1,796","$24,075,140",10
2014,28,16,13,X-Men: Days of Future Past,Fox,"$1,025,365",-45.8%,655,-389,"$1,565","$229,162,436",8
2014,28,17,16,Snowpiercer,RADiUS-TWC,"$635,370",-37%,356,+106,"$1,784","$2,635,472",3
2014,28,18,21,Rio 2,Fox,"$392,099",+6.1%,285,-26,"$1,375","$129,626,911",14
2014,28,19,-,Boyhood,IFC Films,"$387,618",-,5,-,"$77,523","$387,618",1
2014,28,20,-,Humpty Sharma Ki Dulhania,Reliance Big Pictures,"$380,011",-,101,-,"$3,762","$380,011",1
2014,28,21,19,Neighbors,Universal Pictures,"$357,625",-14.3%,267,-48,"$1,339","$148,636,110",10
2014,28,22,17,The Amazing Spider-Man 2,Sony Pictures Releasing,"$344,843",-25.1%,275,-14,"$1,253","$201,597,625",11
2014,28,23,22,Blended,Warner Bros.,"$342,819",+2.6%,335,+30,"$1,023","$44,713,314",8
2014,28,24,18,Godzilla,Warner Bros.,"$246,234",-41.2%,303,-49,$812,"$198,355,185",9
2014,28,25,35,Third Person,Sony Pictures Classics,"$238,026",+123.8%,227,+193,"$1,048","$556,556",4
2014,28,26,20,Obvious Child,A24,"$219,325",-41.4%,134,-68,"$1,636","$2,344,845",6
2014,28,27,23,Captain America: The Winter Soldier,Walt Disney Studios Motion Pictures,"$213,468",-35.8%,215,-36,$992,"$258,258,222",15
2014,28,28,24,A Million Ways to Die in the West,Universal Pictures,"$213,320",-24.2%,188,-39,"$1,134","$42,615,685",7
2014,28,29,29,Million Dollar Arm,Walt Disney Studios Motion Pictures,"$186,158",+1.8%,224,+61,$831,"$35,643,752",9
2014,28,30,31,Island of Lemurs: Madagascar,Warner Bros.,"$151,517",+1.6%,41,-,"$3,695","$4,240,615",15
2014,28,31,27,Heaven Is for Real,Concorde Film,"$151,510",-21.1%,173,-13,$875,"$90,836,067",13
2014,28,32,25,Ida,Music Box Films,"$147,712",-36.7%,88,-15,"$1,678","$3,119,854",11
2014,28,33,33,Life Itself,Magnolia Pictures,"$141,555",+7.7%,66,+43,"$2,144","$329,021",2
2014,28,34,28,Belle,Fox Searchlight Pictures,"$137,810",-27%,107,-16,"$1,287","$10,249,495",11
2014,28,35,30,The Grand Seduction,Entertainment One,"$121,338",-28.1%,92,+1,"$1,318","$2,706,867",8
2014,28,36,40,The Lego Movie,Warner Bros.,"$78,612",+22.9%,350,+110,$224,"$257,335,781",23
2014,28,37,36,The Grand Budapest Hotel,Fox Searchlight Pictures,"$69,321",-30.7%,63,-9,"$1,100","$58,848,866",19
2014,28,38,26,A Hard Day's Night2014 Re-release,Janus Films,"$65,488",-70.3%,56,-46,"$1,169","$427,506",2
2014,28,39,38,The Other Woman,Fox,"$65,152",-32.2%,96,-46,$678,"$83,742,265",12
2014,28,40,39,Journey to the South Pacific,IMAX,"$59,243",-8.8%,18,-,"$3,291","$3,683,478",33
2014,28,41,41,Hubble 3D,Warner Bros.,"$52,611",-10.1%,13,+1,"$4,047","$44,783,285",226
2014,28,42,37,Words and Pictures,Roadside Attractions,"$47,582",-51.5%,40,-21,"$1,189","$1,986,548",8
2014,28,43,48,Venus in Fur,IFC Films,"$42,211",+41%,19,+7,"$2,221","$170,077",4
2014,28,44,42,Mr. Peabody & Sherman,Fox,"$41,178",-20%,78,-33,$527,"$111,233,401",19
2014,28,45,-,Land Ho!,Sony Pictures Classics,"$34,319",-,4,-,"$8,579","$34,319",1
2014,28,46,44,Yves Saint Laurent,The Weinstein Company,"$33,887",-28.1%,14,+4,"$2,420","$162,271",3
2014,28,47,45,Le Chef,Cohen Media Group,"$30,782",-30.9%,12,-6,"$2,565","$169,857",4
2014,28,48,50,Space Station 3D,IMAX,"$28,507",+6.3%,4,+2,"$7,126","$91,110,412",639
2014,28,49,43,Moms' Night Out,Concorde Film,"$22,680",-55.7%,54,-42,$420,"$10,429,707",10
2014,28,50,49,Jerusalem,National Geographic Entertainment,"$20,492",-29.6%,14,+3,"$1,463","$4,671,771",44
2014,28,51,68,Code Black,Long Shot Factory,"$19,696",+146.9%,6,+5,"$3,282","$75,386",4
2014,28,52,51,Only Lovers Left Alive,Sony Pictures Classics,"$17,227",+11%,12,-,"$1,435","$1,794,059",14
