year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,4,1,1,Ride Along,Universal Pictures,"$21,299,495",-48.7%,2759,+96,"$7,720","$75,544,805",2
2014,4,2,2,Lone Survivor,Universal Pictures,"$12,900,960",-41.5%,3162,+173,"$4,080","$93,914,921",5
2014,4,3,3,The Nut Job,Open Road Films (II),"$12,101,118",-37.7%,3472,+45,"$3,485","$40,056,363",2
2014,4,4,5,Frozen,Walt Disney Studios Motion Pictures,"$9,118,806",-22.5%,2757,-222,"$3,307","$347,899,011",10
2014,4,5,4,Jack Ryan: Shadow Recruit,Paramount Pictures,"$9,084,687",-41.2%,3387,-,"$2,682","$30,452,820",2
2014,4,6,-,"I, Frankenstein",Lionsgate,"$8,610,441",-,2753,-,"$3,127","$8,610,441",1
2014,4,7,6,American Hustle,Sony Pictures Releasing,"$7,061,676",-28.4%,2304,+100,"$3,064","$127,000,429",7
2014,4,8,9,The Wolf of Wall Street,Paramount Pictures,"$5,478,368",-22.5%,1804,-126,"$3,036","$98,508,822",5
2014,4,9,8,August: Osage County,The Weinstein Company,"$5,029,030",-31.7%,2411,+360,"$2,085","$26,514,531",5
2014,4,10,7,Devil's Due,Fox,"$2,786,241",-66.5%,2544,-,"$1,095","$12,922,304",2
2014,4,11,10,Her,Warner Bros.,"$2,289,318",-43.3%,1325,-404,"$1,727","$19,179,726",6
2014,4,12,12,The Hobbit: The Desolation of Smaug,Warner Bros.,"$2,147,414",-42%,1285,-530,"$1,671","$252,326,338",7
2014,4,13,11,Saving Mr. Banks,Walt Disney Studios Motion Pictures,"$2,080,948",-46.8%,1660,-789,"$1,253","$79,158,310",7
2014,4,14,17,12 Years a Slave,Fox Searchlight Pictures,"$2,031,316",+31.9%,1231,+470,"$1,650","$43,560,133",15
2014,4,15,22,Dallas Buyers Club,Focus Features,"$2,028,570",+115.5%,1110,+691,"$1,827","$20,357,277",13
2014,4,16,16,Gravity,Warner Bros.,"$2,025,493",+8.5%,1260,+316,"$1,607","$261,208,962",17
2014,4,17,23,Nebraska,Paramount Pictures,"$1,552,426",+75.8%,968,+560,"$1,603","$11,720,400",11
2014,4,18,14,The Hunger Games: Catching Fire,Lionsgate,"$1,539,949",-37.2%,1051,-277,"$1,465","$420,021,917",10
2014,4,19,13,The Legend of Hercules,Lionsgate,"$1,232,828",-63.7%,1371,-733,$899,"$17,045,036",3
2014,4,20,20,Philomena,The Weinstein Company,"$1,075,904",-14.7%,505,-,"$2,130","$25,814,483",10
2014,4,21,-,Jai Ho,Eros International,"$840,506",-,195,-,"$4,310","$840,506",1
2014,4,22,15,Anchorman 2: The Legend Continues,Paramount Pictures,"$817,473",-62.3%,824,-907,$992,"$123,803,339",6
2014,4,23,-,Gimme Shelter,Roadside Attractions,"$689,070",-,385,-,"$1,789","$689,070",1
2014,4,24,19,The Secret Life of Walter Mitty,Fox,"$607,947",-53.2%,540,-497,"$1,125","$56,342,680",5
2014,4,25,21,Inside Llewyn Davis,CBS Films,"$506,643",-49.6%,289,-296,"$1,753","$11,995,990",8
2014,4,26,24,Captain Phillips,Sony Pictures Releasing,"$312,133",-40.4%,302,-601,"$1,033","$106,244,151",16
2014,4,27,18,Paranormal Activity: The Marked Ones,Paramount Pictures,"$301,127",-78.5%,527,-1042,$571,"$32,098,495",4
2014,4,28,27,Cloudy with a Chance of Meatballs 2,Sony Pictures Releasing,"$268,275",-8.3%,242,-14,"$1,108","$118,870,505",18
2014,4,29,36,The Invisible Woman,Sony Pictures Classics,"$260,446",+199%,153,+127,"$1,702","$584,864",5
2014,4,30,25,47 Ronin,Universal Pictures,"$253,340",-43.6%,239,-104,"$1,060","$38,055,840",5
