year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,9,1,1,Shutter Island,Paramount Pictures,"$22,665,205",-44.8%,3003,+12,"$7,547","$75,541,271",2
2010,9,2,-,Cop Out,Warner Bros.,"$18,211,126",-,3150,-,"$5,781","$18,211,126",1
2010,9,3,-,The Crazies,Overture Films,"$16,067,552",-,2476,-,"$6,489","$16,067,552",1
2010,9,4,3,Avatar,Fox,"$13,655,274",-15.9%,2456,-125,"$5,559","$706,560,068",11
2010,9,5,4,Percy Jackson & the Olympians: The Lightning Thief,Fox,"$9,583,421",-37.2%,3302,-94,"$2,902","$70,998,280",3
2010,9,6,2,Valentine's Day,Warner Bros.,"$9,063,036",-45.6%,3578,-87,"$2,532","$99,916,240",3
2010,9,7,6,Dear John,Screen Gems,"$4,808,498",-32.6%,3006,-56,"$1,599","$72,432,096",4
2010,9,8,5,The Wolfman,Universal Pictures,"$4,259,865",-56.9%,3043,-180,"$1,399","$57,380,125",3
2010,9,9,7,Tooth Fairy,Fox,"$3,425,333",-21.3%,2249,-274,"$1,523","$53,841,454",6
2010,9,10,8,Crazy Heart,Fox Searchlight Pictures,"$2,462,384",-16.9%,1148,+59,"$2,144","$25,009,496",11
2010,9,11,13,The Blind Side,Warner Bros.,"$1,238,477",-14.7%,945,-115,"$1,310","$248,755,981",15
2010,9,12,11,The Book of Eli,Warner Bros.,"$1,112,493",-41.1%,975,-480,"$1,141","$92,506,955",7
2010,9,13,9,From Paris with Love,Lionsgate,"$1,055,240",-60.4%,1278,-1033,$825,"$23,324,666",4
2010,9,14,10,Edge of Darkness,Warner Bros.,"$1,017,209",-54.7%,1255,-863,$810,"$42,170,286",5
2010,9,15,12,When in Rome,Walt Disney Studios Motion Pictures,"$1,003,452",-42.3%,930,-697,"$1,078","$30,861,655",5
2010,9,16,20,The Last Station,Sony Pictures Classics,"$970,048",+73.8%,352,+243,"$2,755","$3,340,876",7
2010,9,17,14,Up in the Air,Paramount Pictures,"$802,081",-23.8%,586,-141,"$1,368","$82,078,918",13
2010,9,18,29,The Ghost Writer,Summit Entertainment,"$789,064",+331.2%,43,+39,"$18,350","$1,048,233",2
2010,9,19,15,Alvin and the Chipmunks: The Squeakquel,Fox,"$771,365",-17.5%,707,-134,"$1,091","$216,556,981",10
2010,9,20,16,Sherlock Holmes,Warner Bros.,"$608,032",-28.2%,462,-251,"$1,316","$206,419,248",10
