year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2019,16,1,-,The Curse of La Llorona,Warner Bros.,"$28,605,664",-,3372,-,"$8,483","$28,605,664",1
2019,16,2,-,Shazam!,Warner Bros.,"$18,347,524",-,4183,-,"$4,386","$122,320,880",-
2019,16,3,-,Breakthrough,Fox,"$12,652,432",-,2824,-,"$4,480","$16,159,357",1
2019,16,4,-,Captain Marvel,Walt Disney Studios Motion Pictures,"$10,454,631",-,2653,-,"$3,940","$401,380,764",-
2019,16,5,-,Little,Universal Pictures,"$9,242,000",-,2667,-,"$3,465","$30,171,410",1
2019,16,6,-,Dumbo,Walt Disney Studios Motion Pictures,"$7,602,207",-,3225,-,"$2,357","$102,057,117",-
2019,16,7,-,Pet Sematary,Paramount Pictures,"$5,400,505",-,3146,-,"$1,716","$50,133,580",-
2019,16,8,-,Missing Link,United Artists Releasing,"$4,805,443",-,3437,-,"$1,398","$13,412,684",1
2019,16,9,-,Us,Universal Pictures,"$4,598,255",-,2264,-,"$2,031","$170,779,875",-
2019,16,10,-,Hellboy,Lionsgate,"$4,391,014",-,3303,-,"$1,329","$20,187,285",1
2019,16,11,-,Penguins,Walt Disney Studios Motion Pictures,"$2,761,659",-,1815,-,"$1,521","$3,713,416",1
2019,16,12,-,After,-,"$2,699,904",-,2138,-,"$1,262","$10,635,053",1
2019,16,13,-,Kalank,-,"$1,386,017",-,320,-,"$4,331","$1,896,202",1
2019,16,14,-,How to Train Your Dragon: The Hidden World,Universal Pictures,"$972,180",-,1062,-,$915,"$159,242,320",-
2019,16,15,-,Unplanned,Pure Flix Entertainment,"$697,370",-,839,-,$831,"$17,314,613",-
2019,16,16,-,Amazing Grace,Neon,"$679,524",-,190,-,"$3,576","$1,424,340",-
2019,16,17,-,The Pilgrim's Progress,Fathom Events,"$678,647",-,706,-,$961,"$1,294,596",1
2019,16,18,-,The Best of Enemies,STX Entertainment,"$666,781",-,1002,-,$665,"$9,656,558",-
2019,16,19,-,Five Feet Apart,Lionsgate,"$664,318",-,709,-,$936,"$45,116,411",-
