year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,24,1,-,Green Lantern,Warner Bros.,"$53,174,303",-,3816,-,"$13,934","$53,174,303",1
2011,24,2,1,Super 8,Paramount Pictures,"$21,472,020",-39.4%,3408,+29,"$6,300","$73,002,809",2
2011,24,3,-,Mr. Popper's Penguins,Fox,"$18,445,355",-,3339,-,"$5,524","$18,445,355",1
2011,24,4,2,X-Men: First Class,Fox,"$11,933,524",-50.5%,3375,-317,"$3,535","$120,358,086",3
2011,24,5,3,The Hangover Part II,Warner Bros.,"$10,071,339",-43%,3460,-215,"$2,910","$233,110,617",4
2011,24,6,4,Kung Fu Panda 2,DreamWorks,"$9,027,671",-45.4%,3469,-460,"$2,602","$143,670,468",4
2011,24,7,6,Bridesmaids,Universal Pictures,"$7,097,735",-29.5%,2573,-349,"$2,758","$136,450,725",6
2011,24,8,5,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,"$6,646,249",-39.3%,2742,-691,"$2,423","$220,746,502",5
2011,24,9,-,Midnight in Paris,Sony Pictures Classics,"$5,237,000",-,1038,+94,-,"$21,799,000",5
2011,24,10,8,Judy Moody and the Not Bummer Summer,Relativity Media,"$2,103,465",-65.4%,2524,-,$833,"$11,029,307",2
2011,24,11,11,The Tree of Life,Fox Searchlight Pictures,"$1,163,923",+40.7%,114,+67,"$10,209","$3,900,355",4
2011,24,12,9,Thor,Paramount Pictures,"$1,145,076",-53%,875,-907,"$1,308","$176,111,078",7
2011,24,13,10,Fast Five,Universal Pictures,"$872,160",-49.5%,735,-594,"$1,186","$206,816,880",8
2011,24,14,-,The Art of Getting By,Fox Searchlight Pictures,"$679,160",-,610,-,"$1,113","$679,160",1
2011,24,15,12,Rio,Fox,"$517,653",-22.8%,408,-119,"$1,268","$138,725,044",10
2011,24,16,18,Beginners,Focus Features,"$354,948",+46%,44,+25,"$8,067","$909,124",3
2011,24,17,13,Water for Elephants,Fox,"$305,177",-36.3%,351,-115,$869,"$57,192,169",9
2011,24,18,16,Soul Surfer,Concorde Film,"$243,234",-17.7%,264,-53,$921,"$42,638,646",11
2011,24,19,17,Cave of Forgotten Dreams,IFC Films,"$241,045",-7.8%,116,-6,"$2,077","$4,138,016",8
2011,24,20,19,Born to Be Wild,Warner Bros.,"$219,833",+7%,47,-,"$4,677","$7,240,529",11
2011,24,21,15,Jumping the Broom,Concorde Film,"$210,757",-54%,211,-154,$998,"$37,101,064",7
2011,24,22,14,Something Borrowed,Warner Bros.,"$202,630",-56.4%,212,-154,$955,"$38,077,684",7
2011,24,23,32,The Lincoln Lawyer,Lionsgate,"$199,237",+135.3%,220,+119,$905,"$57,373,861",14
2011,24,24,33,The Trip,IFC Films,"$176,365",+126.4%,30,+24,"$5,878","$289,888",2
2011,24,25,21,Rango,Paramount Pictures,"$148,063",-16.2%,188,-32,$787,"$122,751,081",16
2011,24,26,22,Source Code,Summit Entertainment,"$120,997",-30.3%,161,-87,$751,"$54,388,849",12
2011,24,27,30,Hubble 3D,Warner Bros.,"$115,780",+22.4%,33,+2,"$3,508","$25,838,722",66
2011,24,28,25,Hoodwinked!2011 Re-release,The Weinstein Company,"$95,714",-20.3%,162,-20,$590,"$9,847,938",8
2011,24,29,23,Insidious,FilmDistrict,"$90,233",-34%,98,-36,$920,"$53,399,445",12
2011,24,30,24,Incendies,Sony Pictures Classics,"$88,127",-33.3%,66,-19,"$1,335","$1,535,872",9
2011,24,31,27,Limitless,Relativity Media,"$73,990",-32.3%,117,-49,$632,"$79,077,834",14
2011,24,32,-,Jig,Screen Media Films,"$70,432",-,5,-,"$14,086","$70,432",1
2011,24,33,-,Buck,IFC Films,"$67,548",-,4,-,"$16,887","$67,548",1
2011,24,34,20,Ready,Eros International,"$65,860",-65.4%,97,-,$678,"$910,446",3
2011,24,35,29,Hanna,Focus Features,"$58,563",-40.8%,91,-56,$643,"$40,122,692",11
2011,24,36,56,African Cats,Walt Disney Studios Motion Pictures,"$58,400",+249.2%,121,+82,$482,"$14,983,315",9
