Name,STARmeter,Known for
Shameik Moore Miles Morales (voice)  Miles Morales (voice)  See fewer,Top 5000,Dope (2015)
Jake Johnson Peter B. Parker (voice)  Peter B. Parker (voice)  See fewer,Top 5000,New Girl (2011)
Hailee Steinfeld Gwen Stacy (voice)  Gwen Stacy (voice)  See fewer,Top 500,True Grit (2010)
Mahershala Ali Uncle Aaron (voice)  Uncle Aaron (voice)  See fewer,Top 5000,House of Cards (2013)
Brian Tyree Henry Jefferson Davis (voice)  Jefferson Davis (voice)  See fewer,Top 5000,Widows (2018)
Lily Tomlin Aunt May (voice)  Aunt May (voice)  See fewer,Top 5000,Nashville (1975)
Luna Lauren Velez Rio Morales (voice)  Rio Morales (voice)  See fewer,Top 5000,Dexter (2006)
Zoë Kravitz Mary Jane (voice)  Mary Jane (voice)  See fewer,46,Mad Max: Fury Road (2015)
John Mulaney Spider-Ham (voice)  Spider-Ham (voice)  See fewer,Top 5000,Saturday Night Live (1975)
Kimiko Glenn Peni Parker (voice)  Peni Parker (voice)  See fewer,Top 5000,Orange Is the New Black (2013)
Nicolas Cage Spider-Man Noir (voice)  Spider-Man Noir (voice)  See fewer,Top 500,Face/Off (1997)
Kathryn Hahn Doc Ock (voice)  Doc Ock (voice)  See fewer,Top 500,Afternoon Delight (2013)
Liev Schreiber Wilson Fisk (voice)  Wilson Fisk (voice)  See fewer,Top 5000,Spotlight (I) (2015)
Chris Pine Peter Parker (voice)  Peter Parker (voice)  See fewer,Top 500,Star Trek (2009)
Natalie Morales Miss Calleros (voice)  Miss Calleros (voice)  See fewer,Top 5000,Parks and Recreation (2009)
Edwin H. Bravo Brooklyn Visions Security Guard (voice)  Brooklyn Visions Security Guard (voice)  See fewer,Members only,Sneaky Pete (2015)
Oscar Isaac Interesting Person #1 (voice)  Interesting Person #1 (voice)  See fewer,Top 5000,Ex Machina (2014)
Greta Lee Interesting Person #2 (voice)  Interesting Person #2 (voice)  See fewer,Members only,St. Vincent (2014)
Stan Lee Stan (voice)  Stan (voice)  See fewer,Top 5000,Spider-Man: Homecoming (2017)
Jorma Taccone Green Goblin / Last Dude (voice)  Green Goblin / Last Dude (voice)  See fewer,Members only,Popstar: Never Stop Never Stopping (2016)
Joaquín Cosio Scorpion (voice)  Scorpion (voice)  See fewer,Members only,Quantum of Solace (2008)
Marvin 'Krondon' Jones III Tombstone (voice) (as Marvin Jones III)  Tombstone (voice) (as Marvin Jones III)  See fewer,Members only,Black Lightning (2018)
Kim Yarbrough Scientist In Cafeteria (voice)  Scientist In Cafeteria (voice)  See fewer,Members only,Secret in Their Eyes (2015)
Lake Bell Vanessa Fisk (voice)  Vanessa Fisk (voice)  See fewer,Top 5000,In a World... (2013)
Jessica Mikayla Adams Brooklyn Friend (voice)  Brooklyn Friend (voice)  See fewer,Members only,Fresh Off the Boat (2015)
Gredel Berrios Calladine Brooklyn Friend (voice) (as Gredel Berrios-Calladine)  Brooklyn Friend (voice) (as Gredel Berrios-Calladine)  See fewer,Members only,Cloudy with a Chance of Meatballs (2009)
Sarah D. Cole Brooklyn Friend (voice)  Brooklyn Friend (voice)  See fewer,Members only,Free Birds (2013)
Kelby Joseph Brooklyn Friend (voice) (as Kelby Alex Joseph)  Brooklyn Friend (voice) (as Kelby Alex Joseph)  See fewer,Members only,The Enemy (II) (2014)
Mimi Davila Brooklyn Visions Student (voice)  Brooklyn Visions Student (voice)  See fewer,Members only,The Fast and the Fierce (2017)
Claudia Choi Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,Her (2013)
Melanie Haynes Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,A Country Called Home (2015)
Joseph Izzo Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,Kung Fu Panda 2 (2011)
Nick Jaine Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,Shameless (2011)
Muneeb Rehman Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,Snowfall (2017)
Carlos Zaragoza Brooklyn Visions Teacher (voice)  Brooklyn Visions Teacher (voice)  See fewer,Members only,Pan's Labyrinth (2006)
