Name,STARmeter,Known for
Akshay Kumar Bahattar Singh  Bahattar Singh  See fewer,Top 5000,OMG: Oh My God! (2012)
Asin Indu Tendulkar  Indu Tendulkar  See fewer,Members only,Ghajini (2008)
Himesh Reshammiya Mansukh  Mansukh  See fewer,Members only,In Your Name (2003)
Mithun Chakraborty Tatya Tukaram Tendulkar  Tatya Tukaram Tendulkar  See fewer,Members only,OMG: Oh My God! (2012)
Raj Babbar Sattar Singh  Sattar Singh  See fewer,Members only,Pukaar (2014)
Mukesh Rishi Ikhattar Singh  Ikhattar Singh  See fewer,Members only,Sarfarosh (1999)
Rahul Singh Azad  Azad  See fewer,Members only,Delhi Belly (2011)
Rajesh Khattar Inspector Jugnu Singh  Inspector Jugnu Singh  See fewer,Members only,Bepannaah (2018)
Bharti Singh Mili (as Bharati Singh)  Mili (as Bharati Singh)  See fewer,Members only,Comedy Nights Live (2016)
Manoj Joshi Champaklal  Champaklal  See fewer,Members only,Devdas (I) (2002)
Paresh Rawal Narrator  Narrator  See fewer,Members only,Hera Pheri (2000)
Sanjay Mishra Jeevanlal Pranlal D'costa  Jeevanlal Pranlal D'costa  See fewer,Members only,Dilwale (2015)
Johnny Lever Inspector Bhalerao Kambli  Inspector Bhalerao Kambli  See fewer,Members only,Kuch Kuch Hota Hai (1998)
Dinesh Lamba Punter  Punter  See fewer,Members only,20th November Chhelo Chance: What Went Wrong (2018)
Claudia Ciesla Club Singer  Club Singer  See fewer,Members only,Karma: Crime. Passion. Reincarnation (2008)
Mukesh Tiwari Jailer  Jailer  See fewer,Members only,Dilwale (2015)
Naushaad Abbas Fighter  Fighter  See fewer,Members only,Dilwale (2015)
Vipin Bakshi Chunter  Chunter  See fewer,Members only,Khiladi 786 (2012)
Swantatra Bharat Bakhtawar  Bakhtawar  See fewer,Members only,Boss (I) (2013)
Sorabh Chauhan Chhaliya  Chhaliya  See fewer,Members only,Khandaani Shafakhana (2019)
Suneel Dutt Waiter  Waiter  See fewer,Members only,Prem Ratan Dhan Payo (2015)
Mushtaq Khan Bhagat  Bhagat  See fewer,Members only,Kuch Rang Pyar Ke Aise Bhi (2016)
Cyndy Khojol Cheen Sheen  Cheen Sheen  See fewer,Members only,7 Khoon Maaf (2011)
Sanjai Mishra Jeevanlal Pranlal D'costa  Jeevanlal Pranlal D'costa  See fewer,Members only,Khiladi 786 (2012)
