Name,STARmeter,Known for
Geddy Lee Himself  Himself  See fewer,Members only,Small Soldiers (1998)
Alex Lifeson Himself  Himself  See fewer,Members only,The Double (I) (2011)
Neil Peart Himself  Himself  See fewer,Members only,Small Soldiers (1998)
Tom Morello Himself  Himself  See fewer,Members only,Battleship (2012)
Taylor Hawkins Himself  Himself  See fewer,Members only,Real Steel (2011)
Billy Corgan Himself  Himself  See fewer,Members only,Batman & Robin (1997)
Nick Raskulinecz Himself  Himself  See fewer,Members only,Foo Fighters: Skin and Bones (2006)
Jonathan Dinklage Himself  Himself  See fewer,Members only,Beasts of the Southern Wild (2012)
John Paul Tremblay Julian  Julian  See fewer,Members only,Trailer Park Boys (2001)
Robb Wells Ricky  Ricky  See fewer,Members only,Trailer Park Boys (2001)
Scott Appleton Himself  Himself  See fewer,Members only,Rush: Time Stand Still (2016)
Kevin Ripa Himself  Himself  See fewer,Members only,RUSH: Cinema Strangiato 2019 (2019)
