Name,STARmeter,Known for
Elizabeth Olsen Thérèse Raquin  Thérèse Raquin  See fewer,Top 500,Martha Marcy May Marlene (2011)
Oscar Isaac Laurent  Laurent  See fewer,Top 5000,Ex Machina (2014)
Tom Felton Camille  Camille  See fewer,Top 5000,Harry Potter and the Sorcerer's Stone (2001)
Jessica Lange Madame Raquin  Madame Raquin  See fewer,Top 5000,Tootsie (1982)
Shirley Henderson Suzanne  Suzanne  See fewer,Top 5000,24 Hour Party People (2002)
Matt Lucas Olivier  Olivier  See fewer,Members only,Little Britain (2003)
Mackenzie Crook Grivet  Grivet  See fewer,Top 5000,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
John Kavanagh Inspector Michaud  Inspector Michaud  See fewer,Members only,Alexander (2004)
Lily Laight Young Thérèse  Young Thérèse  See fewer,Members only,"Love, Rosie (2014)"
Matt Devere Therese's Father  Therese's Father  See fewer,Members only,The Martian (2015)
Dimitrije Bogdanov Young Camille  Young Camille  See fewer,Members only,"Time, at Productions (2013)"
Aleksandr Ivanovic Coachman #1  Coachman #1  See fewer,Members only,In Secret (2013)
Filip Dedakin Coachman #2  Coachman #2  See fewer,Members only,Extinction (2018)
Richard Sharkey Chief Clerk  Chief Clerk  See fewer,Members only,Marco Polo (2014)
Miodrag Milovanov Funeral Priest  Funeral Priest  See fewer,Members only,Coriolanus (2011)
Marija Opsenica Madame Chainet  Madame Chainet  See fewer,Members only,The Heir Apparent: Largo Winch (2008)
István Tesner Priest  Priest  See fewer,Members only,Kút a Nap alatt (2010)
Michael Cronin Doctor  Doctor  See fewer,Members only,The Wolfman (2010)
Milica Stankovic Mademoiselle Hubert  Mademoiselle Hubert  See fewer,Members only,3 Days to Kill (2014)
James McGrady Absinthe Bar Transvestite  Absinthe Bar Transvestite  See fewer,Members only,World War Z (2013)
Nicholas Blane Chemist  Chemist  See fewer,Members only,The Illusionist (2006)
Zoran Pajic Inspector  Inspector  See fewer,Members only,Coriolanus (2011)
Aleksandr Zikic Policeman  Policeman  See fewer,Members only,In Secret (2013)
Jo Korer Madame Cecile  Madame Cecile  See fewer,Members only,Doom (2005)
Verica Nikolic Marry (uncredited)  Marry (uncredited)  See fewer,Members only,St. George Shoots the Dragon (2009)
