Name,STARmeter,Known for
Andrew Garfield Rodrigues  Rodrigues  See fewer,Top 5000,The Social Network (2010)
Adam Driver Garupe  Garupe  See fewer,Top 500,Star Wars: Episode VII - The Force Awakens (2015)
Liam Neeson Ferreira  Ferreira  See fewer,Top 500,Kinsey (2004)
Tadanobu Asano Interpreter  Interpreter  See fewer,Top 5000,Mongol: The Rise of Genghis Khan (2007)
Ciarán Hinds Father Valignano  Father Valignano  See fewer,Top 5000,The Woman in Black (2012)
Issei Ogata Old Samurai / Inoue (as Issey Ogata)  Old Samurai / Inoue (as Issey Ogata)  See fewer,Members only,The Sun (2005)
Shin'ya Tsukamoto Mokichi  Mokichi  See fewer,Members only,Tetsuo: The Iron Man (1989)
Yoshi Oida Ichizo  Ichizo  See fewer,Members only,Wasabi (2001)
Yôsuke Kubozuka Kichijiro (as Yosuke Kubozuka)  Kichijiro (as Yosuke Kubozuka)  See fewer,Members only,Go (2001)
Kaoru Endô Unzen Samurai (Uneme)  Unzen Samurai (Uneme)  See fewer,Members only,Village of Eight Gravestones (1977)
Diego Calderón Prisoner Augustinian Friar #2 (as Diego Calderon)  Prisoner Augustinian Friar #2 (as Diego Calderon)  See fewer,Members only,As Luck Would Have It (2011)
Rafael Kading Prisoner Augustinian Friar #1  Prisoner Augustinian Friar #1  See fewer,Members only,Silence (I) (2016)
Matthew Blake Prisoner Franciscan Friar  Prisoner Franciscan Friar  See fewer,Members only,Whoops! (2013)
Benoit Masse Prisoner Augustinian Friar #3  Prisoner Augustinian Friar #3  See fewer,Members only,Silence (I) (2016)
Tetsuya Igawa Prisoner Japanese Jesuit  Prisoner Japanese Jesuit  See fewer,Members only,Kabei: Our Mother (2008)
Liang Shi Chinese Businessman (Mr. Chun)  Chinese Businessman (Mr. Chun)  See fewer,Members only,Blackhat (2015)
Panta Tomogi Villager #1 (Yohei)  Tomogi Villager #1 (Yohei)  See fewer,Members only,The Prisoner (2007)
Takuya Matsunaga Tomogi Villager #2 (Toukichi)  Tomogi Villager #2 (Toukichi)  See fewer,Members only,Yûwaku wa arashi no yoru ni (2016)
Miho Harita Ichizo's Wife (Tomi)  Ichizo's Wife (Tomi)  See fewer,Members only,"It's Me, It's Me (2013)"
Hairi Katagiri Tomogi Woman (Tsune)  Tomogi Woman (Tsune)  See fewer,Members only,Cutie Honey: Live Action (2004)
Masayuki Yamada Tomogi Husband (Kasuke)  Tomogi Husband (Kasuke)  See fewer,Members only,Silence (I) (2016)
Michié Tomogi Wife (Mitsu)  Tomogi Wife (Mitsu)  See fewer,Members only,Return (III) (2013)
Hiroko Isayama Tomogi Village Woman (Hiro)  Tomogi Village Woman (Hiro)  See fewer,Members only,Shiroi yubi no tawamure (1972)
Yutaka Mishima Goto Man #1 (Kuro)  Goto Man #1 (Kuro)  See fewer,Members only,Shutter (I) (2008)
Yasunari Takeshima Goto Man #2 (Haku)  Goto Man #2 (Haku)  See fewer,Members only,Azumi (2003)
Yuri Ishizaka Kichijiro Sister at Stake (Tae)  Kichijiro Sister at Stake (Tae)  See fewer,Members only,Antonym (2014)
Ryo Sato Kichijiro Sister #2 (Hisa)  Kichijiro Sister #2 (Hisa)  See fewer,Members only,Silence (I) (2016)
Ruo Satô Kichijiro Father (Kichizo)  Kichijiro Father (Kichizo)  See fewer,Members only,Yamato nadeshiko (2000)
Yoriko Dôguchi Kichijiro Mother (Naka)  Kichijiro Mother (Naka)  See fewer,Members only,Love Exposure (2008)
Kisetsu Fujiwara Kichijiro Brother #2 (Kichita)  Kichijiro Brother #2 (Kichita)  See fewer,Members only,Raichi Hikari kurabu (2015)
Yasushi Takahashi Tomogi Villagers  Tomogi Villagers  See fewer,Members only,Zombie TV (2013)
Sanjûrô Kobayashi Tomogi Villagers  Tomogi Villagers  See fewer,Members only,Kamen Rider OOO (2010)
Mangorô Satô Tomogi Villagers  Tomogi Villagers  See fewer,Members only,Zettai reido: Tokushu hanzai sennyû sôsa (2011)
