Name,STARmeter,Known for
Abbie Cornish Wally Winthrop  Wally Winthrop  See fewer,Top 500,Candy (2006)
Andrea Riseborough Wallis Simpson  Wallis Simpson  See fewer,Top 500,Birdman or (The Unexpected Virtue of Ignorance) (2014)
James D'Arcy Edward  Edward  See fewer,Top 5000,Cloud Atlas (2012)
Oscar Isaac Evgeni  Evgeni  See fewer,Top 5000,Ex Machina (2014)
Richard Coyle William Winthrop  William Winthrop  See fewer,Top 5000,Prince of Persia: The Sands of Time (2010)
David Harbour Ernest  Ernest  See fewer,Top 500,Revolutionary Road (2008)
James Fox King George V  King George V  See fewer,Members only,Sherlock Holmes (2009)
Judy Parfitt Queen Mary  Queen Mary  See fewer,Members only,Dolores Claiborne (1995)
Haluk Bilginer Mohamed Al-Fayed  Mohamed Al-Fayed  See fewer,Members only,Winter Sleep (2014)
Geoffrey Palmer Stanley Baldwin  Stanley Baldwin  See fewer,Members only,Tomorrow Never Dies (1997)
Natalie Dormer Elizabeth  Elizabeth  See fewer,Top 500,Game of Thrones (2011)
Laurence Fox Bertie  Bertie  See fewer,Members only,The Hole (2001)
Douglas Reith Lord Brownlow  Lord Brownlow  See fewer,Members only,Downton Abbey (2010)
Katie McGrath Lady Thelma  Lady Thelma  See fewer,Top 5000,Jurassic World (2015)
Christina Chong Tenten  Tenten  See fewer,Members only,Johnny English Reborn (2011)
Nick Smithers Major Fruity Metcalfe  Major Fruity Metcalfe  See fewer,Members only,The Kid (2010)
Damien Thomas George  George  See fewer,Members only,The Message (1976)
Liberty Ross Connie Thaw  Connie Thaw  See fewer,Members only,Snow White and the Huntsman (2012)
Ryan Hayward Win Spencer  Win Spencer  See fewer,Members only,Inception (2010)
Charlotte Comer Lady Alexandra  Lady Alexandra  See fewer,Members only,Clash of the Titans (2010)
Duane Henry Dwayne / Security Guard  Dwayne / Security Guard  See fewer,Members only,Captain Marvel (2019)
Anna Skellern Daphne  Daphne  See fewer,Members only,The Descent: Part 2 (2009)
Penny Downie Dr. Vargas  Dr. Vargas  See fewer,Members only,Invictus (2009)
David Redden Auctioneer  Auctioneer  See fewer,Members only,A Late Quartet (2012)
Alberto Vazquez Victor (as Alberto Vasquez)  Victor (as Alberto Vasquez)  See fewer,Members only,Michael Clayton (2007)
Nicole Harvey Nicola  Nicola  See fewer,Members only,A Place to Stay (2003)
Daniel André Pageon Servant  Servant  See fewer,Members only,The Flying Scotsman (2006)
Hywel Morgan Journalist  Journalist  See fewer,Members only,The End of the F***ing World (2017)
Patricia Stark Newscaster  Newscaster  See fewer,Members only,Fox and Friends (1998)
Annabelle Wallis Arabella Green  Arabella Green  See fewer,76,The Mummy (2017)
Audrey Brisson Marie  Marie  See fewer,Members only,Hereafter (2010)
Emily Denniston Sotheby's Intern  Sotheby's Intern  See fewer,Members only,How to Lose Friends & Alienate People (2008)
Suzanne Bertish Lady Cunard  Lady Cunard  See fewer,Members only,The 13th Warrior (1999)
Ben Willbond Equerry  Equerry  See fewer,Members only,Imagine Me & You (2005)
Leigh Zimmerman East Side Woman  East Side Woman  See fewer,Members only,Proof (2005)
David Collins Male Guest  Male Guest  See fewer,Members only,W.E. (2011)
Linda Glick Woman Getting Taxi  Woman Getting Taxi  See fewer,Members only,"I Love You, Anna (2012)"
Gil Cohen-Alloro Hotel Clerk (as Gil Cohen Allono)  Hotel Clerk (as Gil Cohen Allono)  See fewer,Members only,World War Z (2013)
Stephen Jones Royal Milliner  Royal Milliner  See fewer,Members only,Coco Before Chanel (2009)
James McNeill Sotheby's Staffer  Sotheby's Staffer  See fewer,Members only,Sherlock Holmes: A Game of Shadows (2011)
Lisa Gherari Secretary  Secretary  See fewer,Members only,W.E. (2011)
Vincent Montuel Waiter  Waiter  See fewer,Members only,Captain America: The First Avenger (2011)
Jay Alexander Security Guard (uncredited)  Security Guard (uncredited)  See fewer,Members only,Rel (2018)
Sian Angharad Anthony French Maid (uncredited)  French Maid (uncredited)  See fewer,Members only,Maleficent (2014)
Lasco Atkins Sothebys Guest (uncredited)  Sothebys Guest (uncredited)  See fewer,Members only,Avatar (2009)
Catherine Balavage Woman (uncredited)  Woman (uncredited)  See fewer,Members only,The Descending of Fate
Nicholas Blatt Edwards Butler (uncredited)  Edwards Butler (uncredited)  See fewer,Members only,The Imitation Game (2014)
Roger Brenner Sotheby's Upscale Client (uncredited)  Sotheby's Upscale Client (uncredited)  See fewer,Members only,Blindspot (2015)
Julia Montgomery Brown Mother (uncredited)  Mother (uncredited)  See fewer,Members only,London Has Fallen (2016)
Dj Nino Carta Street performer (uncredited)  Street performer (uncredited)  See fewer,Members only,American Gangster (2007)
Renée Castle Sotheby's cashier (uncredited)  Sotheby's cashier (uncredited)  See fewer,Members only,Bodyguard (2018)
Charles Chaplin The Tramp (archive footage) (uncredited)  The Tramp (archive footage) (uncredited)  See fewer,Top 5000,The Great Dictator (1940)
Tamela D'Amico Auction Winner (uncredited)  Auction Winner (uncredited)  See fewer,Members only,Best Friends Whenever (2015)
Luc Eden Security Guard (uncredited)  Security Guard (uncredited)  See fewer,Members only,The Iron Lady (2011)
Ben Farrow Head Butler (uncredited)  Head Butler (uncredited)  See fewer,Members only,Casualty (1986)
Jensen Freeman Pug Owner (uncredited)  Pug Owner (uncredited)  See fewer,Members only,Thorne: Sleepyhead (2010)
Geovanni Gopradi Sotheby's Bidder (uncredited)  Sotheby's Bidder (uncredited)  See fewer,Members only,Paul Blart: Mall Cop 2 (2015)
Salem Hanna Auction Bidder (uncredited)  Auction Bidder (uncredited)  See fewer,Members only,Story of My Life (2018)
