Name,STARmeter,Known for
Nicole Kidman Erin Bell  Erin Bell  See fewer,Top 500,Moulin Rouge! (2001)
Toby Kebbell Silas  Silas  See fewer,Top 5000,Dead Man's Shoes (2004)
Tatiana Maslany Petra  Petra  See fewer,Top 5000,Stronger (I) (2017)
Sebastian Stan Chris  Chris  See fewer,Top 5000,Captain America: Civil War (2016)
Scoot McNairy Ethan  Ethan  See fewer,Top 5000,Argo (2012)
Bradley Whitford DiFranco  DiFranco  See fewer,Top 5000,Get Out (I) (2017)
Toby Huss Gil Lawson  Gil Lawson  See fewer,Top 5000,King of the Hill (1997)
James Jordan Toby  Toby  See fewer,Members only,Wind River (2017)
Beau Knapp Jay  Jay  See fewer,Members only,Seven Seconds (2018)
Jade Pettyjohn Shelby  Shelby  See fewer,Top 5000,Kansas City (2018)
Shamier Anderson Antonio  Antonio  See fewer,Members only,Race (I) (2016)
Zach Villa Arturo  Arturo  See fewer,Top 500,Honeyglue (2015)
Natalia Cordova-Buckley Det. Gavras  Det. Gavras  See fewer,Members only,Bates Motel (2013)
Colby French Det. Kudra  Det. Kudra  See fewer,Members only,Grosse Pointe Blank (1997)
Kelvin Han Yee Lt. Oshima  Lt. Oshima  See fewer,Members only,Grey's Anatomy (2005)
Joseph Fatu Taz  Taz  See fewer,Members only,Shangri-La (2019)
Cuete Yeska Taz's Guy  Taz's Guy  See fewer,Members only,The Tax Collector (2019)
Doug Simpson Other Agent  Other Agent  See fewer,Members only,Vice (I) (2018)
Kale Clauson Informant Cousin  Informant Cousin  See fewer,Members only,"Hello, My Name Is Doris (2015)"
Jan Hoag Toby's Mother  Toby's Mother  See fewer,Members only,Faster (2010)
Peter Vasquez Man at Church  Man at Church  See fewer,Members only,"Blood In, Blood Out (1993)"
Mickey O'Hagan Gang House Woman  Gang House Woman  See fewer,Members only,Starlet (I) (2012)
McCabe Slye Ryan  Ryan  See fewer,Members only,The Miseducation of Cameron Post (2018)
Brandon Morales Running Officer  Running Officer  See fewer,Members only,Venom (2018)
Chido Nwokocha Cop  Cop  See fewer,Members only,Murder in the First (2014)
Cecily Breaux Bank Teller  Bank Teller  See fewer,Members only,Time Beings (2013)
Kenley Smyth Young Shelby  Young Shelby  See fewer,Members only,American Horror Story (2011)
Jay Hieron Bouncer  Bouncer  See fewer,Members only,The Equalizer 2 (2018)
Dan Southworth Bodyguard  Bodyguard  See fewer,Members only,Devil May Cry 5 (2019)
Brett Easton Male Officer  Male Officer  See fewer,Members only,How to Get Away with Murder (2014)
Chris Fiore Ice Cream Shop Customer  Ice Cream Shop Customer  See fewer,Members only,Baywatch (1989)
Justin Rivera Skateboarder  Skateboarder  See fewer,Members only,Brainiacs in La La Land (2010)
Alex Marshall-Brown Female Officer  Female Officer  See fewer,Members only,Brix and the Bitch (2016)
Rey Borge Pharmacy Clerk (uncredited)  Pharmacy Clerk (uncredited)  See fewer,Members only,Sold (III) (2011)
Monique Gall Bartender (uncredited)  Bartender (uncredited)  See fewer,Members only,The Undercovers (2020)
George Griffith Guy (uncredited)  Guy (uncredited)  See fewer,Members only,Twin Peaks (2017)
Brian Hanford Brother (uncredited)  Brother (uncredited)  See fewer,Members only,Devil May Cry 5 (2019)
Harvey B. Jackson Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Eruption: LA (2018)
Sofia Kaempfe Little Girl Hostage (uncredited)  Little Girl Hostage (uncredited)  See fewer,Members only,Famous Little Girls (2018)
Abbey Paige Bartender (uncredited)  Bartender (uncredited)  See fewer,Members only,Rhythm (II)
Evan Whitten Young Boy (uncredited)  Young Boy (uncredited)  See fewer,Members only,Mr. Robot (2015)
