Name,STARmeter,Known for
Melissa Leo Laura Poitras  Laura Poitras  See fewer,Top 5000,The Fighter (I) (2010)
Zachary Quinto Glenn Greenwald  Glenn Greenwald  See fewer,Top 5000,Star Trek (2009)
Joseph Gordon-Levitt Edward Snowden  Edward Snowden  See fewer,Top 5000,Inception (2010)
Jaymes Butler Drill Sergeant  Drill Sergeant  See fewer,Members only,Big Game (2014)
Robert Firth Dr. Stillwell  Dr. Stillwell  See fewer,Members only,The City and the City (2018)
Rachel Handshaw CIA Polygraph Adminstrator  CIA Polygraph Adminstrator  See fewer,Members only,Edge of Tomorrow (2014)
Christian Contreras CIA Psychologist  CIA Psychologist  See fewer,Members only,Halo: Nightfall (2014)
Parker Sawyers CIA Interviewer  CIA Interviewer  See fewer,Members only,Southside with You (2016)
Rhys Ifans Corbin O'Brian  Corbin O'Brian  See fewer,Top 5000,The Amazing Spider-Man (2012)
Ken Thomas Warrenton Gate Guard (as Kenneth Thomas)  Warrenton Gate Guard (as Kenneth Thomas)  See fewer,Members only,G.I. Joe: The Rise of Cobra (2009)
Nicolas Cage Hank Forrester  Hank Forrester  See fewer,Top 500,Face/Off (1997)
Michael Benz CIA Student  CIA Student  See fewer,Members only,Downton Abbey (2010)
Shailene Woodley Lindsay Mills  Lindsay Mills  See fewer,Top 5000,Divergent (2014)
Tom Wilkinson Ewen MacAskill  Ewen MacAskill  See fewer,Top 5000,Michael Clayton (2007)
Joely Richardson Janine Gibson  Janine Gibson  See fewer,Top 5000,Nip/Tuck (2003)
Nicholas Rowe Assistant Editor Guardian  Assistant Editor Guardian  See fewer,Members only,Young Sherlock Holmes (1985)
Demetri Goritsas CIA Supervisor  CIA Supervisor  See fewer,Members only,Black Mirror (2011)
Timothy Olyphant CIA Agent Geneva  CIA Agent Geneva  See fewer,Top 5000,Justified (2010)
Ben Schnetzer Gabriel Sol  Gabriel Sol  See fewer,Members only,Pride (I) (2014)
Erol Sander Diplomat Party Guest  Diplomat Party Guest  See fewer,Members only,Alexander (2004)
Suzanne Gilbert Woman Party Guest (as Suzie Gilbert)  Woman Party Guest (as Suzie Gilbert)  See fewer,Members only,Alexander (2004)
Anatoly Kucherena Russian Diplomat  Russian Diplomat  See fewer,Members only,Shkola zlosloviya (2002)
Valentina Kuitko Russian Translator  Russian Translator  See fewer,Members only,Snowden (2016)
