Name,STARmeter,Known for
Paul Butterfield Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Blues Brothers 2000 (1998)
Elvin Bishop Himself - Interviewee / Guitarist  Himself - Interviewee / Guitarist  See fewer,Members only,Guardians of the Galaxy (2014)
Mike Bloomfield Himself - Guitarist (archive footage)  Himself - Guitarist (archive footage)  See fewer,Members only,Sneakers (1992)
Joe Boyd Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Taking Woodstock (2009)
Cindy Cashdollar Herself - Interviewee  Herself - Interviewee  See fewer,Members only,This Is 40 (2012)
Marshall Chess Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Cadillac Records (2008)
Bob Dylan Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Renaldo and Clara (1978)
Buzz Feiten Himself - Interviewee / Guitarist  Himself - Interviewee / Guitarist  See fewer,Members only,I Love John (2009)
Anton Fig Himself - Interviewee / Drummer  Himself - Interviewee / Drummer  See fewer,Members only,Man on the Moon (1999)
Barry Goldberg Himself - Interviewee / Keyboardist  Himself - Interviewee / Keyboardist  See fewer,Members only,Forrest Gump (1994)
Nick Gravenites Himself - Interviewee / Songwriter  Himself - Interviewee / Songwriter  See fewer,Members only,Blues Brothers 2000 (1998)
Happy Traum Himself - Interviewee / Guitarist  Himself - Interviewee / Guitarist  See fewer,Members only,American Experience (1988)
Jac Holzman Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Point Break (1991)
B.B. King Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Blues Brothers 2000 (1998)
Clydie King Herself - Interviewee / Backing Vocalist  Herself - Interviewee / Backing Vocalist  See fewer,Members only,The Long Goodbye (1973)
Al Kooper Himself - Interviewee / Keyboardist  Himself - Interviewee / Keyboardist  See fewer,Members only,Cry-Baby (1990)
Jim Kweskin Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Notes on the Circus (1966)
Trevor Lawrence Himself - Interviewee / Saxophonist  Himself - Interviewee / Saxophonist  See fewer,Members only,The Nutty Professor (1996)
Sam Lay Himself - Interviewee / Drummer  Himself - Interviewee / Drummer  See fewer,Members only,Born in Chicago
Steve Madaio Himself - Interviewee / Trumpet player  Himself - Interviewee / Trumpet player  See fewer,Members only,TuneLand - Starring Howie Mandel (1993)
James Montgomery Himself - Interviewee / Musician  Himself - Interviewee / Musician  See fewer,Members only,Mystic News (2017)
Geoff Muldaur Himself - Interviewee / Guitarist  Himself - Interviewee / Guitarist  See fewer,Members only,Brazil (1985)
Maria Muldaur Herself - Interviewee  Herself - Interviewee  See fewer,Members only,Brazil (1985)
Mark Naftalin Himself - Interviewee / Keyboardist  Himself - Interviewee / Keyboardist  See fewer,Members only,John Lee Hooker: Come and See About Me (2004)
Bonnie Raitt Herself - Interviewee  Herself - Interviewee  See fewer,Members only,Sgt. Pepper's Lonely Hearts Club Band (1978)
Jim Rooney Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Songs for Ralph (1995)
Todd Rundgren Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Dumb and Dumber (1994)
David Sanborn Himself - Interviewee / Saxophonist  Himself - Interviewee / Saxophonist  See fewer,Members only,Lethal Weapon 2 (1989)
Paul Shaffer Himself - Interviewee / Keyboardist  Himself - Interviewee / Keyboardist  See fewer,Members only,This Is Spinal Tap (1984)
Corky Siegel Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Momentum (V)
Jimmy Vivino Himself - Interviewee  Himself - Interviewee  See fewer,Members only,George of the Jungle (1997)
