Name,STARmeter,Known for
Keanu Reeves Henry Torne  Henry Torne  See fewer,54,The Matrix (1999)
Judy Greer Debbie Torne  Debbie Torne  See fewer,Top 5000,13 Going on 30 (2004)
Fisher Stevens Eddie Vibes  Eddie Vibes  See fewer,Top 5000,Short Circuit (1986)
Danny Hoch Joe  Joe  See fewer,Members only,Black Hawk Down (2001)
Bill Duke Frank  Frank  See fewer,Top 5000,Predator (1987)
Drew McVety Detective  Detective  See fewer,Members only,Law & Order (1990)
Tim Snay Judge  Judge  See fewer,Members only,Ocean's Eleven (2001)
James Caan Max Saltzman  Max Saltzman  See fewer,Top 5000,The Godfather (1972)
Carlos Pizarro Hector  Hector  See fewer,Members only,Messengers (2004)
Chris Cardona Prison Guard  Prison Guard  See fewer,Members only,Noah (2014)
Mark R. Anthony Fink (as Mark Anthony)  Fink (as Mark Anthony)  See fewer,Members only,Life's Decisions (2005)
Brian Rogalski Other Inmate  Other Inmate  See fewer,Members only,The Producers (2005)
Steve Beauchamp Other Inmate #2  Other Inmate #2  See fewer,Members only,Set It Up (2018)
Vera Farmiga Julie Ivanova  Julie Ivanova  See fewer,Top 500,Up in the Air (I) (2009)
Allel Aimiche Pierre  Pierre  See fewer,Members only,SEAL Team (2017)
Peter Stormare Darek Millodragovic  Darek Millodragovic  See fewer,Top 5000,Fargo (1996)
Currie Graham Simon  Simon  See fewer,Members only,Assault on Precinct 13 (2005)
David Costabile Arnold  Arnold  See fewer,Top 5000,Lincoln (2012)
Jordan Gelber Trofimov  Trofimov  See fewer,Members only,The Taking of Pelham 123 (2009)
Audrey Lynn Weston Dunyasha  Dunyasha  See fewer,Members only,Finding Julia (2019)
Ken Marks Gayev  Gayev  See fewer,Members only,Side Effects (I) (2013)
Gideon Banner Yasha  Yasha  See fewer,Members only,Treading Water (2001)
Julie Ordon Anya  Anya  See fewer,Members only,Flashbacks of a Fool (2008)
Paul O'Brien Head Parole Reviewer  Head Parole Reviewer  See fewer,Members only,What's the Worst That Could Happen? (2001)
James Hindman Mr. Tuttle  Mr. Tuttle  See fewer,Members only,Ocean's Eight (2018)
Jason Fisher Bruce the Dick  Bruce the Dick  See fewer,Members only,Law & Order (1990)
Guy Boyd Bernie  Bernie  See fewer,Members only,Foxcatcher (2014)
Peter Appel Larry  Larry  See fewer,Members only,Léon: The Professional (1994)
David Bishins Interrogation Detective  Interrogation Detective  See fewer,Members only,A Cure for Wellness (2016)
Rosemary Howard Carlotta  Carlotta  See fewer,Members only,Glass (2019)
Joseph Basile Inmate Brawler (uncredited)  Inmate Brawler (uncredited)  See fewer,Members only,Caught Off Tard (2006)
Nicholas Cocchetto Bank Robber (uncredited)  Bank Robber (uncredited)  See fewer,Members only,Drawing with Chalk (2009)
Glenn Fleshler Audience Man (uncredited)  Audience Man (uncredited)  See fewer,Top 5000,True Detective (2014)
Angelo Mercado Jr Theater Patron (uncredited)  Theater Patron (uncredited)  See fewer,Members only,Mouse (IV)
Martin Pfefferkorn Inmate in the Mess Hall (uncredited)  Inmate in the Mess Hall (uncredited)  See fewer,Members only,World Trade Center (2006)
