Name,STARmeter,Known for
Ben Mendelsohn Gerry  Gerry  See fewer,Top 5000,Rogue One: A Star Wars Story (2016)
Yvonne Landry Louise  Louise  See fewer,Members only,Deja Vu (2006)
Anthony Howard Larry  Larry  See fewer,Members only,Milk and Honey (2003)
Ryan Reynolds Curtis  Curtis  See fewer,55,Deadpool (2016)
Jayson Warner Smith Clifford  Clifford  See fewer,Members only,American Made (2017)
Kerry Cahill Riverboat Waitress  Riverboat Waitress  See fewer,Members only,Oldboy (2013)
Jane McNeill 'Bloody Mary' Kate  'Bloody Mary' Kate  See fewer,Members only,Venom (2018)
Jason Shaffette Chuck Poker Dealer  Chuck Poker Dealer  See fewer,Members only,Mississippi Grind (2015)
P.J. Marshall Dale  Dale  See fewer,Members only,Mindhunter (2017)
Stephanie Honoré Denise  Denise  See fewer,Members only,Now You See Me (I) (2013)
Teri Wyble Home Buying Wife  Home Buying Wife  See fewer,Members only,The Walking Dead (2010)
Hunter Burke Home Buying Husband  Home Buying Husband  See fewer,Members only,Claws (2017)
Randy Austin Big Winner  Big Winner  See fewer,Members only,Deja Vu (2006)
Jared Bankens Skinny Thug  Skinny Thug  See fewer,Members only,Looking for Alaska (2019)
Alfre Woodard Sam  Sam  See fewer,Top 5000,Star Trek: First Contact (1996)
Joshua Powell Waiter  Waiter  See fewer,Members only,Penance (III) (2014)
Sienna Miller Simone  Simone  See fewer,Top 500,G.I. Joe: The Rise of Cobra (2009)
Analeigh Tipton Vanessa  Vanessa  See fewer,Top 5000,Two Night Stand (2014)
Timothy Louie Dealer (as Tim Louie)  Dealer (as Tim Louie)  See fewer,Members only,Mississippi Grind (2015)
Poland Perkins Older Gentleman  Older Gentleman  See fewer,Members only,Looper (2012)
Don Brady Loser (as Donald Brady)  Loser (as Donald Brady)  See fewer,Members only,Lolita (1997)
Jay Cooper Dennis' Dealer  Dennis' Dealer  See fewer,Members only,Mississippi Grind (2015)
Joshua Wilcox Player One  Player One  See fewer,Members only,Mississippi Grind (2015)
Susan McPhail Donna  Donna  See fewer,Members only,The Peanut Butter Falcon (2019)
Leo Bud Welch Leo Welch (as Leo Welch)  Leo Welch (as Leo Welch)  See fewer,Members only,Late Blossom Blues (2017)
Samantha Beaulieu Curvy Woman  Curvy Woman  See fewer,Members only,Now You See Me (I) (2013)
Jason Davis Dennis  Dennis  See fewer,Members only,The Accountant (2016)
Lucky Johnson Man in Bar (as Kevin 'Lucky' Johnson)  Man in Bar (as Kevin 'Lucky' Johnson)  See fewer,Members only,2 Guns (2013)
Shamarr Allen Local Bar Patron  Local Bar Patron  See fewer,Members only,A Little Bit of Heaven (2011)
Robin Weigert Dorothy  Dorothy  See fewer,Top 5000,Deadwood (2004)
Indigo Dora  Dora  See fewer,Members only,Weeds (2005)
Wes Lagarde Frat Boy  Frat Boy  See fewer,Members only,Pitch Perfect (2012)
Cheri Jones Teller  Teller  See fewer,Members only,The Jack Blanco Story (2014)
Jamal Dennis Baller  Baller  See fewer,Members only,Grudge Match (2013)
James Toback Tony Roundtree  Tony Roundtree  See fewer,Members only,Bugsy (1991)
Thomas Francis Murphy Pete  Pete  See fewer,Members only,Mindhunter (2017)
Marshall Chapman Cherry  Cherry  See fewer,Members only,Country Strong (2010)
