Name,STARmeter,Known for
Mark Duplass Jim  Jim  See fewer,Top 5000,Safety Not Guaranteed (2012)
Sarah Paulson Amanda  Amanda  See fewer,Top 500,12 Years a Slave (2013)
Clu Gulager Waynie  Waynie  See fewer,Top 5000,The Return of the Living Dead (1985)
James Andrews Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Harris Benbury Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Daniel Brooks Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Mary Brooks Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Bill Greer Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Cindy Greer Background  Background  See fewer,Members only,You Only Die Once (2014)
Ana Iovine Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Leo Munoz Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Loretta Munoz Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Brady Rice Background  Background  See fewer,Members only,Blue Jay (I) (2016)
Karen Rice Background  Background  See fewer,Members only,Blue Jay (I) (2016)
