Name,STARmeter,Known for
Cris Lankenau Doug  Doug  See fewer,Members only,Quiet City (2007)
Trieste Kelly Dunn Gail  Gail  See fewer,Top 5000,United 93 (2006)
Raúl Castillo Carlos  Carlos  See fewer,Members only,We the Animals (2018)
Robyn Rikoon Rachel  Rachel  See fewer,Members only,Fringe (2008)
Jeb Pearson Jim Warden  Jim Warden  See fewer,Members only,The Further Adventures of Anse and Bhule in No-man's Land (2017)
Brendan McFadden Swen  Swen  See fewer,Members only,Quiet City (2007)
Ben Stambler Motel Clerk  Motel Clerk  See fewer,Members only,Quiet City (2007)
Katy Rothert Mom  Mom  See fewer,Members only,Cold Weather (2010)
Paul Rothert Stepfather  Stepfather  See fewer,Members only,Cold Weather (2010)
Jerry Moyer Ice Factory Boss  Ice Factory Boss  See fewer,Members only,Cold Weather (2010)
Virgil L. Howell Tobacconist  Tobacconist  See fewer,Members only,Cold Weather (2010)
Barry Seltzer Spencer  Spencer  See fewer,Members only,The Memorial Counselor (2006)
Orianna Milne Bartender (as Orianna Herrman)  Bartender (as Orianna Herrman)  See fewer,Members only,Wild (I) (2014)
Elliott Glick Mike  Mike  See fewer,Members only,Rampage (2018)
Josh Locy Jose (as Joshua Locy)  Jose (as Joshua Locy)  See fewer,Members only,Hunter Gatherer (2016)
Adam Perrigan Waiter  Waiter  See fewer,Members only,Twilight (I) (2008)
