Name,STARmeter,Known for
Filippo Pucillo Filippo  Filippo  See fewer,Members only,Golden Door (2006)
Donatella Finocchiaro Giulietta  Giulietta  See fewer,Members only,Angela (I) (2002)
Beppe Fiorello Nino (as Giuseppe Fiorello)  Nino (as Giuseppe Fiorello)  See fewer,Members only,The Talented Mr. Ripley (1999)
Mimmo Cuticchio Ernesto  Ernesto  See fewer,Members only,The Godfather: Part III (1990)
Martina Codecasa Maura  Maura  See fewer,Members only,I Am Love (2009)
Tiziana Lodato Maria  Maria  See fewer,Members only,The Star Maker (1995)
Claudio Santamaria Finanziere  Finanziere  See fewer,Members only,Casino Royale (2006)
Filippo Scarafia Marco  Marco  See fewer,Members only,Cenerentola (2011)
Timnit T. Sara  Sara  See fewer,Members only,Terraferma (2011)
Pierpaolo Spollon Stefano  Stefano  See fewer,Members only,Un passo dal cielo (2011)
Rubel Tsegay Abraha Omar  Omar  See fewer,Members only,Terraferma (2011)
Lois Clottey Bimba Sara  Bimba Sara  See fewer,Members only,Terraferma (2011)
Filippo Luna Dottore  Dottore  See fewer,Members only,Maltese - Il Romanzo del Commissario (2017)
Giovanni Cintura Tonino  Tonino  See fewer,Members only,7 Days (2016)
Tindaro Veca Pasquale  Pasquale  See fewer,Members only,Terraferma (2011)
Biagio Barone Vecchio pescatore  Vecchio pescatore  See fewer,Members only,Il capo dei capi (2007)
Carmelo Marchetta Vecchio pescatore  Vecchio pescatore  See fewer,Members only,Inspector Montalbano (1999)
Antonino Bellomo Vecchio pescatore (as Nino Bellomo)  Vecchio pescatore (as Nino Bellomo)  See fewer,Members only,La mano sugli occhi (1979)
Carmelo Cannavò Pescatore (as Carmelo Rosario Cannavò)  Pescatore (as Carmelo Rosario Cannavò)  See fewer,Members only,Baarìa (2009)
Vincenzo Saltalamacchia Pescatore  Pescatore  See fewer,Members only,Terraferma (2011)
Piero Oscar Cardamone Franco  Franco  See fewer,Members only,Terraferma (2011)
Fabio Pucillo Banda Franco  Banda Franco  See fewer,Members only,Respiro (2002)
Roberto Pucillo Banda Franco  Banda Franco  See fewer,Members only,Respiro (2002)
Silvio Inguanta Banda Franco  Banda Franco  See fewer,Members only,Terraferma (2011)
Eugenio Bonadonna Banda Franco  Banda Franco  See fewer,Members only,Terraferma (2011)
Mary Di Malta Donna biglietteria  Donna biglietteria  See fewer,Members only,Terraferma (2011)
Pasquale Giardina Prete  Prete  See fewer,Members only,Terraferma (2011)
Youssef Samassi Immigrant  Immigrant  See fewer,Members only,The Finest (2020)
