Name,STARmeter,Known for
Benedict Cumberbatch Dr. Stephen Strange  Dr. Stephen Strange  See fewer,Top 500,The Imitation Game (2014)
Chiwetel Ejiofor Mordo  Mordo  See fewer,Top 500,12 Years a Slave (2013)
Rachel McAdams Dr. Christine Palmer  Dr. Christine Palmer  See fewer,Top 500,The Notebook (2004)
Benedict Wong Wong  Wong  See fewer,Top 5000,Avengers: Infinity War (2018)
Mads Mikkelsen Kaecilius  Kaecilius  See fewer,Top 5000,Hannibal (2013)
Tilda Swinton The Ancient One  The Ancient One  See fewer,Top 5000,We Need to Talk About Kevin (2011)
Michael Stuhlbarg Dr. Nicodemus West  Dr. Nicodemus West  See fewer,Top 5000,A Serious Man (2009)
Benjamin Bratt Jonathan Pangborn  Jonathan Pangborn  See fewer,Top 5000,Miss Congeniality (2000)
Scott Adkins Lucian / Strong Zealot  Lucian / Strong Zealot  See fewer,Top 5000,Boyka: Undisputed (2016)
Zara Phythian Brunette Zealot  Brunette Zealot  See fewer,Members only,Cannibals and Carpet Fitters (2017)
Alaa Safi Tall Zealot  Tall Zealot  See fewer,Members only,American Assassin (2017)
Katrina Durden Blonde Zealot  Blonde Zealot  See fewer,Members only,Street Fighter: Resurrection (2016)
Topo Wresniwiro Hamir  Hamir  See fewer,Members only,Maleficent: Mistress of Evil (2019)
Umit Ulgen Sol Rama  Sol Rama  See fewer,Members only,The Night Manager (2016)
Linda Louise Duan Tina Minoru (as Linda Duan)  Tina Minoru (as Linda Duan)  See fewer,Members only,Bohemian Rhapsody (2018)
Mark Anthony Brighton Daniel Drumm  Daniel Drumm  See fewer,Members only,Green Street Hooligans (2005)
Meera Syal Dr. Patel  Dr. Patel  See fewer,Members only,Beautiful Thing (1996)
Amy Landecker Dr. Bruner  Dr. Bruner  See fewer,Top 5000,Dan in Real Life (I) (2007)
Adam Pelta-Pauls Nurse Billy  Nurse Billy  See fewer,Members only,Killer Doctors on Death Row (2015)
Sarah Malin Dr. Garrison  Dr. Garrison  See fewer,Members only,EastEnders (1985)
Eben Young Dr. Weiss  Dr. Weiss  See fewer,Members only,The Ghost Writer (2010)
Kobna Holdbrook-Smith Physical Therapist  Physical Therapist  See fewer,Members only,Mary Poppins Returns (2018)
Elizabeth Healey Concerned Doctor  Concerned Doctor  See fewer,Members only,Mum's List (2016)
Guillaume Faure Reluctant Surgeon  Reluctant Surgeon  See fewer,Members only,War & Peace (2016)
Daniel Dow Mugger  Mugger  See fewer,Members only,Edge of Tomorrow (2014)
Stan Lee Bus Passenger  Bus Passenger  See fewer,Top 5000,Spider-Man: Homecoming (2017)
Ezra Faroque Khan Kamar-Taj Librarian (as Ezra Khan)  Kamar-Taj Librarian (as Ezra Khan)  See fewer,Members only,Melvin Goes to Dinner (2003)
Kimberly Van Luin Bullet Patient's Wife  Bullet Patient's Wife  See fewer,Members only,The Beating (2013)
Pat Kiernan Pat Kiernan  Pat Kiernan  See fewer,Members only,Spider-Man: Far from Home (2019)
Alister Albert Junior Doctor (uncredited)  Junior Doctor (uncredited)  See fewer,Members only,London 2012 Olympic Opening Ceremony: Isles of Wonder (2012)
Moya Allen Alexis Scrub Nurse (uncredited)  Alexis Scrub Nurse (uncredited)  See fewer,Members only,Struggle (2018)
Raj Awasti Street Passerby (uncredited)  Street Passerby (uncredited)  See fewer,Members only,Fan (I) (2016)
Annarie Boor Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Solo: A Star Wars Story (2018)
Dante Briggins Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Star Wars: Episode VII - The Force Awakens (2015)
Jill Buchanan Physio Patient (uncredited)  Physio Patient (uncredited)  See fewer,Members only,Miss Peregrine's Home for Peculiar Children (2016)
John Capel New York businessman (uncredited)  New York businessman (uncredited)  See fewer,Members only,Perran
Sandra Capel New York Businesswoman (uncredited)  New York Businesswoman (uncredited)  See fewer,Members only,Lawrence: After Arabia (2020)
Alice Chen Hong Kong Woman (uncredited)  Hong Kong Woman (uncredited)  See fewer,Members only,Moonlight (2006)
Cheryl Chu Hong Kong Daughter (uncredited)  Hong Kong Daughter (uncredited)  See fewer,Members only,Moonchild (2020)
Bern Collaço Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Star Wars: Episode VIII - The Last Jedi (2017)
Gary Davies New York construction worker (uncredited)  New York construction worker (uncredited)  See fewer,Members only,Houdini and Doyle (2016)
Bash Dinsmore Kamar-Taj Apprentice (uncredited)  Kamar-Taj Apprentice (uncredited)  See fewer,Members only,The Bastards from Hell (2018)
Ryan Dizon Hong Kong Son #2 (uncredited)  Hong Kong Son #2 (uncredited)  See fewer,Members only,Jane the Virgin (2014)
Zachary Dizon Hong Kong Son #1 (uncredited)  Hong Kong Son #1 (uncredited)  See fewer,Members only,Henry Danger (2014)
Cameron Edwards Passerby (uncredited)  Passerby (uncredited)  See fewer,Members only,Last Word (II) (2015)
Daniel Eghan Hospital Visitor (uncredited)  Hospital Visitor (uncredited)  See fewer,Members only,Tholi Prema (2018)
Juani Feliz Girl on the Bus (uncredited)  Girl on the Bus (uncredited)  See fewer,Members only,The Purge: Election Year (2016)
Sian Francis Claire Scrub Nurse (uncredited)  Claire Scrub Nurse (uncredited)  See fewer,Members only,Guerrilla (2017)
Ulises Galeano Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Superman vs Doomsday
Martavious Gayles Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Grey's Anatomy (2005)
Chris Hemsworth Thor (uncredited)  Thor (uncredited)  See fewer,Top 500,The Avengers (2012)
Leigh Holland Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,One Crazy Thing (2016)
Kevin Hudson Nurse (uncredited)  Nurse (uncredited)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Mo Idriss New York Pedestrian (uncredited)  New York Pedestrian (uncredited)  See fewer,Members only,A Fantastic Fear of Everything (2012)
Tamika Katon-Donegal Assistant (uncredited)  Assistant (uncredited)  See fewer,Members only,Rocketboy (2006)
Faith Logan Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Blood Born
Tyrone Love Merc Driver (uncredited)  Merc Driver (uncredited)  See fewer,Members only,Patient Zero (I) (2018)
Pezh Maan Doctor (uncredited)  Doctor (uncredited)  See fewer,Members only,Deep State (2018)
Shilpa Maskey Girl in Nepal (uncredited)  Girl in Nepal (uncredited)  See fewer,Members only,Gold (I) (2018)
Kei Miura Hong Kong Officer (uncredited)  Hong Kong Officer (uncredited)  See fewer,Members only,The Viper's Hex (2018)
Sandeep Mohan Surgeon (uncredited)  Surgeon (uncredited)  See fewer,Members only,Fan (I) (2016)
Cameron Moon Sadhu (uncredited)  Sadhu (uncredited)  See fewer,Members only,Invasion Planet Earth (2019)
Shina Shihoko Nagai Martial Artist / Waitress (uncredited)  Martial Artist / Waitress (uncredited)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Charlie Nevett Kamar Taj Apprentice (uncredited)  Kamar Taj Apprentice (uncredited)  See fewer,Members only,Alita: Battle Angel (2019)
Emeson Nwolie Man in Street (uncredited)  Man in Street (uncredited)  See fewer,Members only,Paddington 2 (2017)
Jag Patel Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Morbius (2020)
Dean Ridge Nervous Zelot (uncredited)  Nervous Zelot (uncredited)  See fewer,Members only,Dunkirk (2017)
Henardo Rodriguez Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,West Side Story (2020)
Samantha Russell Apprentice (uncredited)  Apprentice (uncredited)  See fewer,Members only,Wonder Woman 1984 (2020)
Rock Ryan Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,The Irishman (2019)
Michelle Santiago Driver (uncredited)  Driver (uncredited)  See fewer,Members only,Kurbaan (2009)
Nancy Ellen Shore New York Pedestrian / Bus Passenger (uncredited)  New York Pedestrian / Bus Passenger (uncredited)  See fewer,Members only,Madam Secretary (2014)
Tina Simmons New York Tourist (uncredited)  New York Tourist (uncredited)  See fewer,Members only,RED 2 (2013)
Rachel Emma Slack NYC Pedestrian (uncredited)  NYC Pedestrian (uncredited)  See fewer,Members only,MilSo (2015)
Clem So Kamar-Taj Disciple (uncredited)  Kamar-Taj Disciple (uncredited)  See fewer,Members only,Exodus to Shanghai (2015)
Fran Targ Disciple (uncredited)  Disciple (uncredited)  See fewer,Members only,Final Score (2018)
Ruolan Zhang Tea Lady (uncredited)  Tea Lady (uncredited)  See fewer,Members only,Humans (2015)
