Name,STARmeter,Known for
Hilary Swank Bridget  Bridget  See fewer,Top 5000,Boys Don't Cry (1999)
Michael Shannon Nick  Nick  See fewer,Top 5000,The Shape of Water (2017)
Robert Forster Burt  Burt  See fewer,Top 500,Jackie Brown (1997)
Blythe Danner Ruth  Ruth  See fewer,Top 5000,Meet the Parents (2000)
Taissa Farmiga Emma  Emma  See fewer,Top 5000,The Final Girls (2015)
Josh Lucas Eddie  Eddie  See fewer,Top 5000,Ford v Ferrari (2019)
Sarah Sutherland Mary  Mary  See fewer,Members only,Veep (2012)
Marilyn Dodds Frank Marion  Marion  See fewer,Members only,Flatliners (1990)
Aimee Garcia Dr. Zoe  Dr. Zoe  See fewer,Top 5000,Dexter (2006)
William Smillie Gerry  Gerry  See fewer,Members only,APB (2016)
Isabeau Dornevil R.A.  R.A.  See fewer,Members only,Autumn Daze (2016)
Jennifer Robideau Rachel  Rachel  See fewer,Members only,WEAPONiZED (2016)
Jay Montepare David  David  See fewer,Members only,Walk of Shame (2014)
Ann Whitney Neighbor Lady  Neighbor Lady  See fewer,Members only,Home Alone (1990)
Ryan W. Garcia Young Burt  Young Burt  See fewer,Members only,Community (2009)
Iah Bearden-Vrai Funeral Friend (uncredited)  Funeral Friend (uncredited)  See fewer,Members only,Tin Man (I) (2018)
Clarence E. Davis Mourner (uncredited)  Mourner (uncredited)  See fewer,Members only,Canal Street (2018)
Eric Ian Taylor (uncredited)  Taylor (uncredited)  See fewer,Members only,The Beguiled (2017)
Chris Jones Mourner (uncredited)  Mourner (uncredited)  See fewer,Members only,Goodbye (III) (2019)
Anna Kabis Ruthie (uncredited)  Ruthie (uncredited)  See fewer,Members only,Suicide by Cop
Matthias Kocur Parishioner / Church Choir (uncredited)  Parishioner / Church Choir (uncredited)  See fewer,Members only,The Natural (2016)
Annie McKinnie Hospital Visitor (uncredited)  Hospital Visitor (uncredited)  See fewer,Members only,Rampage (2018)
Gabriella Moore Little Girl (uncredited)  Little Girl (uncredited)  See fewer,Members only,Soul Sessions (2018)
Ruben Ramirez Patient Care Tech (uncredited)  Patient Care Tech (uncredited)  See fewer,Members only,Citas Rápidas (2018)
Darren Sheehan Airport Traveler (uncredited)  Airport Traveler (uncredited)  See fewer,Members only,The Fate of the Furious (2017)
Hans Dieter Wolff Mourner (uncredited)  Mourner (uncredited)  See fewer,Members only,Step Off the Block (2017)
