Name,STARmeter,Known for
Kevin Conroy Batman (voice)  Batman (voice)  See fewer,Top 5000,Batman: Arkham City (2011)
Mark Hamill The Joker (voice)  The Joker (voice)  See fewer,Top 500,Star Wars: Episode IV - A New Hope (1977)
Tara Strong Barbara Gordon / Batgirl (voice)  Barbara Gordon / Batgirl (voice)  See fewer,Top 5000,The Powerpuff Girls (1998)
Ray Wise Commissioner Gordon (voice)  Commissioner Gordon (voice)  See fewer,Top 5000,"Good Night, and Good Luck. (2005)"
John DiMaggio Francesco (voice)  Francesco (voice)  See fewer,Top 5000,Futurama (1999)
Robin Atkin Downes Detective Bullock (voice)  Detective Bullock (voice)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Brian George Alfred (voice)  Alfred (voice)  See fewer,Members only,Hotel Transylvania (2012)
JP Karliak Reese (voice)  Reese (voice)  See fewer,Members only,The Boss Baby: Back in Business (2018)
Andrew Kishino Murray (voice)  Murray (voice)  See fewer,Members only,Star Wars: The Clone Wars (2008)
Nolan North Mitch (voice)  Mitch (voice)  See fewer,Top 5000,Uncharted: The Nathan Drake Collection (2015)
Maury Sterling Paris (voice)  Paris (voice)  See fewer,Members only,Coherence (2013)
Fred Tatasciore Carny Owner (voice)  Carny Owner (voice)  See fewer,Members only,Final Fantasy VII: Advent Children (2005)
Bruce Timm Patrolman (voice)  Patrolman (voice)  See fewer,Members only,Batman: The Animated Series (1992)
Anna Vocino Jeannie (voice)  Jeannie (voice)  See fewer,Members only,Free Radio (2007)
Kari Wahlgren Call Girl (voice)  Call Girl (voice)  See fewer,Top 5000,Kung Fu Panda: Legends of Awesomeness (2011)
Rick D. Wasserman Maroni (voice) (as Rick Wasserman)  Maroni (voice) (as Rick Wasserman)  See fewer,Members only,Batman: Arkham Asylum (2009)
