Name,STARmeter,Known for
Owen Wilson John  John  See fewer,Top 5000,The Royal Tenenbaums (2001)
Jennifer Aniston Jenny  Jenny  See fewer,Top 500,Friends (1994)
Eric Dane Sebastian  Sebastian  See fewer,Top 5000,Grey's Anatomy (2005)
Kathleen Turner Ms. Kornblut  Ms. Kornblut  See fewer,Top 5000,Romancing the Stone (1984)
Alan Arkin Arnie Klein  Arnie Klein  See fewer,Top 5000,Argo (2012)
Nathan Gamble Patrick (Age 10)  Patrick (Age 10)  See fewer,Members only,The Dark Knight (2008)
Haley Bennett Lisa  Lisa  See fewer,Top 500,The Magnificent Seven (2016)
Ann Dowd Dr. Platt  Dr. Platt  See fewer,Top 5000,Compliance (2012)
Clarke Peters Editor  Editor  See fewer,Members only,The Wire (2002)
Finley Jacobsen Conor (Age 8)  Conor (Age 8)  See fewer,Members only,Olympus Has Fallen (2013)
Lucy Merriam Colleen (Age 5)  Colleen (Age 5)  See fewer,Members only,All My Children (1970)
Bryce Robinson Patrick (Age 7)  Patrick (Age 7)  See fewer,Members only,The Switch (I) (2010)
Ben Hyland Conor (Age 5)  Conor (Age 5)  See fewer,Members only,The Strain (2014)
Sarah O'Kelly Neighbor Mom (Nurse)  Neighbor Mom (Nurse)  See fewer,Members only,Drop Dead Diva (2009)
Keith Hudson Big Guy  Big Guy  See fewer,Members only,Baby Driver (2017)
Haley Hudson Debby  Debby  See fewer,Members only,Freaky Friday (2003)
Tom Irwin Dr. Sherman  Dr. Sherman  See fewer,Members only,My So-Called Life (1994)
Alec Mapa Jorge  Jorge  See fewer,Members only,You Don't Mess with the Zohan (2008)
Sandy Martin Lori  Lori  See fewer,Members only,"Three Billboards Outside Ebbing, Missouri (2017)"
Joyce Van Patten Mrs. Butterly  Mrs. Butterly  See fewer,Members only,Grown Ups (I) (2010)
Zabryna Guevara OB-GYN Nurse  OB-GYN Nurse  See fewer,Members only,The Rebound (2009)
Megan Grace Secretary (as Megan Mazaika)  Secretary (as Megan Mazaika)  See fewer,Members only,The Happening (2008)
Haley Higgins Shannon  Shannon  See fewer,Members only,The Following (2013)
Ana Ayora Viviana  Viviana  See fewer,Members only,Captain Marvel (2019)
Matthew J. Walters Billy  Billy  See fewer,Members only,Ted 2 (2015)
Nicole Herold Sunbather  Sunbather  See fewer,Members only,Coyote Requiem (2014)
Paul Tei Dude  Dude  See fewer,Members only,Transporter 2 (2005)
Gaston Renaud Metro Reporter  Metro Reporter  See fewer,Members only,The Sopranos (1999)
Angelina Assereto Waitress  Waitress  See fewer,Members only,Repo Men (2010)
Emmett Robin Boy  Boy  See fewer,Members only,Marley & Me (2008)
Lisa Varga Still Photographer  Still Photographer  See fewer,Members only,Homeland (2011)
Dylan Henry Patrick (Age 3)  Patrick (Age 3)  See fewer,Members only,Marley & Me (2008)
Stephen Lee Davis Neighbor Steve  Neighbor Steve  See fewer,Members only,The Hunger Games (2012)
Michael Baskin Party Guy Michael  Party Guy Michael  See fewer,Members only,True Identity (1991)
Bradley Frishman Patrick (Age 20 Months) (as Bradley Aldan Frishman)  Patrick (Age 20 Months) (as Bradley Aldan Frishman)  See fewer,Members only,Marley & Me (2008)
Eric Conger Newscaster  Newscaster  See fewer,Members only,Bring It On (2000)
Corbin Kelly Office Worker / Sports reporter (credit only)  Office Worker / Sports reporter (credit only)  See fewer,Members only,Transformers: Revenge of the Fallen (2009)
Natalie Miller Realtor  Realtor  See fewer,Members only,Marley & Me (2008)
Almudena Alcazar Nanny (uncredited)  Nanny (uncredited)  See fewer,Members only,Miami Vice (2006)
Paul Aldanée Newspaper Tourist (uncredited)  Newspaper Tourist (uncredited)  See fewer,Members only,Transporter 2 (2005)
Frank Apollonio Newspaper Employee (uncredited)  Newspaper Employee (uncredited)  See fewer,Members only,Meet the ASCAP Board (2017)
Dave Argenti Baseball Fan at Marlins Game (uncredited)  Baseball Fan at Marlins Game (uncredited)  See fewer,Members only,Phoenix Falling (2011)
Louisa Ballhaus Extra (uncredited)  Extra (uncredited)  See fewer,Members only,Insurgent (2015)
Robert Bizik Businessman (uncredited)  Businessman (uncredited)  See fewer,Members only,Limitless (I) (2011)
Pearce Blair Airport Passenger (uncredited)  Airport Passenger (uncredited)  See fewer,Members only,Parker (2013)
Gregory R. Campbell Journalist (uncredited)  Journalist (uncredited)  See fewer,Members only,Brotherhood of Silver (2013)
John Cimillo Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,The Irishman (2019)
Clyde Adult Marley (uncredited)  Adult Marley (uncredited)  See fewer,Members only,A Dogwalker's Christmas Tale (2015)
David Collihan Newspaper Reporter (uncredited)  Newspaper Reporter (uncredited)  See fewer,Members only,Storm AREA 51 (2020)
Eric Ditman Reporter (uncredited)  Reporter (uncredited)  See fewer,Members only,Frank vs. God (2014)
Emilio Estefan Jr. Himself (uncredited)  Himself (uncredited)  See fewer,Members only,Top Gun (1986)
Gloria Estefan Herself (uncredited)  Herself (uncredited)  See fewer,Members only,Music of the Heart (1999)
Lee Farrell Kid on Bus (uncredited)  Kid on Bus (uncredited)  See fewer,Members only,Off-Time
Patrick H. Fox Airport Traveler (uncredited)  Airport Traveler (uncredited)  See fewer,Members only,The Last Thing He Wanted (2020)
Richard Graves Newspaper Staff (uncredited)  Newspaper Staff (uncredited)  See fewer,Members only,Law Abiding Citizen (2009)
John Grogan Cocker Spaniel Owner (uncredited)  Cocker Spaniel Owner (uncredited)  See fewer,Members only,Marley & Me: The Puppy Years (2011)
Mita Heble Business Professional (uncredited)  Business Professional (uncredited)  See fewer,Members only,Shattered Focus (2009)
Jonah Marley (uncredited)  Marley (uncredited)  See fewer,Members only,Zoo (2007)
Erik Joseph Sentinel News Reporter (uncredited)  Sentinel News Reporter (uncredited)  See fewer,Members only,Red Eye (2005)
Elissa Kapneck Beach Girl (uncredited)  Beach Girl (uncredited)  See fewer,Members only,Camp (I) (2013)
Jamie D. Knee Girl in Park (uncredited)  Girl in Park (uncredited)  See fewer,Members only,Phoenix Falling (2011)
Danielle Lilley Part Tourist (uncredited)  Part Tourist (uncredited)  See fewer,Members only,Blood Widow (2014)
Claudia Londoño Rollerblader (uncredited)  Rollerblader (uncredited)  See fewer,Members only,Infection: The Invasion Begins (2011)
Marc Macaulay The Police Officer (uncredited)  The Police Officer (uncredited)  See fewer,Members only,Killer Joe (2011)
John Mitchell Newspaper Reporter (uncredited)  Newspaper Reporter (uncredited)  See fewer,Members only,Booted (2011)
Jeffrey Mowery Neighbor (uncredited)  Neighbor (uncredited)  See fewer,Members only,All Good Things (2010)
Barbara Pergament Poodle Lady (uncredited)  Poodle Lady (uncredited)  See fewer,Members only,Boynton Beach Club (2005)
Kristin Popelka Newsroom Reporter (uncredited)  Newsroom Reporter (uncredited)  See fewer,Members only,Beethoven's Big Break (2008)
