Name,STARmeter,Known for
Alain Bergala Himself  Himself  See fewer,Members only,Faux fuyants (1983)
Xanaë Bove Herself  Herself  See fewer,Members only,Soleil de minuit (1998)
Emmanuel Chaumet Himself  Himself  See fewer,Members only,In Bed with Victoria (2016)
Claire Childeric Herself  Herself  See fewer,Members only,The Fairy (2011)
Michaël Dacheux Himself  Himself  See fewer,Members only,Sur le départ (2011)
Joël Danet Himself  Himself  See fewer,Members only,The Competition (2016)
Emilie Deleuze Herself  Herself  See fewer,Members only,Peau neuve (1999)
Marie-Christine Desandré Herself  Herself  See fewer,Members only,The Competition (2016)
Christel Dewynter Herself  Herself  See fewer,Members only,Hippocrates: Diary of a French Doctor (2014)
Olivier Ducastel Himself  Himself  See fewer,Members only,The Adventures of Felix (2000)
Jacques Déniel Himself  Himself  See fewer,Members only,They Call This... Spring (2001)
Sophie Fillières Herself  Herself  See fewer,Members only,Des filles et des chiens (1991)
Pascale Granel Herself  Herself  See fewer,Members only,The Wild Boys (2017)
Cyril Holtz Himself  Himself  See fewer,Members only,Brotherhood of the Wolf (2001)
Jacques Kermabon Himself  Himself  See fewer,Members only,The Competition (2016)
Laetitia Masson Herself  Herself  See fewer,Members only,To Have (or Not) (1995)
Patricia Mazuy Herself  Herself  See fewer,Members only,The King's Daughters (2000)
Thomas Ordonneau Himself  Himself  See fewer,Members only,Arabian Nights: Volume 2 - The Desolate One (2015)
Judith Revault d'Allones Herself  Herself  See fewer,Members only,The Competition (2016)
Sabrina Seyvecou Herself  Herself  See fewer,Members only,Secret Things (2002)
Arnaud Surel Himself  Himself  See fewer,Members only,The Competition (2016)
Thomas Vigneau Himself  Himself  See fewer,Members only,The Competition (2016)
Solange Zeitoun Herself  Herself  See fewer,Members only,Private Fears In Public Places (Coeurs) (2006)
