Name,STARmeter,Known for
Tanya Crumel Herself - Hair Battle Contestant  Herself - Hair Battle Contestant  See fewer,Members only,Good Hair (2009)
Kevin Kirk Himself - Hair Battle Contestant  Himself - Hair Battle Contestant  See fewer,Members only,Good Hair (2009)
Jason Griggers Himself - Hair Battle Contestant  Himself - Hair Battle Contestant  See fewer,Members only,Good Hair (2009)
Maya Angelou Herself  Herself  See fewer,Members only,Madea's Family Reunion (2006)
Marvet Britto Herself  Herself  See fewer,Members only,The Woodsman (2004)
A'Lelia Bundles Herself  Herself  See fewer,Members only,On Her Own Ground
Vanessa Bell Calloway Herself  Herself  See fewer,Members only,Coming to America (1988)
Eve Herself  Herself  See fewer,Members only,Barbershop (2002)
Farrah Fawcett Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,Logan's Run (1976)
Melyssa Ford Herself  Herself  See fewer,Members only,Think Like a Man (2012)
Meagan Good Herself  Herself  See fewer,Top 5000,Think Like a Man (2012)
Andre Harrell Himself  Himself  See fewer,Members only,Honey (2003)
Ice-T Himself  Himself  See fewer,Top 5000,New Jack City (1991)
Cheryl 'Salt' James Herself (as Salt-N-Pepa)  Herself (as Salt-N-Pepa)  See fewer,Members only,Captain Marvel (2019)
Sarah Jones Herself  Herself  See fewer,Members only,Bamboozled (2000)
KRS-One Himself  Himself  See fewer,Members only,The Manchurian Candidate (2004)
Lauren London Herself  Herself  See fewer,Members only,ATL (2006)
Nia Long Herself  Herself  See fewer,Top 5000,Big Momma's House (2000)
Paul Mooney Himself  Himself  See fewer,Members only,Brewster's Millions (1985)
Pepa Herself (as Salt-N-Pepa)  Herself (as Salt-N-Pepa)  See fewer,Members only,Deadpool (2016)
Raven-Symoné Herself  Herself  See fewer,Top 5000,That's So Raven (2003)
Salli Richardson-Whitfield Herself (as Salli Richardson)  Herself (as Salli Richardson)  See fewer,Top 5000,Anacondas: The Hunt for the Blood Orchid (2004)
Chris Rock Himself  Himself  See fewer,Top 5000,Top Five (2014)
Emily Santos Herself: Clip from 'Keep Punching' modeling hair (archive footage)  Herself: Clip from 'Keep Punching' modeling hair (archive footage)  See fewer,Members only,Murder on Lenox Avenue (1941)
Al Sharpton Himself  Himself  See fewer,Members only,Mr. Deeds (2002)
T-Pain Himself  Himself  See fewer,Members only,Tropic Thunder (2008)
Tracie Thoms Herself  Herself  See fewer,Top 5000,Rent (2005)
Jennifer Lauren Dancer (Battle of the Bands) (uncredited)  Dancer (Battle of the Bands) (uncredited)  See fewer,Members only,Frenemies (2013)
Kerry Washington Herself (uncredited)  Herself (uncredited)  See fewer,Top 5000,Django Unchained (2012)
