Name,STARmeter,Known for
Amanda Seyfried Sophie  Sophie  See fewer,Top 5000,Les Misérables (2012)
Andy Garcia Fernando Cienfuegos  Fernando Cienfuegos  See fewer,Top 5000,Ocean's Eleven (2001)
Celia Imrie Vice Chancellor  Vice Chancellor  See fewer,Members only,The Best Exotic Marigold Hotel (2011)
Lily James Young Donna  Young Donna  See fewer,37,Cinderella (I) (2015)
Alexa Davies Young Rosie  Young Rosie  See fewer,Members only,Absolutely Anything (2015)
Jessica Keenan Wynn Young Tanya  Young Tanya  See fewer,Members only,The Girl on the Train (I) (2016)
Dominic Cooper Sky  Sky  See fewer,Top 5000,The Devil's Double (2011)
Julie Walters Rosie  Rosie  See fewer,Top 5000,Billy Elliot (2000)
Christine Baranski Tanya  Tanya  See fewer,Top 5000,Chicago (2002)
Hugh Skinner Young Harry  Young Harry  See fewer,Top 5000,W1A (2014)
Pierce Brosnan Sam  Sam  See fewer,Top 5000,The World is Not Enough (1999)
Omid Djalili Greek Official  Greek Official  See fewer,Members only,The Mummy (1999)
Josh Dylan Young Bill  Young Bill  See fewer,Members only,Allied (2016)
Gerard Monaco Alexio  Alexio  See fewer,Members only,Pirates of the Caribbean: On Stranger Tides (2011)
Anna Antoniades Apollonia  Apollonia  See fewer,Members only,Sweetheart (III)
Jeremy Irvine Young Sam  Young Sam  See fewer,Top 5000,War Horse (2011)
Panos Mouzourakis Lazaros  Lazaros  See fewer,Members only,Amore Mio (2015)
Maria Vacratsis Sofia  Sofia  See fewer,Members only,Tommy Boy (1995)
Naoko Mori Yumiko  Yumiko  See fewer,Members only,Everest (2015)
Togo Igawa Mr. Tatyama  Mr. Tatyama  See fewer,Members only,Star Wars: Episode VIII - The Last Jedi (2017)
Colin Firth Harry  Harry  See fewer,Top 5000,A Single Man (2009)
Anastasia Hille Dr. Inge Horvath  Dr. Inge Horvath  See fewer,Members only,Snow White and the Huntsman (2012)
Stellan Skarsgård Bill / Kurt  Bill / Kurt  See fewer,Top 5000,Good Will Hunting (1997)
Susanne Barklund Alma  Alma  See fewer,Members only,Sjätte dagen (1999)
Cher Ruby Sheridan  Ruby Sheridan  See fewer,Top 5000,Moonstruck (1987)
Jonathan Goldsmith Brother Cienfuegos  Brother Cienfuegos  See fewer,Members only,Hang 'Em High (1968)
Meryl Streep Donna  Donna  See fewer,Top 500,The Devil Wears Prada (2006)
Sharif Afifi Ensemble Performer  Ensemble Performer  See fewer,Members only,Mamma Mia! Here We Go Again (2018)
Kathryn Akin Ensemble Performer  Ensemble Performer  See fewer,Members only,Assassin's Creed: Syndicate (2015)
Joe Allen Ensemble Performer  Ensemble Performer  See fewer,Members only,Blood Means Nothing (2019)
Michael Anthony Ensemble Performer  Ensemble Performer  See fewer,Members only,Mamma Mia! Here We Go Again (2018)
Wendy Baldock Ensemble Performer  Ensemble Performer  See fewer,Members only,Beauty and the Beast (2017)
Caroline Bateson Ensemble Performer  Ensemble Performer  See fewer,Members only,Mamma Mia! Here We Go Again (2018)
Omari Bernard Ensemble Performer  Ensemble Performer  See fewer,Members only,Aladdin (I) (2019)
