Name,STARmeter,Known for
James McAvoy Wesley  Wesley  See fewer,Top 500,Filth (I) (2013)
Morgan Freeman Sloan  Sloan  See fewer,Top 5000,Se7en (1995)
Angelina Jolie Fox  Fox  See fewer,13,Maleficent (2014)
Terence Stamp Pekwarsky  Pekwarsky  See fewer,Top 5000,"The Adventures of Priscilla, Queen of the Desert (1994)"
Thomas Kretschmann Cross  Cross  See fewer,Top 5000,King Kong (2005)
Common The Gunsmith  The Gunsmith  See fewer,Top 5000,Suicide Squad (2016)
Kristen Hager Cathy  Cathy  See fewer,Members only,Aliens vs. Predator: Requiem (2007)
Marc Warren The Repairman  The Repairman  See fewer,Members only,Green Street Hooligans (2005)
David O'Hara Mr. X (as David Patrick O'Hara)  Mr. X (as David Patrick O'Hara)  See fewer,Top 5000,Cowboys & Aliens (2011)
Konstantin Khabenskiy The Exterminator (as Konstantin Khabensky)  The Exterminator (as Konstantin Khabensky)  See fewer,Members only,Day Watch (2006)
Dato Bakhtadze The Butcher  The Butcher  See fewer,Members only,Crash (I) (2004)
Chris Pratt Barry  Barry  See fewer,Top 500,Guardians of the Galaxy (2014)
Lorna Scott Janice  Janice  See fewer,Members only,A Very Sordid Wedding (2017)
Sophiya Haque Puja  Puja  See fewer,Members only,Coronation Street (1960)
Brian Caspe The Pharmacist  The Pharmacist  See fewer,Members only,Mission: Impossible - Ghost Protocol (2011)
Mark O'Neal Co-Worker  Co-Worker  See fewer,Members only,Spectral (2016)
Bridget McManus Check-Out Girl  Check-Out Girl  See fewer,Members only,9 (I) (2009)
Bob Ari Man in the Limo (uncredited)  Man in the Limo (uncredited)  See fewer,Members only,Two Lovers (2008)
Brad Calcaterra Assassin Max Petridge (uncredited)  Assassin Max Petridge (uncredited)  See fewer,Members only,Crashing (2017)
Julia Copeland Driver (uncredited)  Driver (uncredited)  See fewer,Members only,Open Tables (2015)
Ryan Curtis Weaver (uncredited)  Weaver (uncredited)  See fewer,Members only,Turnabout (I) (2016)
Claudia DiBiccari Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,The One True Thing (2010)
Sharlene Grover Hotel Guest (uncredited)  Hotel Guest (uncredited)  See fewer,Members only,The Perfect Woman (2009)
Michael Jeremiah Weaver (uncredited)  Weaver (uncredited)  See fewer,Members only,13 (I) (2010)
John Joseph MacDonald Westley's Decoy (uncredited)  Westley's Decoy (uncredited)  See fewer,Members only,Make No Utopia
Joseph Mazurk Pedestrian Near Wesley's Apartment (uncredited)  Pedestrian Near Wesley's Apartment (uncredited)  See fewer,Members only,Public Enemies (2009)
Tyson Minnick Man on Sidewalk (uncredited)  Man on Sidewalk (uncredited)  See fewer,Members only,Polish Bar (2010)
Larry Nazimek Driver (uncredited)  Driver (uncredited)  See fewer,Members only,Chicago P.D. (2014)
Eliyas Qureshi Weaver Assassin (uncredited)  Weaver Assassin (uncredited)  See fewer,Members only,Muniya (2008)
Amit Shah Hotel Guest (uncredited)  Hotel Guest (uncredited)  See fewer,Members only,Deadliest Warrior (2009)
Scarlett Sperduto Young Fox (uncredited)  Young Fox (uncredited)  See fewer,Members only,Strive (2019)
Giota Trakas Store customer (uncredited)  Store customer (uncredited)  See fewer,Members only,The Dark Knight (2008)
Mike Whyte Businessman (uncredited)  Businessman (uncredited)  See fewer,Members only,Vamp (2013)
Bernadett Belinda York Girl on Sidewalk (uncredited)  Girl on Sidewalk (uncredited)  See fewer,Members only,Public Enemies (2009)
George Zerante Driver (uncredited)  Driver (uncredited)  See fewer,Members only,The Survivors (2009)
Joshua Zumhagen Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Conrad (2018)
