Name,STARmeter,Known for
Asia Argento Sarah Mandy  Sarah Mandy  See fewer,Top 5000,Land of the Dead (2005)
Cristian Solimeno Detective Enzo Marchi  Detective Enzo Marchi  See fewer,Members only,Love (III) (2008)
Adam James Michael Pierce  Michael Pierce  See fewer,Members only,King Charles III (2017)
Moran Atias Mater Lachrymarum  Mater Lachrymarum  See fewer,Members only,Third Person (2013)
Valéria Cavalli Marta Colussi  Marta Colussi  See fewer,Members only,Double Team (1997)
Philippe Leroy Guglielmo De Witt  Guglielmo De Witt  See fewer,Members only,The Night Porter (1974)
Daria Nicolodi Elisa Mandy  Elisa Mandy  See fewer,Members only,Deep Red (1975)
Coralina Cataldi-Tassoni Giselle Mares  Giselle Mares  See fewer,Members only,Lady M 5.1 (2017)
Udo Kier Father Johannes  Father Johannes  See fewer,Top 5000,The Painted Bird (2019)
Robert Madison Detective Lissoni  Detective Lissoni  See fewer,Members only,Days of Our Lives (1965)
Jun Ichikawa Katerina  Katerina  See fewer,Members only,The Best Offer (2013)
Tommaso Banfi Father Milesi  Father Milesi  See fewer,Members only,Yuri Esposito (2013)
Paolo Stella Julian  Julian  See fewer,Members only,Un ciclone in famiglia (2005)
Clive Riche Man in Overcoat  Man in Overcoat  See fewer,Members only,Casanova (2005)
Massimo Sarchielli The Hobo  The Hobo  See fewer,Members only,Ladyhawke (1985)
Barbara Mautino Valeria  Valeria  See fewer,Members only,Sleepless (2001)
Gisella Marengo Catacomb Witch #1  Catacomb Witch #1  See fewer,Members only,Criminal (2016)
Marica Coco Catacomb Witch #2  Catacomb Witch #2  See fewer,Members only,Don Matteo (2000)
Diego Bottiglieri Indian  Indian  See fewer,Members only,Cruel Tango (2012)
Franco Leo Monsignor Brusca  Monsignor Brusca  See fewer,Members only,Danse Macabre (2017)
Silvia Rubino Elga  Elga  See fewer,Members only,In Guerra in Human 4D (2015)
Claudio Fadda Demon #1  Demon #1  See fewer,Members only,"Io, Arlecchino (2014)"
Roberto Donati Demon #2  Demon #2  See fewer,Members only,Hydra: The Series (2011)
Gianni Gatta Demon #3  Demon #3  See fewer,Members only,Mother of Tears (2007)
Luca Pescatore Paul Pierce  Paul Pierce  See fewer,Members only,Mother of Tears (2007)
Alessandro Zeme Luigi  Luigi  See fewer,Members only,Mother of Tears (2007)
Antonio Pescatore Plainclothes Detective  Plainclothes Detective  See fewer,Members only,Radio West (2004)
Stefano Fregni Taxi Driver  Taxi Driver  See fewer,Members only,Amore liquido (2010)
Simonetta Solder Young Mother  Young Mother  See fewer,Members only,Sbirri (2009)
James Kelly Caldwell TV Announcer  TV Announcer  See fewer,Members only,The Brutal Fellow Victim (2007)
Simone Sitta Witch Guide  Witch Guide  See fewer,Members only,Mother of Tears (2007)
Daniela Fazzolari Witch  Witch  See fewer,Members only,Sleepless (2001)
Alessandra Magrini Witch  Witch  See fewer,Members only,L'uomo giusto (2007)
Camilla Gallo Witch  Witch  See fewer,Members only,Fontane di Sangue (2010)
Marie Biondini Witch (as Maria Biondini)  Witch (as Maria Biondini)  See fewer,Members only,Valzer (2007)
Federica Botto Witch  Witch  See fewer,Members only,Mother of Tears (2007)
Serena Brusa Witch  Witch  See fewer,Members only,Mother of Tears (2007)
Eleonora Marcucci Witch  Witch  See fewer,Members only,Mother of Tears (2007)
Eleonora Misiti Witch  Witch  See fewer,Members only,Sunday Lunch (2003)
Rebecca Perlati Witch  Witch  See fewer,Members only,Mother of Tears (2007)
Ivana Zimbaro Witch  Witch  See fewer,Members only,Mother of Tears (2007)
Araba Dell'Utri Witch  Witch  See fewer,Members only,Matrimonio alle Bahamas (2007)
Claudio Coreno Demon (uncredited)  Demon (uncredited)  See fewer,Members only,Mai Stato Peggio (2018)
Lynn Swanson Gray Nun (uncredited)  Gray Nun (uncredited)  See fewer,Members only,The Best Offer (2013)
Giorgia Zago Donna Posseduta (uncredited)  Donna Posseduta (uncredited)  See fewer,Members only,The Brig (2015)
