Name,STARmeter,Known for
Micheal J. Smith Sr. Lawrence  Lawrence  See fewer,Members only,Ballast (2008)
JimMyron Ross James  James  See fewer,Members only,Ballast (2008)
Tarra Riggs Marlee  Marlee  See fewer,Members only,The Help (2011)
Johnny McPhail John  John  See fewer,Members only,The Highwaymen (2019)
Ventress Bonner Teen  Teen  See fewer,Members only,Ballast (2008)
Jimez Alexander Teen  Teen  See fewer,Members only,The Haunting in Connecticut 2: Ghosts of Georgia (2013)
Jean Paul Guillory Teen  Teen  See fewer,Members only,Lock In (2007)
Marcus Alexander Teen  Teen  See fewer,Members only,Ballast (2008)
Marquice Alexander Teen  Teen  See fewer,Members only,Ballast (2008)
Lawrence Jackson Teen  Teen  See fewer,Members only,Knight of Cups (2015)
Jeremy Jordan Paramedic  Paramedic  See fewer,Members only,Old Timers (2019)
Steve Cabell Paramedic  Paramedic  See fewer,Members only,Ballast (2008)
Sam Dobbins Ambulance Driver  Ambulance Driver  See fewer,Members only,Super Agent Sam Self (2018)
Neil Pettigrew Dispatcher (voice)  Dispatcher (voice)  See fewer,Members only,Ballast (2008)
Sanjib Shrestha Dr. Shrestha  Dr. Shrestha  See fewer,Members only,Ballast (2008)
Carol Clark Nurse  Nurse  See fewer,Members only,Ballast (2008)
Lee G. Beck Nurse  Nurse  See fewer,Members only,Ballast (2008)
Michael Johnston Nurse  Nurse  See fewer,Members only,Ballast (2008)
Valeace Bright Nurse  Nurse  See fewer,Members only,Ballast (2008)
Cassandra Campbell Lab  Lab  See fewer,Members only,Ballast (2008)
Darla Johnson Lloyd Respiratory  Respiratory  See fewer,Members only,Ballast (2008)
Lance Anderson Radiology  Radiology  See fewer,Members only,The Meaning of Life (2005)
Albert Jay Levy Social Worker  Social Worker  See fewer,Members only,Issaquena (2002)
Edward Whitehead Forensic Pathologist  Forensic Pathologist  See fewer,Members only,Ballast (2008)
Patricia Lee Marlee's Neighbor  Marlee's Neighbor  See fewer,Members only,Ballast (2008)
Earl Ray Marlee's Neighbor  Marlee's Neighbor  See fewer,Members only,Ballast (2008)
Zachary Coleman Attorney  Attorney  See fewer,Members only,Ballast (2008)
Rafe D. Simpson Simpson's Grocery Clerk  Simpson's Grocery Clerk  See fewer,Members only,Ballast (2008)
Donald Johnson Lucky's 49 Customer  Lucky's 49 Customer  See fewer,Members only,Ballast (2008)
Hurstine Watts Lucky's 49 Customer  Lucky's 49 Customer  See fewer,Members only,Ballast (2008)
Fredrick Harris Beer Delivery Man  Beer Delivery Man  See fewer,Members only,Ballast (2008)
Willie Nason Beer Delivery Man  Beer Delivery Man  See fewer,Members only,Ballast (2008)
Sam Watson Lucky's 49 Supplier (voice)  Lucky's 49 Supplier (voice)  See fewer,Members only,Waiting... (I) (2005)
Mary Goodson Lucky's 49 Supplier (voice)  Lucky's 49 Supplier (voice)  See fewer,Members only,Big Bad (2016)
Anita R. Ballard Elementary School Administrator  Elementary School Administrator  See fewer,Members only,Ballast (2008)
