Name,STARmeter,Known for
Lester Brown Himself  Himself  See fewer,Members only,Racing Extinction (2015)
Ella Chou Herself  Herself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Tim DeChristopher Himself  Himself  See fewer,Members only,Bidder 70 (2012)
Wu Di Herself  Herself  See fewer,Members only,Cirque du Soleil: Quidam (1999)
Aria Doe Herself  Herself  See fewer,Members only,Up to Us (2017)
Josh Fox Himself  Himself  See fewer,Members only,GasLand (2010)
Eriberto Gualinga Himself  Himself  See fewer,Members only,Amazonia 2.0 (2011)
Franco Tulio Viteri Gualinga Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Nina Gualinga Herself  Herself  See fewer,Members only,The Last Guardians (2017)
Youming Huang Himself  Himself  See fewer,Members only,Tales of Mystery (2015)
Ausberto Mahua Jaba Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Bri Jackson Herself  Herself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Van Jones Himself  Himself  See fewer,Members only,The Messy Truth with Van Jones (2016)
Huayna Kapac Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Elizabeth Kolbert Herself  Herself  See fewer,Members only,Racing Extinction (2015)
Milan Loeak Herself  Herself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Mika Maiava Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Michael E. Mann Himself (as Michael Mann)  Himself (as Michael Mann)  See fewer,Members only,Volatile Earth (2017)
Bill McKibben Himself  Himself  See fewer,Members only,350: The Most Important Number (2013)
Ander Ordonez Mozombite Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Joe Mwitumwa Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Paul Nalau Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Isso Nihmei Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Mike Rodriguez Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Petra Tschakert Herself  Herself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
Vanuatu Himself  Himself  See fewer,Members only,How to Let Go of the World and Love All the Things Climate Can't Change (2016)
