Name,STARmeter,Known for
Ricardo Darín Julián (as Ricardo Darin)  Julián (as Ricardo Darin)  See fewer,Members only,The Secret in Their Eyes (2009)
Javier Cámara Tomás  Tomás  See fewer,Members only,Talk to Her (2002)
Dolores Fonzi Paula  Paula  See fewer,Members only,Paulina (2015)
Troilo Truman  Truman  See fewer,Members only,Truman (2015)
Eduard Fernández Luis  Luis  See fewer,Members only,El Niño (I) (2014)
Alex Brendemühl Veterinario (as Àlex Brendemühl)  Veterinario (as Àlex Brendemühl)  See fewer,Members only,The Prayer (2018)
Pedro Casablanc Médico  Médico  See fewer,Members only,"Policías, en el corazón de la calle (2000)"
José Luis Gómez Productor (as José Luiz Gómez)  Productor (as José Luiz Gómez)  See fewer,Members only,Broken Embraces (2009)
Javier Gutiérrez Asesor Funeraria  Asesor Funeraria  See fewer,Members only,Marshland (2014)
Elvira Mínguez Gloria  Gloria  See fewer,Members only,Tapas (2005)
Oriol Pla Nico  Nico  See fewer,Members only,What the Future Holds (2018)
Nathalie Poza Mujer 2  Mujer 2  See fewer,Members only,Julieta (2016)
Àgata Roca Mujer 1  Mujer 1  See fewer,Members only,Fiction (2006)
Susi Sánchez Mujer Adopción  Mujer Adopción  See fewer,Members only,The Skin I Live In (2011)
Francesc Orella Actor Restaurante  Actor Restaurante  See fewer,Members only,The Invisible Guest (2016)
Ana Gracia Actriz Restaurante  Actriz Restaurante  See fewer,Members only,Camino (2008)
Silvia Abascal Mónica  Mónica  See fewer,Members only,No digas nada (2014)
Kira Miró Actriz Compañía  Actriz Compañía  See fewer,Members only,Broken Embraces (2009)
Lucie Desclozeaux Sophie  Sophie  See fewer,Members only,Et toi t'es sur qui? (2007)
Elisabet Altube Chica Dealer  Chica Dealer  See fewer,Members only,El Rey (2014)
Carolina Meijer Mujer Tomás  Mujer Tomás  See fewer,Members only,The Time in Between (2013)
Pablo Schaupp Hijo Tomás  Hijo Tomás  See fewer,Members only,Truman (2015)
Luz Ottone Hija Tomás  Hija Tomás  See fewer,Members only,Libby (2015)
Lucas Hamming Compañero Nico  Compañero Nico  See fewer,Members only,Lover or Loser (2009)
Lucía Guerrero Chica 1  Chica 1  See fewer,Members only,Money (2016)
Greta Fernández Chica 2  Chica 2  See fewer,Members only,Embers (I) (2015)
Teresa Soria Ruano Dependiente Librería  Dependiente Librería  See fewer,Members only,Magical Girl (2014)
Pepa Charro Vecina  Vecina  See fewer,Members only,I'm So Excited! (2013)
Patricia Byrne Camarera Hotel  Camarera Hotel  See fewer,Members only,El Dragón: Return of a Warrior (2019)
Camilo Vázquez Regidor Teatro (as Camilo Vasquez)  Regidor Teatro (as Camilo Vasquez)  See fewer,Members only,Witching and Bitching (2013)
Bouzan Hadawi Taxista  Taxista  See fewer,Members only,Conviction (I) (2019)
Alison Smith Azafata  Azafata  See fewer,Members only,Truman (2015)
Anna López Infante Amiga Bar Fiesta  Amiga Bar Fiesta  See fewer,Members only,Truman (2015)
Wing Tse Camarero Oriental (as Tsechun Tse)  Camarero Oriental (as Tsechun Tse)  See fewer,Members only,Jauría Nick (2014)
