Name,STARmeter,Known for
Kevin Hart Teddy  Teddy  See fewer,Top 5000,Ride Along (2014)
Tiffany Haddish Carrie  Carrie  See fewer,Top 5000,Girls Trip (2017)
Rob Riggle Mackenzie  Mackenzie  See fewer,Members only,The Daily Show (1996)
Romany Malco Jaylen  Jaylen  See fewer,Members only,Weeds (2005)
Taran Killam Stewart  Stewart  See fewer,Top 5000,Killing Gunther (2017)
Megalyn Echikunwoke Lisa  Lisa  See fewer,Top 5000,House of Lies (2012)
Al Madrigal Luis  Luis  See fewer,Members only,About a Boy (2014)
Mary Lynn Rajskub Theresa  Theresa  See fewer,Top 5000,24 (2001)
Keith David Gerald  Gerald  See fewer,Top 5000,The Princess and the Frog (2009)
Anne Winters Mila  Mila  See fewer,Top 5000,13 Reasons Why (2017)
Fat Joe Bobby  Bobby  See fewer,Members only,Happy Feet (2006)
Ben Schwartz Marvin  Marvin  See fewer,Top 5000,Parks and Recreation (2009)
Yvonne Orji Maya  Maya  See fewer,Members only,Insecure (2016)
Bresha Webb Denise  Denise  See fewer,Members only,Meet the Blacks (2016)
Jeff Rose Isaac  Isaac  See fewer,Members only,Killing Reagan (2016)
Donna Biscoe Gladys  Gladys  See fewer,Members only,The Fundamentals of Caring (2016)
Owen Harn Randy  Randy  See fewer,Members only,Vice Principals (2016)
Zach Osterman Little Mac (as Zachary Osterman)  Little Mac (as Zachary Osterman)  See fewer,Members only,Night School (2018)
Janet Metzger Music Teacher  Music Teacher  See fewer,Members only,42 (2013)
Tim Ware Joe  Joe  See fewer,Members only,Transporter 2 (2005)
Miriam Kulick Dolores / Receptionist  Dolores / Receptionist  See fewer,Members only,Pledge This! (2006)
Curtis Washington DeShawn  DeShawn  See fewer,Members only,Night School (2018)
Maria Legarda Stacy  Stacy  See fewer,Members only,Ambitions (2019)
Brad Burroughs Tow Truck Driver  Tow Truck Driver  See fewer,Members only,Murder Calls (2017)
Robert Larriviere Chef Clemont  Chef Clemont  See fewer,Members only,Sneaky Pete (2015)
Faith Dillon Test Proctor  Test Proctor  See fewer,Members only,Queen Sugar (2016)
Bryan Brendle Morris  Morris  See fewer,Members only,The Gifted (2017)
Chris Hlozek Businessman  Businessman  See fewer,Members only,Always Be My Maybe (2019)
Tilda Del Toro Luis' Wife  Luis' Wife  See fewer,Members only,Fonzo
Bryan Gael Guzman Luis' Son (as Bryan Guzman)  Luis' Son (as Bryan Guzman)  See fewer,Members only,The Passage (2019)
Isabella Ribeiro-Sonera Luis' Daughter  Luis' Daughter  See fewer,Members only,Night School (2018)
Nija Packer Valedictorian (as Nija Sanaa Packer)  Valedictorian (as Nija Sanaa Packer)  See fewer,Members only,Seeking Equanimity
Mason Guccione Kid on Bus  Kid on Bus  See fewer,Members only,Fonzo
Moses Jones African American Guy  African American Guy  See fewer,Members only,The Bobby Brown Story (2018)
Courtney Jackson Emerson Jaylen's Wife  Jaylen's Wife  See fewer,Members only,Night School (2018)
Stephanie Marshall PTA Parent (as Stephanie R. Marshall)  PTA Parent (as Stephanie R. Marshall)  See fewer,Members only,Night School (2018)
DeVyne Agapito Dancer  Dancer  See fewer,Members only,The Darkest Minds (2018)
Bernard Bell Dancer  Dancer  See fewer,Members only,The Darkest Minds (2018)
Brooke Bowe Dancer  Dancer  See fewer,Members only,The Darkest Minds (2018)
Nicole Bruner Dancer  Dancer  See fewer,Members only,Night School (2018)
Jonathon Michael Davis Dancer  Dancer  See fewer,Members only,Night School (2018)
Xavier Drayton Dancer  Dancer  See fewer,Members only,The Quad (2017)
Ammaya Destiny Foster Dancer  Dancer  See fewer,Members only,Night School (2018)
Noelle Jackson Dancer  Dancer  See fewer,Members only,Night School (2018)
Angel Daniel Jimenez Dancer  Dancer  See fewer,Members only,Night School (2018)
Maya Nicole Lawrence Dancer  Dancer  See fewer,Members only,Night School (2018)
Skyler Semien Dancer  Dancer  See fewer,Members only,The Darkest Minds (2018)
Elliot You Dancer  Dancer  See fewer,Members only,Night School (2018)
Bobby Akers High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,Underground (2016)
Michael Bunch Rudy (uncredited)  Rudy (uncredited)  See fewer,Members only,Please Remain Seated (2016)
James Burns Bus Rider (uncredited)  Bus Rider (uncredited)  See fewer,Members only,Ozark (2017)
Brooke Butler ADHD Spokesperson (uncredited)  ADHD Spokesperson (uncredited)  See fewer,Members only,Ozark (2017)
Lacey Coan Student at Prom (uncredited)  Student at Prom (uncredited)  See fewer,Members only,Son of the South (2020)
Chris Codding Co-Worker (uncredited)  Co-Worker (uncredited)  See fewer,Members only,Broken Chain (2017)
Cerro De la Wade Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,The Laundromat (I) (2019)
David Dunston Dinner Guest (uncredited)  Dinner Guest (uncredited)  See fewer,Members only,Escape Plan 2: Hades (2018)
Vinny Fazio MMA Fighter (uncredited)  MMA Fighter (uncredited)  See fewer,Members only,Unintended
Martin Feigen Mila's Father (uncredited)  Mila's Father (uncredited)  See fewer,Members only,Boy Erased (2018)
Gavrielle Anne Fontanilla Student / Prom Goer / Graduating Student (uncredited)  Student / Prom Goer / Graduating Student (uncredited)  See fewer,Members only,Jungle Cruise (2020)
Sandy Givelber Wealthy Business Woman (uncredited)  Wealthy Business Woman (uncredited)  See fewer,Members only,Ozark (2017)
Precious Hayes Pep Squad (uncredited)  Pep Squad (uncredited)  See fewer,Members only,One Too Many (I) (2018)
Thomas Mark Higgins Restaurant Patron (uncredited)  Restaurant Patron (uncredited)  See fewer,Members only,The Frozen Ground (2013)
Kenneth Holley Male Nurse (uncredited)  Male Nurse (uncredited)  See fewer,Members only,ATL Homicide (2018)
Brian Kayode-Patrick Johnson Wealthy Dinner Patron (uncredited)  Wealthy Dinner Patron (uncredited)  See fewer,Members only,Neighbors 2: Sorority Rising (2016)
Deedra Jordan School Administrator (uncredited)  School Administrator (uncredited)  See fewer,Members only,Godzilla: King of the Monsters (2019)
Antonio D Kanonu Jake (uncredited)  Jake (uncredited)  See fewer,Members only,Emperor (III)
Aleia Kristene High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,72 Hours (2018)
Marquel LaFlame High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,How High 2 (2019)
Demetri Landell High School Student / Prom Goer / High School Graduate (uncredited)  High School Student / Prom Goer / High School Graduate (uncredited)  See fewer,Members only,"Love, Simon (2018)"
Elgin Lee Co-Worker (uncredited)  Co-Worker (uncredited)  See fewer,Members only,Greenleaf (2016)
Melissa LeEllen PTA Mom (uncredited)  PTA Mom (uncredited)  See fewer,Members only,Odd Brodsky (2014)
Josiah Lyricq GED Student (uncredited)  GED Student (uncredited)  See fewer,Members only,The Reluctant Fundamentalist (2012)
Harold McLeod II Prom Student (uncredited)  Prom Student (uncredited)  See fewer,Members only,Nightblade (2016)
Michael Pierino Miller Fighter (uncredited)  Fighter (uncredited)  See fewer,Members only,What Men Want (2019)
Timothy D. Montjoy Restaurant Tim (uncredited)  Restaurant Tim (uncredited)  See fewer,Members only,Ranam (2018)
Brooke Patterson Female Fighter (uncredited)  Female Fighter (uncredited)  See fewer,Members only,Shift Drinks (2018)
Trini Pevey Dessert Waitress Upscale Restaurant (uncredited)  Dessert Waitress Upscale Restaurant (uncredited)  See fewer,Members only,Trading Spaces (2000)
Mason Pike Diner Patron / Student (uncredited)  Diner Patron / Student (uncredited)  See fewer,Members only,Game Night (I) (2018)
David Lee Poe Jr. GED Student (uncredited)  GED Student (uncredited)  See fewer,Members only,Murder Comes to Town (2014)
