Name,STARmeter,Known for
Charlize Theron Charlotte Field  Charlotte Field  See fewer,87,Monster (2003)
Seth Rogen Fred Flarsky  Fred Flarsky  See fewer,Top 500,This Is the End (2013)
June Diane Raphael Maggie Millikin  Maggie Millikin  See fewer,Top 5000,Unfinished Business (I) (2015)
O'Shea Jackson Jr. Lance  Lance  See fewer,Top 5000,Straight Outta Compton (2015)
Ravi Patel Tom  Tom  See fewer,Members only,Transformers (2007)
Bob Odenkirk President Chambers  President Chambers  See fewer,Top 5000,Better Call Saul (2015)
Andy Serkis Parker Wembley  Parker Wembley  See fewer,Top 5000,War for the Planet of the Apes (2017)
Randall Park Boss  Boss  See fewer,Top 5000,Ant-Man and the Wasp (2018)
Tristan D. Lalla Agent M  Agent M  See fewer,Members only,RED 2 (2013)
Alexander Skarsgård Prime Minister James Steward  Prime Minister James Steward  See fewer,Top 500,True Blood (2008)
Aladeen Tawfeek Bharath  Bharath  See fewer,Members only,X-Men: Apocalypse (2016)
Nathan Morris Nathan Morris  Nathan Morris  See fewer,Members only,Telethon (1968)
Wanya Morris Wanya Morris  Wanya Morris  See fewer,Members only,Uninvited Guest (1999)
Shawn Stockman Shawn Stockman  Shawn Stockman  See fewer,Members only,Mr. Holland's Opus (1995)
Isla Dowling Katarina Prudence Wembley  Katarina Prudence Wembley  See fewer,Members only,Long Shot (2019)
Aviva Mongillo Young Charlotte  Young Charlotte  See fewer,Members only,Backstage (2016)
Braxton Herda Young Fred  Young Fred  See fewer,Members only,Scorpion (2014)
Anton Koval Alt-Right Leader  Alt-Right Leader  See fewer,Members only,Mother! (2017)
Marcel Jeannin CNS News Anchor  CNS News Anchor  See fewer,Members only,Taking Lives (2004)
Lisa Kudrow Katherine  Katherine  See fewer,Top 5000,Friends (1994)
Kurt Braunohler Wembley News Anchor #1  Wembley News Anchor #1  See fewer,Members only,The Big Sick (2017)
Paul Scheer Wembley News Anchor #2  Wembley News Anchor #2  See fewer,Members only,The League (I) (2009)
Claudia O'Doherty Wembley News Anchor #3  Wembley News Anchor #3  See fewer,Members only,Trainwreck (2015)
Marc Rowland Movement Coach  Movement Coach  See fewer,Members only,Boost (I) (2016)
James Hicks Boyfriend  Boyfriend  See fewer,Members only,Midway (2019)
John Robinson Commander  Commander  See fewer,Members only,Deadfall (2012)
Aalia Adam Anchor on Tarmac  Anchor on Tarmac  See fewer,Members only,Dark Phoenix (2019)
Lucy Van Oldenbarneveld BCNMS News Anchor  BCNMS News Anchor  See fewer,Members only,Arrival (II) (2016)
Julie Roussel French TV Reporter  French TV Reporter  See fewer,Members only,"Legacy, a Kate McDougal Investigation (2016)"
Daniel Rindress-Kay LT. Gary Smith  LT. Gary Smith  See fewer,Members only,Dark Phoenix (2019)
Ivan Smith Indian Prime Minister  Indian Prime Minister  See fewer,Members only,Killer Wave (2007)
Sean Tucker Aryan Grande  Aryan Grande  See fewer,Members only,Whiteout (2009)
Brett Watson Alt-Right Guy #2  Alt-Right Guy #2  See fewer,Members only,Taking Lives (2004)
Victor Cornfoot Bodega DSS Agent  Bodega DSS Agent  See fewer,Members only,X-Men: Days of Future Past (2014)
Mairtin O'Carrigan Swedish Man  Swedish Man  See fewer,Members only,The Boondock Saints II: All Saints Day (2009)
Anne Day-Jones Paris News Anchor (as Anne Day Jones)  Paris News Anchor (as Anne Day Jones)  See fewer,Members only,The Day After Tomorrow (2004)
Arthur Holden Royal Crier  Royal Crier  See fewer,Members only,Whiteout (2009)
Kara Raposo Little Girl on TV  Little Girl on TV  See fewer,Members only,We Had It Coming (2019)
Lil Yachty Lil Yachty  Lil Yachty  See fewer,Members only,xXx: Return of Xander Cage (2017)
Frank Schorpion TV General  TV General  See fewer,Members only,Arrival (II) (2016)
Natasha Gargiulo Reporter Outside Library  Reporter Outside Library  See fewer,Members only,10.5: Apocalypse (2006)
Sean Curley Tad  Tad  See fewer,Members only,X-Men: Days of Future Past (2014)
Johnny Cortes Bartender  Bartender  See fewer,Members only,Escape (XVII) (2018)
Holden Wong Secretary of State Staffer  Secretary of State Staffer  See fewer,Members only,Mother! (2017)
Li Li Prime Minister's Wife  Prime Minister's Wife  See fewer,Members only,The Mummy: Tomb of the Dragon Emperor (2008)
Alain Gendreau Diplomat  Diplomat  See fewer,Members only,The Mummy: Tomb of the Dragon Emperor (2008)
Yves Fortin US Senator  US Senator  See fewer,Members only,"Omerta, la loi du silence (1996)"
Hiba Magrabi Staffer  Staffer  See fewer,Members only,Long Shot (2019)
Chris Cavener Juggalo (uncredited)  Juggalo (uncredited)  See fewer,Members only,21 Thunder (2017)
George Chiang Chinese President Wu (uncredited)  Chinese President Wu (uncredited)  See fewer,Members only,McKenna Shoots for the Stars (2012)
Eric Clark Air Force 2 Staff (uncredited)  Air Force 2 Staff (uncredited)  See fewer,Members only,Dreamland (2020)
Gabrielle Graham Franci (uncredited)  Franci (uncredited)  See fewer,Members only,In the Shadow of the Moon (2019)
Hamza Haq MSNBC Anchor (uncredited)  MSNBC Anchor (uncredited)  See fewer,Members only,The Indian Detective (2017)
Scott Humphrey Wembly's Assistant (uncredited)  Wembly's Assistant (uncredited)  See fewer,Members only,Mother! (2017)
Serge Martineau G7 UK Politician (uncredited)  G7 UK Politician (uncredited)  See fewer,Members only,The Red Violin (1998)
Garett Pringle White House Staff (uncredited)  White House Staff (uncredited)  See fewer,Members only,Rebecca's Grave (2018)
Veronique Senosier Roberge News Reporter (uncredited)  News Reporter (uncredited)  See fewer,Members only,Dark Phoenix (2019)
James Saito Minister Kishido (uncredited)  Minister Kishido (uncredited)  See fewer,Top 5000,Teenage Mutant Ninja Turtles (1990)
Xiao Sun Mrs. Lin (uncredited)  Mrs. Lin (uncredited)  See fewer,Members only,Mother! (2017)
Nathaly Thibault Swedish Delegate (uncredited)  Swedish Delegate (uncredited)  See fewer,Members only,Bad Santa 2 (2016)
Jonathan Vanderzon Douchebag Speechwriter (uncredited)  Douchebag Speechwriter (uncredited)  See fewer,Members only,Get-Together (2019)
