Name,STARmeter,Known for
Richard E. Grant Franklin Wilhern  Franklin Wilhern  See fewer,Top 5000,Gosford Park (2001)
Catherine O'Hara Jessica Wilhern  Jessica Wilhern  See fewer,Top 500,Best in Show (2000)
Nick Prideaux Penelope's Great-Grandfather (as Nicholas Prideaux)  Penelope's Great-Grandfather (as Nicholas Prideaux)  See fewer,Members only,Twelfth Night or What You Will (1996)
Michael Feast Jake / Witch  Jake / Witch  See fewer,Members only,Velvet Goldmine (1998)
Christina Ricci Penelope Wilhern  Penelope Wilhern  See fewer,92,Casper (1995)
Ronni Ancona Wanda  Wanda  See fewer,Members only,The Big Impression (1999)
Simon Woods Edward Vanderman  Edward Vanderman  See fewer,Members only,Pride & Prejudice (2005)
Paul Herbert Leonard Wilhern  Leonard Wilhern  See fewer,Members only,Titanic (1997)
Simon Chandler Doctor  Doctor  See fewer,Members only,The Man Who Knew Too Little (1997)
Peter Dinklage Lemon  Lemon  See fewer,Top 5000,Game of Thrones (2011)
Andi-Marie Townsend Young Penelope  Young Penelope  See fewer,Members only,Penelope (2006)
John Voce Station Cop  Station Cop  See fewer,Members only,Crush (I) (2001)
Burn Gorman Larry  Larry  See fewer,Top 5000,The Dark Knight Rises (2012)
Andrew Bailey Floorman in Card Club  Floorman in Card Club  See fewer,Members only,Carry on Columbus (1992)
James McAvoy Johnny / Max  Johnny / Max  See fewer,Top 500,Filth (I) (2013)
Nick Frost Max  Max  See fewer,Top 5000,Paul (2011)
Eve Pearce Old Lady Card Player  Old Lady Card Player  See fewer,Members only,Wimbledon (2004)
Rob Rouse Mr. Mosely - Suitor  Mr. Mosely - Suitor  See fewer,Members only,Rob Rouse and His Duck (2006)
William Willoughby Handsome Suitor (as Will Willoughby)  Handsome Suitor (as Will Willoughby)  See fewer,Members only,Star Wars: Episode VII - The Force Awakens (2015)
Rubria Negrao Hotel Desk Clerk  Hotel Desk Clerk  See fewer,Members only,Turistas (2006)
Ross Boatman Cheery Dealer  Cheery Dealer  See fewer,Members only,Cassandra's Dream (2007)
Nigel Havers Mr. Vanderman  Mr. Vanderman  See fewer,Members only,Chariots of Fire (1981)
Richard James New Card Dealer  New Card Dealer  See fewer,Members only,The Wolfman (2010)
Lenny Henry Krull  Krull  See fewer,Members only,Harry Potter and the Prisoner of Azkaban (2004)
Tallulah Evans Little Girl in Photobooth  Little Girl in Photobooth  See fewer,Members only,Son of Rambow (2007)
Pam Phillips Old Lady in Photobooth  Old Lady in Photobooth  See fewer,Members only,Penelope (2006)
Richard Leaf Jack the Bartender  Jack the Bartender  See fewer,Members only,The Fifth Element (1997)
Reese Witherspoon Annie  Annie  See fewer,Top 500,Wild (I) (2014)
Russell Brand Sam the Jazz Club Owner  Sam the Jazz Club Owner  See fewer,Top 5000,Arthur (I) (2011)
Martin McDougall Dr. Stone  Dr. Stone  See fewer,Members only,Hyde Park on Hudson (2012)
James Howard Reporter Outside Hospital 1  Reporter Outside Hospital 1  See fewer,Members only,Survivor (I) (2015)
Shaun Parkes Reporter Outside Hospital 2  Reporter Outside Hospital 2  See fewer,Members only,The Mummy Returns (2001)
Paul Viragh Reporter in Mr. Vanderman's Office  Reporter in Mr. Vanderman's Office  See fewer,Members only,Sex & Drugs & Rock & Roll (2010)
Christina Greatrex Mrs. Vanderman  Mrs. Vanderman  See fewer,Members only,Ten Great Writers of the Modern World (1988)
Cornelius Booth Pub Patron 1  Pub Patron 1  See fewer,Members only,Pride & Prejudice (2005)
Colin Marsh Pub Patron 2  Pub Patron 2  See fewer,Members only,The Snow Queen (1995)
Tom Barker Boy Pupil on Hillside  Boy Pupil on Hillside  See fewer,Members only,In the Dark Half (2012)
Todd Boyce Preacher  Preacher  See fewer,Members only,Spy Game (2001)
Amaka Oditah Girl Pupil  Girl Pupil  See fewer,Members only,Penelope (2006)
Preston Nyman Boy Pupil  Boy Pupil  See fewer,Members only,Crooked House (2017)
Rosie Stewart Girl Pupil  Girl Pupil  See fewer,Members only,Penelope (2006)
Katie Hughes Girl Pupil  Girl Pupil  See fewer,Members only,Penelope (2006)
Francesca Edgerton Girl Pupil (Alice)  Girl Pupil (Alice)  See fewer,Members only,Penelope (2006)
Abigail Chan Girl Pupil  Girl Pupil  See fewer,Members only,Penelope (2006)
Pheobe Llewellyn Girl Pupil  Girl Pupil  See fewer,Members only,Hopscotch (2011)
Shane James Bordas Reporter (uncredited)  Reporter (uncredited)  See fewer,Members only,A Morass (2011)
Nigel Martin Davey Street Vendor (uncredited)  Street Vendor (uncredited)  See fewer,Members only,7 Days: The story of Blind Dave Heeley (2019)
Simon Duric Card Player (uncredited)  Card Player (uncredited)  See fewer,Members only,Sherlock Holmes (2009)
Christopher Fosh Chris Casino Security (uncredited)  Chris Casino Security (uncredited)  See fewer,Members only,Edge of Tomorrow (2014)
Matt Rippy Chauffeur (uncredited)  Chauffeur (uncredited)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Nick Shafer  Actor (voice) (uncredited)  Actor (voice) (uncredited)  See fewer,Members only,Sons & Daughters (2006)
Kit Sinnett Fitness enthusiast (uncredited)  Fitness enthusiast (uncredited)  See fewer,Members only,200 Grains of Hell
