Name,STARmeter,Known for
Keri Russell Jane Hayes  Jane Hayes  See fewer,Top 500,Waitress (2007)
JJ Feild Mr. Henry Nobley  Mr. Henry Nobley  See fewer,Top 5000,Captain America: The First Avenger (2011)
Bret McKenzie Martin  Martin  See fewer,Members only,Flight of the Conchords (2007)
Jennifer Coolidge Miss Elizabeth Charming  Miss Elizabeth Charming  See fewer,Top 5000,A Cinderella Story (2004)
James Callis Colonel Andrews  Colonel Andrews  See fewer,Top 5000,Battlestar Galactica (2004)
Georgia King Lady Amelia Heartwright  Lady Amelia Heartwright  See fewer,Members only,Wild Child (2008)
Rupert Vansittart Mr. Wattlesbrook  Mr. Wattlesbrook  See fewer,Members only,Braveheart (1995)
Ricky Whittle Captain East  Captain East  See fewer,Top 5000,Hollyoaks (1995)
Jane Seymour Mrs. Wattlesbrook  Mrs. Wattlesbrook  See fewer,Top 500,"Dr. Quinn, Medicine Woman (1993)"
Ayda Field Molly  Molly  See fewer,Members only,Studio 60 on the Sunset Strip (2006)
Ruben Crow Chad  Chad  See fewer,Members only,Mutual Friends (2008)
Demetri Goritsas Jimmy  Jimmy  See fewer,Members only,Black Mirror (2011)
Parker Sawyers Alexander  Alexander  See fewer,Members only,Southside with You (2016)
Sarah Niles Delilah  Delilah  See fewer,Members only,London Boulevard (2010)
Anne Gould Patience (as Annie Gould)  Patience (as Annie Gould)  See fewer,Members only,Les Misérables (1998)
Tracy Higgins Prudence  Prudence  See fewer,Members only,Austenland (2013)
Goldy Greaves Constance  Constance  See fewer,Members only,Austenland (2013)
Bernadette Chapman Portence  Portence  See fewer,Members only,Bermuda City (2013)
Jools Newman Temperence  Temperence  See fewer,Members only,Austenland (2013)
Alison Carpenter Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Brenda Storer Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Caroline Bond Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Hema Bedre Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Joanna Abbot Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Sandra Morgan Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Suzanne Downes Plain Maid  Plain Maid  See fewer,Members only,Austenland (2013)
Richard Alan Reid Nigel (as Richard Reid)  Nigel (as Richard Reid)  See fewer,Members only,Criminal (2016)
Austin Wilks Harry  Harry  See fewer,Members only,Austenland (2013)
Alan Calton Barnaby  Barnaby  See fewer,Members only,In the Name of Ben Hur (2016)
Tom Whitecross Angus  Angus  See fewer,Members only,Fleming (2014)
Jadran Malkovich Rupert  Rupert  See fewer,Members only,24: Live Another Day (2014)
Gideon Jensen Roger  Roger  See fewer,Members only,Fury (2014)
Andrew Samuels Hot Servant  Hot Servant  See fewer,Members only,Austenland (2013)
Dino Georgiades Hot Servant  Hot Servant  See fewer,Members only,The Only Way Is Essex (2010)
Erica Elmer Hot Servant  Hot Servant  See fewer,Members only,Hereditary (2018)
Fabian Bourgoin Heskia Hot Servant  Hot Servant  See fewer,Members only,Austenland (2013)
Güni Koçak Hot Servant (as Gunalp Kocak)  Hot Servant (as Gunalp Kocak)  See fewer,Members only,Orhan (2016)
Lee Craven Hot Servant  Hot Servant  See fewer,Members only,Fast & Furious Presents: Hobbs & Shaw (2019)
Mazlum Kortas Hot Servant  Hot Servant  See fewer,Members only,Two Days in the Smoke (2014)
Ryan Bohan Hot Servant  Hot Servant  See fewer,Members only,Harry Potter and the Deathly Hallows: Part 2 (2011)
Samantha-Jane Hunt Hot Servant  Hot Servant  See fewer,Members only,I Give It a Year (2013)
Yiannis Morgan Hot Servant  Hot Servant  See fewer,Members only,Sky Vegas Live (2003)
Jonathan Whittaker Sideburn Guy  Sideburn Guy  See fewer,Members only,The Writer's Circle (2012)
Claire Ashton Fairground guest (uncredited)  Fairground guest (uncredited)  See fewer,Members only,Veer (2010)
Tracey Chatterley English Teacher (uncredited)  English Teacher (uncredited)  See fewer,Members only,Fallen Angels (I) (2013)
Eva Dagoo College Student (uncredited)  College Student (uncredited)  See fewer,Members only,A Touch of Cloth (2012)
Anthoula Drummond Regency Lady (uncredited)  Regency Lady (uncredited)  See fewer,Members only,Tin Holiday
