Name,STARmeter,Known for
Xiaogang Feng Liu Ye  Liu Ye  See fewer,Members only,Youth (2017)
Hanyu Zhang Men San Er  Men San Er  See fewer,Members only,Operation Mekong (2016)
Qing Xu Hua Xia Zi  Hua Xia Zi  See fewer,Members only,Looper (2012)
Kris Wu Xiao Fei (as Wu Yifan)  Xiao Fei (as Wu Yifan)  See fewer,Members only,xXx: Return of Xander Cage (2017)
Yifeng Li Xiao Bo  Xiao Bo  See fewer,Members only,Animal World (2018)
Hua Liu Deng Zhao'er  Deng Zhao'er  See fewer,Members only,Qi chuan xu xu (2009)
Ju-Gang Bai Xiao Fei's friend  Xiao Fei's friend  See fewer,Members only,Strangers (2017)
Jun Du Twelve Master  Twelve Master  See fewer,Members only,Dude's Manual (2018)
Shan Jiang Doctor  Doctor  See fewer,Members only,Yong bu fang qi (2001)
Yiming Lian Yang Huo'er  Yang Huo'er  See fewer,Members only,Strangers (2017)
Jing Liang Deng Zhao'er's wife  Deng Zhao'er's wife  See fewer,Members only,The Law of Romance (2003)
Nuo Lu Xiao Fei's friend  Xiao Fei's friend  See fewer,Members only,The Rookies (2019)
Hao Ning Real Estate Agent  Real Estate Agent  See fewer,Members only,No Man's Land (2013)
Yuxian Shang Xiao Fei's Girlfriend  Xiao Fei's Girlfriend  See fewer,Members only,Detective Chinatown 2 (2018)
Zeru Tao Liu Ye's old friend  Liu Ye's old friend  See fewer,Members only,Song of the Phoenix (2013)
Sheng Wang  Actor  Actor  See fewer,Members only,Mr. Six (2015)
Hewei Yu Xiao Fei's guard  Xiao Fei's guard  See fewer,Members only,The Advisors Alliance (2017)
Yi Zhang Lead Police on street  Lead Police on street  See fewer,Members only,The Flowers of War (2011)
Yishan Zhang Xiao Bo's roommate  Xiao Bo's roommate  See fewer,Members only,Slam (2008)
Yansong Zhao Policeman  Policeman  See fewer,Members only,Because of Meeting You (2017)
