Name,STARmeter,Known for
Taavi Eelmaa Tõnu  Tõnu  See fewer,Members only,Kass kukub käppadele (1999)
Ravshana Kurkova Nadezhda  Nadezhda  See fewer,Members only,Hardcore Henry (2015)
Tiina Tauraite Tony's wife  Tony's wife  See fewer,Members only,Autumn Ball (2007)
Sten Ljunggren Herr Meister  Herr Meister  See fewer,Members only,Together (2000)
Denis Lavant Count Dionysos Korzybski  Count Dionysos Korzybski  See fewer,Members only,Holy Motors (2012)
Rain Tolk KLeine Willy  KLeine Willy  See fewer,Members only,Umbkotid (2012)
Hendrik Toompere Jr. Actor Toivo (as Hendrik Toompere)  Actor Toivo (as Hendrik Toompere)  See fewer,Members only,St Mercedes Day (2003)
Katariina Unt Toivo's wife (as Katariina Lauk)  Toivo's wife (as Katariina Lauk)  See fewer,Members only,Jüri Rumm (1994)
Harri Kõrvits Director (as Harry Kõrvits)  Director (as Harry Kõrvits)  See fewer,Members only,Punane viiul (1975)
Taavi Teplenkov Urbo  Urbo  See fewer,Members only,Keeris (2015)
Marika Barabanstsikova Urbo's wife  Urbo's wife  See fewer,Members only,The Dissidents (2017)
Liis Lepik Tony's child  Tony's child  See fewer,Members only,The Fourth One (2012)
Evald Aavik Priest  Priest  See fewer,Members only,Georgica (1998)
Valeri Fjodorov Nadezhda's father  Nadezhda's father  See fewer,Members only,The Temptation of St. Tony (2009)
Tarmo Mitt  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Moeno Wakamatsu Flying woman  Flying woman  See fewer,Members only,A Summer Family (2010)
Sulevi Peltola Onu Vanja  Onu Vanja  See fewer,Members only,Blue Corner (2002)
Juhan Ulfsak Passenger  Passenger  See fewer,Members only,Doktor Stockmann (1989)
Tõnu Tepandi Constable  Constable  See fewer,Members only,See kadunud tee (1991)
Peeter Volkonski Fence builder  Fence builder  See fewer,Members only,Rotilõks (2011)
Andres Puustusmaa Fence builder  Fence builder  See fewer,Members only,Green Cats (2017)
Voldemar Kendra Man at the funeral  Man at the funeral  See fewer,Members only,The Temptation of St. Tony (2009)
Arne Otter Saega mees  Saega mees  See fewer,Members only,The Temptation of St. Tony (2009)
Leonhard Kukats  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Ivar Hillep  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Oleg Pleanberg  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Jaak Müürsepp Constable f. dostojevski  Constable f. dostojevski  See fewer,Members only,The Temptation of St. Tony (2009)
Kristjan Mändmaa Constable L. Tolstoi  Constable L. Tolstoi  See fewer,Members only,All My Lenins (1997)
Pikk  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Aivar Palu  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Raivo E. Tamm Tennis player  Tennis player  See fewer,Members only,Mushrooming (2012)
Inna Sillandi Sekretär  Sekretär  See fewer,Members only,The Temptation of St. Tony (2009)
Markku Pätilä Bartender  Bartender  See fewer,Members only,Kalervo Palsa ja kuriton käsi (2013)
Alar Sudak Naked man  Naked man  See fewer,Members only,The Temptation of St. Tony (2009)
Vladislav Gussov  Actor  Actor  See fewer,Members only,The Temptation of St. Tony (2009)
Maria Juur Zodiac Girl - Aquarius  Zodiac Girl - Aquarius  See fewer,Members only,Kingdom of Bliss (2018)
Marilyn Jurman Sodiaagi-tüdruk - vähk (uncredited)  Sodiaagi-tüdruk - vähk (uncredited)  See fewer,Members only,I Was Here (2008)
Hannes Kaljujärv Visitor in das goldene zeitalter (uncredited)  Visitor in das goldene zeitalter (uncredited)  See fewer,Members only,Killing Tartu (1998)
