Name,STARmeter,Known for
Hae-jin Yoo Hyung-wook  Hyung-wook  See fewer,Members only,A Taxi Driver (2017)
Joon Lee Jae-sung  Jae-sung  See fewer,Members only,Ninja Assassin (2009)
Yun-hie Jo Rina  Rina  See fewer,Members only,Tae Guk Gi: The Brotherhood of War (2004)
Ji-yeon Lim Eun-ju (as Ji-Yeon Lim)  Eun-ju (as Ji-Yeon Lim)  See fewer,Members only,Obsessed (2014)
Soon-Hyoung Cha Choi Moon-seok (as Soon-hyeong Cha)  Choi Moon-seok (as Soon-hyeong Cha)  See fewer,Members only,Spirits' Homecoming (2016)
Joon Go Kwon Hee-rak  Kwon Hee-rak  See fewer,Members only,Misty (2018)
Hye-bin Jeon Hye-bin  Hye-bin  See fewer,Members only,Wet Dreams 2 (2005)
Han-chul Jo  Actor (as Han-Cheol Jo)  Actor (as Han-Cheol Jo)  See fewer,Members only,The Wailing (2016)
Jong-yeob Kim  Actor (as Yeop Cha)  Actor (as Yeop Cha)  See fewer,Members only,The Secret Reunion (2010)
Dong-hwi Lee Min-suk (as Dong-Hwi Lee)  Min-suk (as Dong-Hwi Lee)  See fewer,Members only,The Handmaiden (2016)
Sung-Wook Lee Nam Myung-Jin  Nam Myung-Jin  See fewer,Members only,Misty (2018)
Chang-ho Seong  Actor  Actor  See fewer,Members only,Luck-Key (2016)
Byoung-Sook Sung Rina's Mom  Rina's Mom  See fewer,Members only,Misaeng (2014)
