Name,STARmeter,Known for
Halle Berry Frankie  Frankie  See fewer,Top 5000,Catwoman (2004)
Stellan Skarsgård Oz  Oz  See fewer,Top 5000,Good Will Hunting (1997)
Phylicia Rashad Edna  Edna  See fewer,Top 5000,The Cosby Show (1984)
Chandra Wilson Maxine  Maxine  See fewer,Top 5000,Grey's Anatomy (2005)
Alex Diakun Hal  Hal  See fewer,Members only,Jason Takes Manhattan (1989)
Joanne Baron Nurse Susan Shaw  Nurse Susan Shaw  See fewer,Members only,Universal Soldier (1992)
Brian Markinson Dr. Backman  Dr. Backman  See fewer,Members only,Shooter (I) (2007)
Matt Frewer Dr. Strassfield  Dr. Strassfield  See fewer,Top 5000,Watchmen (2009)
Rosalyn Coleman Pearl  Pearl  See fewer,Members only,It's Kind of a Funny Story (2010)
Sean Tyson Rich Fat Cat  Rich Fat Cat  See fewer,Members only,Rise of the Planet of the Apes (2011)
Melanie Papalia Tina  Tina  See fewer,Members only,Hell or High Water (II) (2016)
Kira Clavell Wanda  Wanda  See fewer,Members only,Rogue (2013)
Joey Bothwell Trish  Trish  See fewer,Members only,In an Instant (2015)
Adrian Holmes Cliff  Cliff  See fewer,Members only,Skyscraper (2018)
James Kirk Bobby  Bobby  See fewer,Members only,She's the Man (2006)
Kennedy Goodkey Cop #1  Cop #1  See fewer,Members only,The Beast of Bottomless Lake (2010)
Andrew Francis Cop #2  Cop #2  See fewer,Members only,The Invisible (2007)
Vanessa Morgan Frankie (16 years old) (as Vanessa Morgan Mziray)  Frankie (16 years old) (as Vanessa Morgan Mziray)  See fewer,Top 5000,Riverdale (2017)
Michayla McKenzie Frankie (8 years old) (as Michalya Eve Mckenzie)  Frankie (8 years old) (as Michalya Eve Mckenzie)  See fewer,Members only,The Guard (2008)
Megan Charpentier Paige (8 years old)  Paige (8 years old)  See fewer,Members only,It (I) (2017)
Katharine Isabelle Paige  Paige  See fewer,Top 5000,Ginger Snaps (2000)
Kenneth W. Yanko Judge Prescott (as Ken Yanko)  Judge Prescott (as Ken Yanko)  See fewer,Members only,Double Jeopardy (1999)
Emily Tennant Paige (16 years old)  Paige (16 years old)  See fewer,Members only,Dirk Gently's Holistic Detective Agency (2016)
Scott Lyster Pete Prescott  Pete Prescott  See fewer,Members only,The Show (2017)
Anne Marie DeLuise White Alice  White Alice  See fewer,Members only,Higher Ground (2000)
Ben Cole Robert (Groom)  Robert (Groom)  See fewer,Members only,Whistler (2006)
Calvin Lee Store Owner  Store Owner  See fewer,Members only,Watchmen (2009)
Matias Hacker Hector  Hector  See fewer,Members only,The L Word (I) (2004)
Paul Puzzella Polyester Molester  Polyester Molester  See fewer,Members only,The Twilight Saga: Eclipse (2010)
Eric Pollins Bump and Grind Patron  Bump and Grind Patron  See fewer,Members only,Love in Design (2018)
Darryl Scheelar Waiter  Waiter  See fewer,Members only,X-Men: Days of Future Past (2014)
Rod Conway Carl  Carl  See fewer,Members only,Wolf (II) (2014)
Alexis Ioannidis Celeste  Celeste  See fewer,Members only,Camouflage (2001)
Xantha Radley Maria (Anorexic Girl)  Maria (Anorexic Girl)  See fewer,Members only,The X Files: I Want to Believe (2008)
Colin Foo Thin Asian Patient  Thin Asian Patient  See fewer,Members only,Romeo Must Die (2000)
Christina Schild Annabel Prescott  Annabel Prescott  See fewer,Members only,Tooth Fairy (I) (2010)
Kathryn Kirkpatrick Admission Nurse  Admission Nurse  See fewer,Members only,Okja (2017)
William J. Phillips Dan (as William Phillips)  Dan (as William Phillips)  See fewer,Members only,Supernatural (2005)
Richard Cohee Black Janitor  Black Janitor  See fewer,Members only,The Sum of All Fears (2002)
L. Harvey Gold Bar Executive #1 (as Harvey Gold)  Bar Executive #1 (as Harvey Gold)  See fewer,Members only,Watchmen (2009)
Troy Rudolph Bar Executive #2  Bar Executive #2  See fewer,Members only,Altered Carbon (2018)
Primo Allon Pool Player #1  Pool Player #1  See fewer,Members only,Dragged Across Concrete (2018)
Steffan Chavarria Pool Player #2  Pool Player #2  See fewer,Members only,Jake 2.0 (2003)
Cheryl Adams Code Green Nurse  Code Green Nurse  See fewer,Members only,Tru Calling (2003)
Louis Raphael Jones Club Patron  Club Patron  See fewer,Members only,Lila & Eve (2015)
Daniella Evangelista Maria  Maria  See fewer,Members only,Edgemont (2000)
Sean Mauricette  Actor (voice)  Actor (voice)  See fewer,Members only,Hotbox (2009)
Jennifer Oleksiuk Exotic Dancer  Exotic Dancer  See fewer,Members only,This Means War (2012)
Ildiko Ferenczi Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Smallville (2001)
Sabine Mondestin Ciff's Wife (uncredited)  Ciff's Wife (uncredited)  See fewer,Members only,13 Witches (2012)
Britney Philippeaux Hospital Patient (uncredited)  Hospital Patient (uncredited)  See fewer,Members only,Twilight Angel (2007)
Ian Thompson Bus Driver (uncredited)  Bus Driver (uncredited)  See fewer,Members only,The Core (2003)
