Name,STARmeter,Known for
Sophie Alexander-Katz Lorena (as Sophié Alexander)  Lorena (as Sophié Alexander)  See fewer,Members only,The Darkest Days of Us (2017)
Paloma Arredondo La sirvienta  La sirvienta  See fewer,Members only,Get the Gringo (2012)
Anna Ciocchetti Lucía  Lucía  See fewer,Members only,Midaq Alley (1995)
Verónica Contreras Asistente Lucía  Asistente Lucía  See fewer,Members only,Mía (2013)
Diana García Violeta  Violeta  See fewer,Members only,Sin Nombre (2009)
Xose Luis Hernández Carnicero  Carnicero  See fewer,Members only,El Pantera (2007)
Margarita Isabel  Actress  Actress  See fewer,Members only,Like Water for Chocolate (1992)
Guillermo Iván Miguel  Miguel  See fewer,Members only,Vantage Point (2008)
Fernando Luján Don Luis  Don Luis  See fewer,Members only,Nora's Will (2008)
Antonio Merlano Fabián  Fabián  See fewer,Members only,Expediente: La Noche (2015)
Silvia Navarro Blanca  Blanca  See fewer,Members only,Mañana es para siempre (2008)
Jesús Ochoa Inspector Gorráez  Inspector Gorráez  See fewer,Members only,Man on Fire (2004)
Adriana Olivera  Actress  Actress  See fewer,Members only,Las vueltas del citrillo (2005)
Gabriela Paciel Hotel Maid  Hotel Maid  See fewer,Members only,Fotogramas (2013)
Luis Enrique Parra Cliente botas  Cliente botas  See fewer,Members only,Strange But True (2017)
Luis Romano Young Ricardo  Young Ricardo  See fewer,Members only,Propiedad ajena (2007)
Virginia Salazar  Actress  Actress  See fewer,Members only,My Househusband: Ikaw na! (2011)
Carmen Salinas Señorita Claudia  Señorita Claudia  See fewer,Members only,Man on Fire (2004)
Jorge Salinas Ricardo  Ricardo  See fewer,Members only,Amores Perros (2000)
Sol Soria  Actress  Actress  See fewer,Members only,Labios rojos (2011)
Paulina Soto Nurse  Nurse  See fewer,Members only,Labios rojos (2011)
Jorge Zárate  Actor  Actor  See fewer,Members only,Dos abrazos (2007)
