Name,STARmeter,Known for
Eric Stoltz Frank Stirn  Frank Stirn  See fewer,Top 5000,Pulp Fiction (1994)
Kate Connor Ruby Stirn  Ruby Stirn  See fewer,Members only,The Chicago 8 (2011)
Lyndsy Fonseca Anna Gerkey  Anna Gerkey  See fewer,Top 5000,Kick-Ass (2010)
Andy Hirsch Sam Dolnick  Sam Dolnick  See fewer,Members only,The Mummy (2017)
Camryn Manheim Florie  Florie  See fewer,Top 5000,The Practice (1997)
Seymour Cassel Father Mivkovek  Father Mivkovek  See fewer,Members only,Rushmore (1998)
Brendan Fehr Sgt. Dominic Rossi  Sgt. Dominic Rossi  See fewer,Top 5000,Roswell (1999)
Gara Lonning Gertie Stirn  Gertie Stirn  See fewer,Members only,Chris Gethard Presents (2019)
Johnny Pacar Texas Slim  Texas Slim  See fewer,Members only,Make It or Break It (2009)
Matthew Lawrence Dan Griffin  Dan Griffin  See fewer,Top 5000,Mrs. Doubtfire (1993)
Mark Metcalf Mr. Gerkey  Mr. Gerkey  See fewer,Members only,National Lampoon's Animal House (1978)
Marty Backstrand Lester Stirn  Lester Stirn  See fewer,Members only,"D.I.N.K.s (Double Income, No Kids) (2011)"
Margot Farley Delilah  Delilah  See fewer,Members only,Star Trek (2009)
Rene Heger Werner  Werner  See fewer,Members only,Circle (II) (2015)
Mara Connor Milli / Gertie Stirn Narrator  Milli / Gertie Stirn Narrator  See fewer,Members only,Dead Pet (1999)
Josh Zabel Heinrich  Heinrich  See fewer,Members only,Fort McCoy (2011)
John Pollono Bud Gerkey  Bud Gerkey  See fewer,Members only,Stronger (I) (2017)
David Paluck Bob  Bob  See fewer,Members only,Fallout 4 (2015)
Joel Marshall Ronald  Ronald  See fewer,Members only,Dark Knight Aurora (2012)
Adria Tennor Lolly  Lolly  See fewer,Members only,Pie (2018)
Sean McDevitt Major Baxter  Major Baxter  See fewer,Members only,Fort McCoy (2011)
Cathy Sullivan Mrs. Gerkey  Mrs. Gerkey  See fewer,Members only,Fort McCoy (2011)
Connor Lonning Young G.I.  Young G.I.  See fewer,Members only,Fort McCoy (2011)
Bennett A. Myers Japanese PW  Japanese PW  See fewer,Members only,Fort McCoy (2011)
Ray Wacker Policeman  Policeman  See fewer,Members only,Fort McCoy (2011)
Michael Worth Drunk Soldier  Drunk Soldier  See fewer,Members only,Killing Cupid (2005)
Andrew Mueller Soldier with Hat  Soldier with Hat  See fewer,Members only,Fort McCoy (2011)
Phil Addis Florie's Husband  Florie's Husband  See fewer,Members only,Fort McCoy (2011)
Alex Aldridge Nazi Soldier  Nazi Soldier  See fewer,Members only,The Devil Within (2010)
Jason Katzenstein Nazi Soldier  Nazi Soldier  See fewer,Members only,Ben 10 (2016)
Brett Shaw Nazi Soldier  Nazi Soldier  See fewer,Members only,Flags of our Fathers (2006)
Isaiah Yehros Nazi Soldier  Nazi Soldier  See fewer,Members only,Fort McCoy (2011)
Brian McLaughlin Nazi Soldier  Nazi Soldier  See fewer,Members only,Fort McCoy (2011)
Megan Kathleen Duffy Girl at Station (uncredited)  Girl at Station (uncredited)  See fewer,Members only,The Mistle-Tones (2012)
Gabriel Hall Young G.I. (uncredited)  Young G.I. (uncredited)  See fewer,Members only,Saving Lincoln (2013)
