Name,STARmeter,Known for
Kerry Bishé Sharon Fitzgerald  Sharon Fitzgerald  See fewer,Top 5000,Argo (2012)
Edward Burns Gerry Fitzgerald  Gerry Fitzgerald  See fewer,Top 5000,Saving Private Ryan (1998)
Heather Burns Erin Fitzgerald  Erin Fitzgerald  See fewer,Top 5000,Miss Congeniality (2000)
Marsha Dietlein Dottie Fitzgerald (as Marsha Dietlein Bennett)  Dottie Fitzgerald (as Marsha Dietlein Bennett)  See fewer,Members only,Getting Grace (2017)
Caitlin FitzGerald Connie Fitzgerald (as Caitlin Fitzgerald)  Connie Fitzgerald (as Caitlin Fitzgerald)  See fewer,Top 5000,It's Complicated (2009)
Anita Gillette Rosie Fitzgerald  Rosie Fitzgerald  See fewer,Members only,Moonstruck (1987)
Tom Guiry Cyril Fitzgerald  Cyril Fitzgerald  See fewer,Members only,The Sandlot (1993)
Ed Lauter Jim Fitzgerald  Jim Fitzgerald  See fewer,Members only,Cujo (1983)
Michael McGlone Quinn Fitzgerald  Quinn Fitzgerald  See fewer,Members only,The Bone Collector (1999)
Nick Sandow Corey  Corey  See fewer,Members only,Orange Is the New Black (2013)
Noah Emmerich FX  FX  See fewer,Top 5000,The Americans (2013)
Connie Britton Nora  Nora  See fewer,Top 5000,American Ultra (2015)
Joyce Van Patten Mrs. McGowan  Mrs. McGowan  See fewer,Members only,Grown Ups (I) (2010)
Dara Coleman JJ  JJ  See fewer,Members only,The Patriot (2000)
Brian d'Arcy James Skippy (as Brian D'Arcy James)  Skippy (as Brian D'Arcy James)  See fewer,Members only,Spotlight (I) (2015)
Malachy McCourt Father  Father  See fewer,Members only,The Devil's Own (1997)
Daniella Pineda Abbie  Abbie  See fewer,Top 5000,Jurassic World: Fallen Kingdom (2018)
Johnny Solo Johnny Esposito (as John Solo)  Johnny Esposito (as John Solo)  See fewer,Members only,Man on a Ledge (2012)
Michele Harris Quinn's Assistant  Quinn's Assistant  See fewer,Members only,Nice Guy Johnny (2010)
Kevin Kash Brian  Brian  See fewer,Members only,Ash Wednesday (2002)
Kristopher Kling Guy at Bar (uncredited)  Guy at Bar (uncredited)  See fewer,Members only,The Deuce (2017)
