Name,STARmeter,Known for
Glenn Beck Himself  Himself  See fewer,Members only,For the Record (2013)
Andrew Breitbart Himself  Himself  See fewer,Members only,Michael Moore Hates America (2004)
C.L. Bryant Himself  Himself  See fewer,Members only,Frontline (1983)
Herman Cain Himself  Himself  See fewer,Members only,From Poor To CEO (2019)
Christian Hartsock Himself  Himself  See fewer,Members only,Peoples Temple
Alveda King Herself  Herself  See fewer,Members only,Sharky's Machine (1981)
Star Parker Herself  Herself  See fewer,Members only,"Emancipation, Revelation, Revolution (2006)"
Jesse Lee Peterson Himself (as Jesse Lee Petterson)  Himself (as Jesse Lee Petterson)  See fewer,Members only,BOND Sunday Service (2008)
Alfonzo Rachel  Actor  Actor  See fewer,Members only,A Night at the Silent Movie Theater (2012)
Erik Rush Himself  Himself  See fewer,Members only,Hannity (2009)
Thomas Sowell Himself  Himself  See fewer,Members only,Walter Williams: Suffer No Fools (2014)
Mason Weaver Himself  Himself  See fewer,Members only,Runaway Slave (2012)
David Webb Himself  Himself  See fewer,Members only,"L'incoronazione di Poppea, Dramma musicale in one prologue and three acts (2012)"
Allen West Himself  Himself  See fewer,Members only,Runaway Slave (2012)
Armstrong Williams Himself  Himself  See fewer,Members only,Town Hall (2013)
