Name,STARmeter,Known for
Bun B Himself  Himself  See fewer,Members only,2 Fast 2 Furious (2003)
B-Real Himself  Himself  See fewer,Members only,Blast from the Past (1999)
Afrika Bambaataa Himself  Himself  See fewer,Members only,Vanilla Sky (2001)
Derek Barbosa Himself (as Chino XL)  Himself (as Chino XL)  See fewer,Members only,Ride (1998)
Yasiin Bey Himself (as Mos Def)  Himself (as Mos Def)  See fewer,Members only,The Italian Job (2003)
Big Daddy Kane Himself  Himself  See fewer,Members only,Blade: Trinity (2004)
Kool Boy Himself  Himself  See fewer,Members only,ANEW podcast (2017)
Joe Budden Himself  Himself  See fewer,Members only,Fast Five (2011)
Busy Bee Himself  Himself  See fewer,Members only,Boiler Room (2000)
Cashout Chris Himself  Himself  See fewer,Members only,Something from Nothing: The Art of Rap (2012)
Chuck D Himself  Himself  See fewer,Members only,Star Trek Beyond (2016)
Common Himself  Himself  See fewer,Top 5000,Wanted (2008)
Anthony 'Treach' Criss Himself  Himself  See fewer,Members only,Feast (2005)
Dana Dane Himself  Himself  See fewer,Members only,Hunting God
Feddie Demarco Himself  Himself  See fewer,Members only,Something from Nothing: The Art of Rap (2012)
DJ Premier Himself  Himself  See fewer,Members only,Inside Man (2006)
Dr. Dre Himself  Himself  See fewer,Members only,Training Day (2001)
Eminem Himself  Himself  See fewer,Members only,8 Mile (2002)
Lord Finesse Himself  Himself  See fewer,Members only,Notorious (2009)
Doug E. Fresh Himself  Himself  See fewer,Members only,Face/Off (1997)
The Furious One Himself  Himself  See fewer,Members only,Something from Nothing: The Art of Rap (2012)
Grandmaster Caz Himself  Himself  See fewer,Members only,Step Up 3D (2010)
Ice Cube Himself  Himself  See fewer,Top 5000,Friday (1995)
Ice-T Himself  Himself  See fewer,Top 5000,New Jack City (1991)
Lord Jamar Himself  Himself  See fewer,Members only,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
Cheryl 'Salt' James Herself  Herself  See fewer,Members only,Captain Marvel (2019)
Ras Kass Himself  Himself  See fewer,Members only,Training Day (2001)
Kool Keith Himself  Himself  See fewer,Members only,Blade: Trinity (2004)
Kool Moe Dee Himself  Himself  See fewer,Members only,Wild Wild West (1999)
KRS-One Himself  Himself  See fewer,Members only,The Manchurian Candidate (2004)
Loke Himself  Himself  See fewer,Members only,HippHipp! (2001)
Marley Marl Himself  Himself  See fewer,Members only,Blade: Trinity (2004)
Denis Matinez Himself (as Deft)  Himself (as Deft)  See fewer,Members only,Something from Nothing: The Art of Rap (2012)
MC Lyte Herself  Herself  See fewer,Members only,Girls Trip (2017)
Darryl McDaniels Himself  Himself  See fewer,Members only,Die Hard (1988)
Melle Mel Himself  Himself  See fewer,Members only,Grosse Pointe Blank (1997)
Ryan Montgomery Himself (as Royce Da 59)  Himself (as Royce Da 59)  See fewer,Members only,Fast Five (2011)
Nas Himself  Himself  See fewer,Members only,Belly (1998)
Q-Tip Himself  Himself  See fewer,Members only,Dope (2015)
Raekwon Himself  Himself  See fewer,Members only,The Man with the Iron Fists (2012)
Rakim Himself  Himself  See fewer,Members only,Limitless (I) (2011)
Redman Himself  Himself  See fewer,Members only,How High (2001)
Puerto Rico Himself  Himself  See fewer,Members only,Something from Nothing: The Art of Rap (2012)
Joseph Simmons Himself (as Run)  Himself (as Run)  See fewer,Members only,Die Hard (1988)
Snoop Dogg Himself  Himself  See fewer,Top 5000,Training Day (2001)
Immortal Technique Himself  Himself  See fewer,Members only,The Brave One (2007)
WC Himself  Himself  See fewer,Members only,Blade: Trinity (2004)
Kanye West Himself  Himself  See fewer,Top 5000,Safe House (2012)
Xzibit Himself  Himself  See fewer,Members only,The X Files: I Want to Believe (2008)
