Name,STARmeter,Known for
Susan Sarandon Helen  Helen  See fewer,Top 5000,Thelma & Louise (1991)
Matt Bomer Sam  Sam  See fewer,Top 5000,The Normal Heart (2014)
Lola Kirke Amy  Amy  See fewer,Top 5000,Mistress America (2015)
Julian Morris Andy  Andy  See fewer,Top 5000,Man in an Orange Shirt (2017)
Sheila Vand Sheila  Sheila  See fewer,Members only,A Girl Walks Home Alone at Night (2014)
Adepero Oduye Keisha  Keisha  See fewer,Members only,Pariah (I) (2011)
Edie Falco Charlotte  Charlotte  See fewer,Top 5000,The Sopranos (1999)
Amir Malaklou Reza  Reza  See fewer,Members only,Secret in Their Eyes (2015)
Damian Young  Actor  Actor  See fewer,Members only,Edge of Darkness (2010)
Kristin Villanueva Carmelyn  Carmelyn  See fewer,Members only,Elementary (2012)
Joel Kim Booster Robbie  Robbie  See fewer,Members only,The Other Two (2019)
Jerome Charvet Loic  Loic  See fewer,Members only,Trick (II) (2019)
Mattea Conforti Kayla  Kayla  See fewer,Members only,The Super (2017)
Paul Eenhoorn Jim  Jim  See fewer,Members only,Land Ho! (2014)
Sierra Boggess  Actress  Actress  See fewer,Members only,The Phantom of the Opera at the Royal Albert Hall (2011)
Jorge Chapa Cal  Cal  See fewer,Members only,Going in Style (2017)
Angelo Dibello Teacher  Teacher  See fewer,Members only,Ford v Ferrari (2019)
Jackson Frazer Blonde Boy  Blonde Boy  See fewer,Members only,Foxcatcher (2014)
Marianna Kulukundis Marianna  Marianna  See fewer,Members only,Moko Jumbie (2017)
Jack McCarthy Young Andy  Young Andy  See fewer,Members only,The Family Fang (2015)
Colby Minifie Pauline  Pauline  See fewer,Top 5000,Jessica Jones (2015)
Silas Pereira-Olson Boy  Boy  See fewer,Members only,A Quiet Place 2 (2020)
Aidan Piket Bully  Bully  See fewer,Members only,Infinity Tree (2017)
Jamie Ann Romero Grieving Mother  Grieving Mother  See fewer,Members only,The Punisher (2017)
Tigist Helen Schmidt Western Union Clerk (as Tigist Selam)  Western Union Clerk (as Tigist Selam)  See fewer,Members only,Parameter (2013)
Laura Shoop Realtor  Realtor  See fewer,Members only,Chicago Fire (2012)
Marisa R. Silver Trophy Wife  Trophy Wife  See fewer,Members only,Batman: Patient Zero (2016)
Perry Silver  Actor  Actor  See fewer,Members only,The Rebound (2009)
