Name,STARmeter,Known for
Will Ferrell Armando  Armando  See fewer,Top 5000,Talladega Nights: The Ballad of Ricky Bobby (2006)
Diego Luna Raul  Raul  See fewer,Top 5000,Rogue One: A Star Wars Story (2016)
Pedro Armendáriz Jr. Miguel Ernesto  Miguel Ernesto  See fewer,Members only,Licence to Kill (1989)
Genesis Rodriguez Sonia  Sonia  See fewer,Top 5000,Man on a Ledge (2012)
Efren Ramirez Esteban  Esteban  See fewer,Members only,Mad Families (2017)
Adrian Martinez Manuel  Manuel  See fewer,Members only,Stumptown (2019)
Gael García Bernal Onza  Onza  See fewer,Top 5000,Mozart in the Jungle (2014)
Manuel Urrego Officer Blancardo  Officer Blancardo  See fewer,Members only,Collateral (2004)
Nick Offerman DEA Agent Parker  DEA Agent Parker  See fewer,Top 5000,Parks and Recreation (2009)
Jerry Collins DEA Agent #2  DEA Agent #2  See fewer,Members only,The Bernie Mac Show (2001)
Luis Carazo Young Miguel Ernesto (as Louis Carazo)  Young Miguel Ernesto (as Louis Carazo)  See fewer,Members only,NCIS: Los Angeles (2009)
Sandra Echeverría Miguel Ernesto's Wife  Miguel Ernesto's Wife  See fewer,Members only,Savages (2012)
Elijah Velarde Young Armando  Young Armando  See fewer,Members only,The Shooting Star Salesman (2012)
Alejandro Patiño Hector (as Alejandro Patino)  Hector (as Alejandro Patino)  See fewer,Members only,The Ballad of Buster Scruggs (2018)
Eduardo Ricard Old Friend #1  Old Friend #1  See fewer,Members only,Lionheart (1990)
Pedro Lopez Old Friend #2  Old Friend #2  See fewer,Members only,Ozark (2017)
James Victor Old Friend #3  Old Friend #3  See fewer,Members only,Zorro (1990)
William Marquez Doctor  Doctor  See fewer,Members only,The Mask of Zorro (1998)
Dan Haggerty Himself  Himself  See fewer,Members only,Big Stan (2007)
José Luis 'El Puma' Rodríguez El Puma / Wedding Singer (as José Luis Rodríguez 'El Puma')  El Puma / Wedding Singer (as José Luis Rodríguez 'El Puma')  See fewer,Members only,¿Porqué pecan los hombres? (1972)
Eric Leiderman Band Member #1  Band Member #1  See fewer,Members only,The Showbiz Show with David Spade (2005)
Patty Guggenheim Band Member #2 (as Patricia Guggenheim)  Band Member #2 (as Patricia Guggenheim)  See fewer,Members only,Florida Girls (2019)
Robert Dassie Band Member #3 (as Bob Dassie)  Band Member #3 (as Bob Dassie)  See fewer,Members only,Eleven Year Itch (2014)
Mariann Gavelo Esmeralda  Esmeralda  See fewer,Members only,Maggy's Dilemma
Molly Shannon Sheila  Sheila  See fewer,Members only,Superstar (1999)
Gayle Hooker Margarite (as Gayle Sherman)  Margarite (as Gayle Sherman)  See fewer,Members only,The Hunted (2003)
Thomas Rosales Jr. Friend George  Friend George  See fewer,Members only,Running Scared (2006)
Armando Guerrero Father Guizman  Father Guizman  See fewer,Members only,Man on the Moon (1999)
Veronnica Avila Flower girl  Flower girl  See fewer,Members only,1/1 (2018)
Diana Noris Wedding Planner (as Diana Laura)  Wedding Planner (as Diana Laura)  See fewer,Members only,Adoptable (2016)
Christina Aguilera Singing lips (uncredited)  Singing lips (uncredited)  See fewer,Top 5000,The Voice (2011)
Tilda Del Toro Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Fonzo
Stefanie Malouf Mexican Maid (uncredited)  Mexican Maid (uncredited)  See fewer,Members only,Escape the Night (2016)
