Name,STARmeter,Known for
Mia Wasikowska Jane Eyre  Jane Eyre  See fewer,28,Alice in Wonderland (I) (2010)
Jamie Bell St John Rivers  St John Rivers  See fewer,Top 500,Billy Elliot (2000)
Su Elliot Hannah (as Su Elliott)  Hannah (as Su Elliott)  See fewer,Members only,The Hitchhiker's Guide to the Galaxy (2005)
Holliday Grainger Diana Rivers  Diana Rivers  See fewer,Top 5000,Cinderella (I) (2015)
Tamzin Merchant Mary Rivers  Mary Rivers  See fewer,Top 5000,Pride & Prejudice (2005)
Amelia Clarkson Young Jane  Young Jane  See fewer,Members only,The Assets (2014)
Craig Roberts John Reed  John Reed  See fewer,Top 5000,Submarine (2010)
Sally Hawkins Mrs. Reed  Mrs. Reed  See fewer,Top 5000,The Shape of Water (2017)
Lizzie Hopley Miss Abbot  Miss Abbot  See fewer,Members only,Nowhere Boy (2009)
Jayne Wisener Bessie  Bessie  See fewer,Members only,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Freya Wilson Eliza Reed  Eliza Reed  See fewer,Members only,The King's Speech (2010)
Emily Haigh Georgiana Reed  Georgiana Reed  See fewer,Members only,Quantum of Solace (2008)
Simon McBurney Mr. Brocklehurst  Mr. Brocklehurst  See fewer,Top 5000,Tinker Tailor Soldier Spy (2011)
Sandy McDade Miss Scatcherd  Miss Scatcherd  See fewer,Members only,Misfits (2009)
Freya Parks Helen Burns  Helen Burns  See fewer,Members only,Les Misérables (2012)
Edwina Elek Miss Temple  Miss Temple  See fewer,Members only,Spoon (I) (2011)
Ewart James Walters John  John  See fewer,Members only,The League of Extraordinary Gentlemen (2003)
Judi Dench Mrs. Fairfax  Mrs. Fairfax  See fewer,Top 5000,Skyfall (2012)
Georgia Bourke Leah  Leah  See fewer,Members only,Hollyoaks (1995)
Sally Reeve Martha  Martha  See fewer,Members only,There She Goes (2018)
Romy Settbon Moore Adèle Varens  Adèle Varens  See fewer,Members only,Jane Eyre (2011)
Eglantine Rembauville-Nicolle Sophie (as Eglantine Rembauville)  Sophie (as Eglantine Rembauville)  See fewer,Members only,The Da Vinci Code (2006)
Michael Fassbender Rochester  Rochester  See fewer,Top 500,Shame (2011)
Rosie Cavaliero Grace Poole  Grace Poole  See fewer,Members only,Scoop (2006)
Angela Curran Undercook  Undercook  See fewer,Members only,The Iron Lady (2011)
Imogen Poots Blanche Ingram  Blanche Ingram  See fewer,Top 500,Green Room (2015)
Sophie Ward Lady Ingram  Lady Ingram  See fewer,Top 5000,Book of Blood (2009)
Joe Van Moyland Lord Ingram  Lord Ingram  See fewer,Members only,Star Wars: Episode VIII - The Last Jedi (2017)
Hayden Phillips Colonel Dent  Colonel Dent  See fewer,Members only,The Great Offices of State (2010)
Laura Phillips Mrs. Dent  Mrs. Dent  See fewer,Members only,Jane Eyre (2011)
Harry Lloyd Richard Mason  Richard Mason  See fewer,Top 5000,The Theory of Everything (2014)
Ned Dennehy Dr. Carter  Dr. Carter  See fewer,Top 5000,Good Omens (2019)
Joseph Kloska Clergyman Wood  Clergyman Wood  See fewer,Members only,Happy-Go-Lucky (2008)
Ben Roberts Briggs  Briggs  See fewer,Members only,Miss Peregrine's Home for Peculiar Children (2016)
Valentina Cervi Bertha Mason  Bertha Mason  See fewer,Members only,Soul Mate (2002)
Sarah Hough Georgiana Reed - Adult (uncredited)  Georgiana Reed - Adult (uncredited)  See fewer,Members only,Housebound (2014)
