Name,STARmeter,Known for
Ben Stiller Larry Daley  Larry Daley  See fewer,Top 5000,Zoolander (2001)
Amy Adams Amelia Earhart  Amelia Earhart  See fewer,94,Arrival (II) (2016)
Owen Wilson Jedediah  Jedediah  See fewer,Top 5000,The Royal Tenenbaums (2001)
Hank Azaria Kahmunrah / The Thinker / Abe Lincoln (voice)  Kahmunrah / The Thinker / Abe Lincoln (voice)  See fewer,Top 5000,The Simpsons (1989)
Robin Williams Teddy Roosevelt  Teddy Roosevelt  See fewer,Top 5000,Mrs. Doubtfire (1993)
Christopher Guest Ivan the Terrible  Ivan the Terrible  See fewer,Top 5000,This Is Spinal Tap (1984)
Alain Chabat Napoleon Bonaparte  Napoleon Bonaparte  See fewer,Members only,Asterix and Obelix Meet Cleopatra (2002)
Steve Coogan Octavius  Octavius  See fewer,Top 5000,Philomena (2013)
Ricky Gervais Dr. McPhee  Dr. McPhee  See fewer,Top 5000,The Office (2001)
Bill Hader George Armstrong Custer  George Armstrong Custer  See fewer,Top 5000,The Skeleton Twins (2014)
Jon Bernthal Al Capone  Al Capone  See fewer,Top 5000,The Wolf of Wall Street (2013)
Patrick Gallagher Attila the Hun  Attila the Hun  See fewer,Members only,Night at the Museum (2006)
Jake Cherry Nicky  Nicky  See fewer,Members only,Night at the Museum (2006)
Rami Malek Ahkmenrah  Ahkmenrah  See fewer,Top 500,Bohemian Rhapsody (2018)
Mizuo Peck Sacajawea  Sacajawea  See fewer,Members only,Night at the Museum (2006)
Kerry van der Griend Neanderthal #1 (as Kerry Van Der Griend)  Neanderthal #1 (as Kerry Van Der Griend)  See fewer,Members only,Toke is Cheap (2019)
Matthew Harrison Neanderthal #2  Neanderthal #2  See fewer,Members only,Watchmen (2009)
Rick Dobran Neanderthal #3 (as Riccardo Dobran)  Neanderthal #3 (as Riccardo Dobran)  See fewer,Members only,The X-Files (1993)
Randy Lee Hun #1  Hun #1  See fewer,Members only,Rise of the Planet of the Apes (2011)
Darryl Quon Hun #2  Hun #2  See fewer,Members only,War for the Planet of the Apes (2017)
Gerald Wong Hun #3  Hun #3  See fewer,Members only,"I, Robot (2004)"
Paul Cheng Hun #4 (as Paul Chih-Ping Cheng)  Hun #4 (as Paul Chih-Ping Cheng)  See fewer,Members only,Deadpool 2 (2018)
Jay Baruchel Sailor Joey Motorola  Sailor Joey Motorola  See fewer,Top 5000,Goon (2011)
Mindy Kaling Docent  Docent  See fewer,Top 5000,The Office (2005)
Keith Powell Tuskegee Airman #1  Tuskegee Airman #1  See fewer,Members only,30 Rock (2006)
